 	avete	fatto	già	le	verdure	</S>
i	0.94575695	0.023095191	0.0014369609	0.000152772795	0.00124411745	0.0283140205
k	0.624287456867	0.0334596936667	0.0710279302	0.00757386513833	0.188683362083	0.0749676891667
à	0.459736559156	0.0809756678889	0.116609346733	0.0102294735894	0.250792737654	0.0816562157222
m	0.467053163052	0.148130189296	0.0707166205777	0.00428166507313	0.208808549511	0.101009831241
a	0.232624039017	0.341542199765	0.117787678526	0.00416669319104	0.194958576747	0.108920884914
t	0.0943850750057	0.418572239922	0.284255079509	0.00695090856368	0.0844261504923	0.111410612805
o	0.0631149306686	0.257923553307	0.457786726503	0.0170275825212	0.0501620161641	0.153985204268
g	0.0504851463229	0.135096164769	0.418269132168	0.0209729221737	0.209703053388	0.165473594756
i	0.0994387132076	0.074961231923	0.306708267389	0.0446379580579	0.267545476129	0.206708394919
à	0.115984606403	0.0505408852077	0.235941590796	0.237174024686	0.153585350376	0.20677358164
t	0.040794041001	0.0182264273359	0.112343911599	0.352866568229	0.237849416792	0.237919650547
a	0.0236751052003	0.0100062734786	0.0453232918663	0.243012906076	0.357473788931	0.320508633516
l	0.0175228904468	0.0068624156462	0.0191831204888	0.174874505359	0.48096034631	0.300596717839
à	0.00651775066227	0.0025474972854	0.00948586369627	0.245335288453	0.500630805437	0.235482802613
c	0.00416109168742	0.00184704224513	0.00743907443209	0.259090022818	0.457533145146	0.269929637538
h	0.00752426556247	0.00200828658171	0.00509521604403	0.137499363273	0.599444501715	0.248428349179
a	0.0177611218542	0.00275226656057	0.00477311071468	0.054784529991	0.543783740572	0.376145206393
n	0.0190339981181	0.00545319662019	0.00600264757156	0.0232875985637	0.328328193524	0.617894335464
a	0.0171938995394	0.0078131228734	0.00621734109052	0.0116366439212	0.210303709175	0.746835245155
</S>	0.0211050637697	0.0085347319367	0.00683278039526	0.0065966155606	0.126881761588	0.830049022578
