 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.4631997145	0.0255973695	0.00932882615	0.00757605655	0.007291532165	0.00109097655	0.01005824575	0.00237784462	0.00094817138	0.00307253638	0.0027852739	0.46667345
n	0.15922882668	0.166996071833	0.107370568383	0.04539224535	0.011239138055	0.00247764331667	0.01086338215	0.00309981844	0.00116286019333	0.00366257412667	0.00276853851333	0.485738376667
è	0.0531523506567	0.531215183944	0.137730878128	0.0539084156167	0.00787967861833	0.00250307522556	0.00500811571133	0.00204015211333	0.000825586780443	0.00193993311122	0.00114682068111	0.202649858449
r	0.0186577234689	0.653315241315	0.0782930380427	0.0449142523722	0.00529579280611	0.00203403712852	0.00414684909844	0.00181239623778	0.000726778409481	0.00171144577274	0.00107787435704	0.188014612376
t	0.00717902792963	0.660605113772	0.0744964746809	0.0577185927907	0.0047377357687	0.00274874910951	0.00411975249948	0.00179271097259	0.000731554179827	0.00165629685591	0.00104134560251	0.183172661212
i	0.00246121003988	0.622832884591	0.16391256356	0.130571466264	0.00994110308957	0.00360606256984	0.00340059943316	0.00071630197753	0.000312207729942	0.000598348460303	0.000356327097003	0.061290905834
n	0.000917345086627	0.348150034864	0.30528500452	0.220087528755	0.0227301373632	0.00735090402328	0.00742550237772	0.00496788955251	0.00157011060331	0.00263628939677	0.000474035145001	0.0784052036213
è	0.000400324758876	0.315424481621	0.33922339484	0.189910306252	0.0268875587877	0.0170104083411	0.00933462829257	0.00731926928417	0.0025451870011	0.00383497499892	0.00215166148167	0.0859578333071
s	0.000203331966292	0.46285559054	0.293658824947	0.144841195417	0.0179830244626	0.0251993267804	0.00673865473086	0.00467765402806	0.00283454600037	0.00218637843297	0.00268254756056	0.0361389505357
s	0.000115605001431	0.376066226847	0.271765231649	0.264750535139	0.0122218400209	0.0359412842601	0.0112233140436	0.00455475404269	0.00287679396679	0.00155416417766	0.00125163942019	0.0176785885786
u	0.000219314446477	0.158921057616	0.242225857216	0.461719625046	0.0331590753403	0.0591913947534	0.0286444006812	0.00465046844756	0.00204713182226	0.00128001766922	0.000557464193397	0.0073841539262
m	0.000385825828826	0.0612719735387	0.177116699072	0.605724331682	0.0450908481134	0.0539828325845	0.0337422578937	0.00371263771585	0.00236111710742	0.00151146883307	0.000718556117799	0.0143814246421
u	0.000392290056275	0.0282647598462	0.126778673024	0.632108070561	0.0789531223711	0.0662906551948	0.0420223246312	0.00381839013862	0.00248197516914	0.00155582098769	0.000770941249266	0.0165629746807
k	0.000490903198758	0.0153026706154	0.085315521008	0.644188296854	0.0973321127904	0.0770245183983	0.0487996098771	0.00446484414621	0.00323860508971	0.0017538562059	0.00192162012642	0.0201674600269
u	0.000537950939586	0.0106729978718	0.055293729336	0.546618332285	0.139613366263	0.104091232799	0.0989134182924	0.0118804092487	0.00492446579657	0.00257022246863	0.00262006524214	0.0222638023423
à	0.000325125054529	0.00678105232393	0.0260277155453	0.267418320428	0.189964885421	0.166686090933	0.215103236097	0.0628201830829	0.0137564150322	0.0193880315895	0.016524304614	0.0152046431141
i	0.000131293832176	0.00463582180798	0.0122684769484	0.106810843143	0.21598932514	0.179652583644	0.287331648699	0.0989556056943	0.0199270036774	0.0303111451965	0.025244676538	0.0187416087047
s	0.000141700843392	0.00438760193599	0.00930465231613	0.0712257510477	0.24374021838	0.139766137881	0.248838486233	0.118571763231	0.0181141295591	0.0285503333988	0.018119501846	0.0992397419016
à	0.000129259428131	0.00324296747866	0.00565673107204	0.0486125666826	0.176396396127	0.11204711596	0.169585624078	0.217379707744	0.0401990981864	0.0574458427996	0.0439308519487	0.125373827301
m	0.00141169478971	0.00306194792622	0.00735389099068	0.102705155228	0.110474370709	0.147008631987	0.121843962026	0.204978192581	0.0500689320621	0.0580042119332	0.100837027316	0.0922519624337
b	0.00195490119657	0.00277282064207	0.00857216646356	0.136008276743	0.0767280372363	0.300460093996	0.104765749342	0.123022334194	0.0528558666874	0.0243015707777	0.0905509321053	0.0780072431446
a	0.00115871936552	0.00475510094736	0.0110674559545	0.0700988112477	0.0530996974121	0.297539519332	0.150429296447	0.197088961398	0.0873298088958	0.0455012093926	0.0426424380351	0.0392889760482
v	0.00573887648851	0.0101739833158	0.0261842673182	0.0910182810826	0.084776535804	0.141424587777	0.192184585482	0.186149842466	0.0801054122986	0.0566435104642	0.041971030345	0.0836290713494
ò	0.0068867286135	0.0095285668386	0.0246792797061	0.0912953457275	0.079618970768	0.0795900257923	0.132934130827	0.146671652822	0.0870171267662	0.119017644155	0.124251910115	0.0985085987831
r	0.0149184806552	0.00578700307953	0.0164321921687	0.0370419876092	0.0335661384227	0.0419726051308	0.067335103609	0.140891258607	0.0996749189221	0.138468389385	0.262330336705	0.141581567928
a	0.0178392733184	0.00731384342651	0.0182952990562	0.0238518545364	0.0189534943742	0.0293000751436	0.046839649203	0.0950161522023	0.113324536307	0.185205154462	0.277094178902	0.166966496976
s	0.0084893869728	0.00771055114217	0.0161993960187	0.0263157698455	0.0142714243581	0.0125192657145	0.0358766280677	0.0944290090674	0.112094839769	0.222974833154	0.244869026301	0.204249906659
o	0.00535613220427	0.00806112071406	0.0175399933396	0.0284228419485	0.0119990082527	0.0064172476715	0.0284783640892	0.0688670936891	0.0673795325897	0.194633339385	0.334062348767	0.22878300222
t	0.00213782095476	0.00694218327135	0.0137702699132	0.0184617361162	0.0060174113509	0.00341833242383	0.0141161843297	0.070406748563	0.0519481745299	0.218077223128	0.365550289589	0.229153634073
s	0.00089158320492	0.00333004182378	0.00591168707107	0.0090047317054	0.00328135598363	0.00205409277461	0.00801239557657	0.0666851318543	0.0427738178433	0.169020644376	0.435403963196	0.253630571358
o	0.000421550538307	0.00341215764126	0.00575413765702	0.00734349476847	0.00165148022788	0.00150082407487	0.00439341529219	0.0274008365514	0.0293485186144	0.139490574792	0.603383477732	0.175899557119
m	0.00887654886944	0.00555341621375	0.0104162315523	0.0150986712562	0.00407844724263	0.00165325987496	0.0089394832974	0.0174601701171	0.0193070202048	0.116104078264	0.566860189244	0.225652495706
ì	0.0116362783518	0.00470439459125	0.0089446590241	0.0141165370187	0.00451515276921	0.00158369881165	0.00991537903247	0.0161850667057	0.0190433164016	0.0956266194213	0.597405036415	0.216323885902
n	0.0200885201793	0.00266808838375	0.0068032495147	0.00655854793957	0.00172256509474	0.00138525735722	0.00398184934416	0.0096540261019	0.0141456624672	0.0683858241404	0.704923412138	0.159683029301
a	0.0231843801931	0.00582108579458	0.0194045991716	0.0146221476465	0.00158042018158	0.00239467478574	0.00418973571472	0.00662048810063	0.00916300448907	0.0439968740468	0.667070270713	0.201952319767
f	0.00874959373103	0.00636257159819	0.0208415448572	0.0174141011155	0.00176844602719	0.00229352120525	0.00490262597157	0.00586567590021	0.00671287382969	0.0450085350156	0.691089223571	0.188991249922
è	0.00365620982834	0.0026108313494	0.0079147330024	0.00769092307183	0.0010333412074	0.00109607738842	0.00285707188719	0.00386957760007	0.0051897261099	0.0419362270052	0.795114857857	0.127030403307
r	0.0134547326608	0.00146852066647	0.00487448758413	0.00358883255728	0.000500793934133	0.000918706239473	0.0014002695924	0.00234542646669	0.0038990442033	0.0305485500017	0.827119822619	0.109880831102
i	0.0170143521303	0.00585115028882	0.0172937478614	0.0159526612524	0.00113229884471	0.00214424837982	0.00339354079747	0.0030698017889	0.00331912986777	0.0171113480006	0.670495010873	0.243222697034
</S>	0.00894835643015	0.0102332191444	0.0288409814307	0.0286751516262	0.00179139927236	0.00309956518991	0.00546326939873	0.00416212989445	0.00356649413389	0.0168609795003	0.539912330436	0.348446078517
