 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.6488292	0.24320602	0.0154049995	0.0189069535	0.00682954725	0.0017896568	0.00611013013	0.0589235125
ù	0.65627	0.221925206667	0.0113850728333	0.0119187775	0.00605107991667	0.00864249733333	0.0111747264633	0.0726326341667
t	0.553472526667	0.147614738889	0.0121566146111	0.0168450001667	0.00988779497222	0.0138512427778	0.0156964893211	0.230475553056
t	0.445561388889	0.245647742963	0.017203991537	0.0201894517222	0.0121389206574	0.0085379577926	0.00842199740703	0.242298495719
o	0.32994676963	0.543260220988	0.0185044148457	0.0122147794407	0.00698837355247	0.00382686587753	0.00305699116901	0.0822015466063
s	0.13121253321	0.630851206996	0.101386684615	0.0283575606802	0.0152251048508	0.00285617253918	0.003199024623	0.0869117022021
p	0.10933999107	0.602365955665	0.131588645538	0.0363697072267	0.0186556395503	0.00436661451306	0.00570374220767	0.0916097274007
ì	0.09952243769	0.662902588555	0.145012719179	0.0269461807422	0.00929264178343	0.00784750933769	0.00801678306922	0.0404591648002
t	0.05758776923	0.608691192852	0.155338744393	0.0443063049141	0.0136253362611	0.0283952767792	0.0134750950231	0.0785803039334
i	0.0412846329433	0.484559227617	0.265471746131	0.060844899638	0.0166018237537	0.0326998960931	0.012096314041	0.0864414977778
t	0.0179005763811	0.279472475872	0.48009774871	0.0955546112127	0.0332581859179	0.0147164768644	0.00735859271367	0.0716413290593
o	0.0112507466604	0.131953785291	0.573653416237	0.149492307071	0.045252686306	0.0109842769548	0.00712602423789	0.0702867425198
f	0.0083099918868	0.0707681584303	0.545654115412	0.18220586569	0.0517650747687	0.0101407618849	0.010696417746	0.120459623673
a	0.0066280692956	0.0388315214768	0.465354401804	0.255731978563	0.0641281232562	0.013740658195	0.014450227582	0.141135017558
b	0.00995069143187	0.0568475358256	0.325550614935	0.227954112854	0.0504487797521	0.0189011837317	0.023065491194	0.287281602186
b	0.019410859144	0.0585741272752	0.294550312645	0.183046160951	0.0354829799174	0.0229761305772	0.0299329637313	0.356026524062
r	0.124012362048	0.0490353310917	0.288509652215	0.19174964365	0.0313718673058	0.0763031901924	0.0401730289104	0.198844988021
i	0.152470885349	0.0446040686972	0.145730352072	0.327439891217	0.0626307251019	0.106018053397	0.0388099483035	0.12229613534
k	0.065193819783	0.0534462612324	0.090517700024	0.356803237072	0.0770890393673	0.0763190421323	0.0782786214345	0.202352311113
è	0.0316527046143	0.0503468992441	0.051789625008	0.302486479024	0.136808957456	0.0884773583774	0.104551527145	0.233886419704
t	0.0135805528914	0.020068305248	0.025052021336	0.271771003008	0.147470842152	0.107959957459	0.144972519048	0.269124772568
s	0.00973159373047	0.0110479068493	0.0132904104453	0.220383361003	0.130680783717	0.165609950486	0.166505999683	0.282749982523
a	0.00858211384349	0.0100732570498	0.00974542448177	0.248446607001	0.252924497906	0.245581710162	0.105881153228	0.118765207174
n	0.00708741928116	0.0106293083499	0.00770708149392	0.167754502334	0.292888282635	0.195004935721	0.134824364409	0.184104057058
o	0.00618429726039	0.0116475787833	0.00713739983131	0.114866594111	0.276231254212	0.176686350907	0.18814500147	0.219101464353
p	0.00986031142013	0.0275066425944	0.00609511914377	0.076382098037	0.212335023404	0.171406355969	0.18105345049	0.315360966784
e	0.01138767114	0.0332837868648	0.00581990191459	0.049737914679	0.153472096468	0.16151704099	0.229837073497	0.354944528928
t	0.00716630531333	0.0192022812883	0.00632591610486	0.0457332392263	0.216615965489	0.160772376997	0.294933534499	0.249250392976
t	0.00294783443778	0.00866108806277	0.00436793476829	0.0330480262421	0.19126115183	0.127467492332	0.4021212215	0.230125227659
ì	0.00120238555259	0.00382335728759	0.00279304402276	0.018425657714	0.0934895339433	0.110613580777	0.599050527167	0.170601902553
n	0.000810794524197	0.00227766699586	0.00190168462759	0.00921797197133	0.0443556322144	0.071086975259	0.610186102389	0.260163174184
t	0.0010726851414	0.00185022749862	0.0016041730292	0.00667689325711	0.0197036099715	0.053843851753	0.57301417413	0.342234384728
a	0.00178840054713	0.00608480906621	0.00273362714307	0.00843798675237	0.0119666072238	0.0330138339177	0.642425491377	0.293549264909
c	0.00579866004904	0.0202837790221	0.00296252621436	0.00691174425079	0.0102347979746	0.0245986983059	0.552375837126	0.37683396497
h	0.00829075278301	0.0205814193074	0.00197291120479	0.0040578914836	0.0084716191582	0.0304946514353	0.554297119042	0.371833638323
r	0.0704008196943	0.0194137814025	0.0020664289016	0.00290724182787	0.00497256965273	0.0316209381451	0.569244739681	0.299373512774
ò	0.0950630132314	0.0203946980008	0.00301995640053	0.00476821754262	0.00549845698424	0.037183515715	0.48587272656	0.348199454258
n	0.12270663441	0.0335406382003	0.00468824813351	0.00583063751421	0.00555650686141	0.0373916235717	0.418026052187	0.372259671419
u	0.13854919947	0.0554244954001	0.0108442903778	0.0192638021714	0.0077476641538	0.0292844368572	0.377819467396	0.361066643806
a	0.0592583844233	0.0442504588	0.0177053947926	0.0435888687238	0.0219275613846	0.0268828472857	0.468245975799	0.318140524602
m	0.0258205230744	0.0405489249333	0.0138579257309	0.0366458717079	0.0300482627949	0.0334379314286	0.4232368786	0.396403708201
p	0.0177844440248	0.0338502594778	0.0056913041103	0.0150109573693	0.019247765465	0.0405286171429	0.4695863462	0.398300322734
ì	0.0961282860083	0.0255796399926	0.0048343362701	0.0113154174564	0.00956327022167	0.042719571381	0.492127868733	0.317731604245
</S>	0.178214623004	0.0328097399963	0.00631770938505	0.0129212262282	0.00850108091084	0.0456609441905	0.382964014367	0.332610652123
