 	avete	cucinato	le	verdure	</S>
m	0.61050121	0.00446019372	0.00116443106	0.2634923323	0.120381796
a	0.611797343333	0.00598188314	0.00114022985333	0.263361081207	0.117719448667
r	0.620752297778	0.139773201613	0.00287750375111	0.107199012176	0.129397966222
è	0.435296149259	0.246358487204	0.0249136235837	0.0627383560587	0.230693382074
t	0.343848283086	0.201357449068	0.0315450877279	0.0505958593529	0.372653307358
s	0.214231334362	0.399213249689	0.016921320776	0.0407640489176	0.328870027786
a	0.137060604787	0.441008596563	0.0480700202587	0.0362033221059	0.337657471262
t	0.071349307929	0.181025456654	0.0865770050862	0.124508450702	0.536539800421
o	0.0537619789763	0.0678201836847	0.0842902386954	0.159642910234	0.63448472014
t	0.0490946293254	0.0288706123616	0.104705188232	0.208371233411	0.608958366713
a	0.0310281237751	0.0123189833539	0.099325783744	0.239215931137	0.618111182238
l	0.0209348895917	0.0056469538713	0.0882681755813	0.342698950379	0.542451034079
à	0.00977811369723	0.00219834081043	0.0882594395271	0.50378210346	0.395981984693
c	0.00622287279908	0.00140578863681	0.0640555141757	0.52258738782	0.405728401564
h	0.00592121016636	0.00152796907894	0.0432074658919	0.616760562607	0.332582770521
a	0.00772989572212	0.00150425232631	0.0160479251973	0.515445430869	0.45927248684
n	0.00689743014071	0.00206992667544	0.0067492528991	0.30642567029	0.677857728947
a	0.00520605968024	0.00222588765848	0.0034592436097	0.188487294097	0.800621542982
</S>	0.00508671419012	0.00173887752924	0.00182535211985	0.103239028048	0.888110071491
