 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.76611677	0.05632257	0.0356663165	0.00529872099	0.002830639475	0.0046735938	0.02402367915	0.105067735
i	0.53037659	0.207586993333	0.0612338021667	0.01024580933	0.00404776165833	0.00510113706667	0.0106702548167	0.170737645
n	0.245324789	0.339871381111	0.0623766483889	0.0147363007767	0.00783369571944	0.00786099648889	0.0104156622722	0.311580521667
a	0.0915631746667	0.534989693704	0.0467753617963	0.0121601785922	0.00804760083981	0.00800364886296	0.00916581253073	0.289294570889
d	0.0470936428889	0.632685531235	0.100467525265	0.0134811391974	0.00908537887994	0.00496553865432	0.00650599295024	0.185715313963
r	0.0350236476296	0.681859910412	0.103768072955	0.0136460955658	0.00971077415998	0.00403449505144	0.00550112968141	0.146455920054
e	0.0172148870099	0.843791370137	0.073084462185	0.0069281631886	0.00447566025333	0.00185344201715	0.0020048671618	0.0506471978513
f	0.01084129797	0.623878853379	0.0698213807283	0.0180179448962	0.0127756317511	0.00694549917238	0.0065246762906	0.251194751717
f	0.01578170849	0.51010063446	0.0790445102428	0.0292684776321	0.0220189715837	0.0103602127241	0.00967480676353	0.323750691239
ì	0.01438181213	0.641552218153	0.116825553414	0.047000892544	0.0287823195279	0.013374842908	0.0108394139212	0.127242967746
m	0.0311841666767	0.537114226051	0.173252591138	0.0760523075147	0.0664670425093	0.0212927343027	0.0126844993071	0.081952427582
m	0.0813460722256	0.480548928684	0.184459607046	0.0681752538382	0.0949250961698	0.0276022147676	0.00779875066903	0.0551440599273
u	0.0846103884085	0.407127729561	0.249571312349	0.0887581692794	0.109110280723	0.0359367782559	0.00357178262301	0.0213135501758
a	0.0418564712362	0.192896427854	0.307178940783	0.151570826426	0.123307774908	0.0594310394186	0.0251410827077	0.0986174211919
n	0.0162006249787	0.0740222454513	0.175461288894	0.122990640809	0.106783329636	0.0613189571395	0.0625431789026	0.380679710397
k	0.10568258546	0.0424040583171	0.126679788265	0.0818069689363	0.142802179879	0.0459324297132	0.0615138693009	0.393178086132
ò	0.141315661153	0.036739658439	0.114231550422	0.175342346312	0.303686953293	0.0579929782377	0.0307465601003	0.139944279311
r	0.111297906384	0.0412449834797	0.0649242761407	0.249374515437	0.386063211098	0.0588994157459	0.0174330840334	0.0707626377037
a	0.103965950795	0.0438164344932	0.0616154437136	0.288927705146	0.384531230366	0.055982536582	0.0134469200111	0.0477137984679
e	0.0445187973317	0.0251220968311	0.0467985095712	0.262335320049	0.365624700122	0.0722146588607	0.081127295337	0.102258615389
n	0.0160151318106	0.0126024421104	0.0243210835504	0.12953761335	0.251752956707	0.0650388462869	0.152946178446	0.347785758463
ì	0.00603785033687	0.00548560500347	0.00860604931013	0.0694763227833	0.295980285569	0.072562357429	0.177475872815	0.364375648488
r	0.00568672354562	0.00402856036782	0.00349384998338	0.0541619912611	0.324603421856	0.0757642158097	0.290799170938	0.241462021829
t	0.00861797418187	0.00360825728927	0.00171310878779	0.064704269087	0.403828380619	0.0615907332699	0.267872529313	0.188064683943
e	0.0322158797273	0.0263543306964	0.0507316276093	0.0893880246957	0.459923816873	0.05410327509	0.192122722104	0.0951602713143
e	0.0370508501424	0.0349635500988	0.0706770872031	0.0631238252319	0.246739085624	0.0302457536967	0.376112010701	0.141087817105
t	0.0133309645141	0.0142439488329	0.027597057031	0.0256655684106	0.116789535208	0.0183598212322	0.430970043567	0.353043055702
t	0.00567735367137	0.0057242868943	0.00960408434033	0.0106136327702	0.0666774260693	0.0115166970441	0.532560704522	0.357625797901
ù	0.00235510508212	0.00220324279477	0.00351895584344	0.0043207408734	0.0282937121231	0.00501871538137	0.804497968174	0.149791491967
</S>	0.00118631642856	0.00127470961739	0.00183287146672	0.0024775199117	0.0162250947116	0.00309884029068	0.880420134087	0.0934844159835
