 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.3906254365	0.114665085	0.12463079095	0.04299086765	0.03228842525	0.01126013885	0.009673776085	0.005281875265	0.0197533185	0.2488303
i	0.142635332833	0.417415118333	0.128624604317	0.0447996998833	0.0319133838167	0.0107609797167	0.009478846885	0.00504602123167	0.0131746369667	0.196151350667
n	0.0534213016577	0.556248526111	0.128074042106	0.0520688586278	0.0633855933389	0.00790197867223	0.003947498485	0.00588504055389	0.0133228571222	0.115744250889
d	0.0216943205992	0.601127628704	0.129317132369	0.0535868059759	0.0735254408463	0.00791024589074	0.00324799126167	0.00670682291796	0.0145750498741	0.088308532863
è	0.0109549412831	0.838201442901	0.053563803123	0.0212158594253	0.0254639585154	0.00428523693025	0.00264528762056	0.00302562967265	0.00757618269137	0.0330676198543
l	0.012058434511	0.6917663143	0.100472368374	0.0172677451418	0.0215046400051	0.0205646136101	0.00523100697352	0.00807647685755	0.0551223551305	0.0679360062848
a	0.0124606862037	0.4335076481	0.297000656125	0.0460905480473	0.0214640711684	0.0268351735367	0.00603134714117	0.00969658050585	0.0696333062102	0.0772799656949
à	0.0044913287179	0.2868749027	0.350423235375	0.0765017413491	0.0749090128895	0.0356352401789	0.00923459986372	0.0116229407219	0.0849693199034	0.065337672165
l	0.00205645915597	0.155254074233	0.345077251792	0.0769046924497	0.113134968963	0.0692170500596	0.0125987628546	0.0174802522406	0.118057213301	0.0902192873883
l	0.00113665719532	0.167912354744	0.335408343931	0.0674220001499	0.092336139321	0.15386688002	0.0162702471849	0.0194258007469	0.0741581804337	0.0720633924628
e	0.00056624498844	0.146120036248	0.27097493131	0.20806608605	0.104000126107	0.163238580007	0.0201552347283	0.0176990579156	0.0318889952112	0.0372906678876
s	0.000419932302813	0.0537357630827	0.23698741377	0.270963828683	0.182640680036	0.112832946669	0.0133347314428	0.0187160853052	0.0257023008037	0.0846662930292
è	0.000257407606271	0.0219337802609	0.14819673459	0.183900209561	0.273764313345	0.182117192223	0.0180217736809	0.0372569784351	0.0314863442679	0.103065261343
t	0.00100248468076	0.0275812563203	0.17215945153	0.129338139187	0.221244925782	0.234618717408	0.0336631535603	0.0422850448117	0.044767383756	0.093339420781
t	0.00128908544359	0.0317045464401	0.172407175177	0.072292485729	0.148703753261	0.323049835803	0.0630223341868	0.0551964982706	0.0429305091853	0.089403740727
e	0.0014814837312	0.0177824161467	0.0811614223923	0.0541280409097	0.24216529442	0.357950365268	0.101242636729	0.0835063240902	0.0217438393284	0.0388381600423
k	0.00281606897707	0.0191588083822	0.105238783464	0.0473494526366	0.326657871473	0.241026905089	0.087366899243	0.0667470670301	0.0266431974428	0.0769949460141
a	0.00402975449236	0.0228972261274	0.114722852155	0.0427996228789	0.337209367158	0.170178988363	0.106307256748	0.07811097801	0.0331056781476	0.0906382620047
v	0.00624499783079	0.0281713253758	0.0920234150517	0.028762044293	0.315506202386	0.155883372788	0.120547101249	0.0862880350033	0.0506255707159	0.115947900668
ò	0.00524245430193	0.0239115464253	0.0753288467939	0.0157549919977	0.219179797462	0.152279917596	0.0993874594163	0.219555667334	0.0690213069053	0.120338005889
e	0.00178107789898	0.0113096291084	0.0268325613746	0.00641880849923	0.142606502487	0.134906955865	0.120659479805	0.379982022445	0.109106598968	0.066396380963
n	0.00065765688966	0.00702375726947	0.0119837644582	0.00347036033308	0.102744748496	0.101141186955	0.0929288906017	0.322597914148	0.216985179656	0.140466543654
ì	0.000255571940553	0.00302500362316	0.0055592653594	0.00164856793769	0.0587577791653	0.0679646616517	0.0709631028672	0.359946031383	0.284398123219	0.147481886218
m	0.000325151564184	0.00182120167439	0.00273090722647	0.000806132505897	0.0348275533884	0.0870288215506	0.0951993929557	0.355343023794	0.321672914406	0.100244913739
e	0.000962380011395	0.00475237989146	0.00736310497549	0.00176967320197	0.0268619261295	0.0819958691835	0.0855173429852	0.195136521265	0.501427324802	0.094213499913
p	0.0091552754038	0.0237175724638	0.0612084226585	0.00387368760066	0.0231885010432	0.0339100042278	0.0730499629951	0.104638303755	0.483384724934	0.183873561971
r	0.0114774704679	0.0282737618213	0.0741948612862	0.00349172536689	0.0188433285144	0.0167412831426	0.055904247665	0.0530612939183	0.487622404978	0.250389650657
ò	0.0040347067522	0.0116714622071	0.0254671456287	0.00143280478563	0.0074267330048	0.00701875528087	0.022374172555	0.0272910486394	0.740243368326	0.153039800886
n	0.00363492184697	0.0057955715357	0.0101546683429	0.00067358447521	0.0033856125016	0.00618511542696	0.0157340915183	0.0248513708798	0.769426622775	0.160158410962
t	0.00391838494899	0.00506275237857	0.00514654836763	0.000476028341737	0.00194800683387	0.00557271370899	0.0166252761728	0.0209279872933	0.734161507592	0.206160796987
a	0.00251781984966	0.00906305245952	0.00689986537588	0.00180008081391	0.00251179077796	0.003392136203	0.0106056893909	0.0117874317644	0.758341952531	0.193080185662
</S>	0.00244822722483	0.0131148547298	0.0109619056879	0.00321288360695	0.00346519488898	0.0029259407015	0.00637766819545	0.0078982243822	0.759072951266	0.190522132831
