 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.795217035	0.0298461005	0.00726871905	0.0175553996	0.0033483629	0.0014768667	0.00189049824	0.001118270695	0.00111271565	0.0627223305	0.0784437705
n	0.568811958333	0.1273842035	0.0589428090167	0.0178983245333	0.00447693696667	0.00235444946667	0.00243675444667	0.00242346463167	0.00117536289667	0.0773058858333	0.1367898935
a	0.414614559444	0.3160082845	0.0912051373389	0.0130550241778	0.00724261365556	0.00211056162222	0.00151246902089	0.00218579483156	0.000506873641923	0.0428616210828	0.10869707652
s	0.284653279815	0.296177170833	0.154003613446	0.0133435743926	0.00879305731852	0.00253367594074	0.00671699037896	0.00528619256485	0.00199397521034	0.0180982581659	0.208400244193
t	0.179310259938	0.317281549611	0.211384921149	0.0094837194642	0.00748776553951	0.00294183258025	0.00867427125965	0.00695482388828	0.00258674650345	0.0114733833886	0.242420762531
a	0.131729349646	0.387746003204	0.265632633716	0.0743599544881	0.0410075058465	0.00227356319342	0.00334855225322	0.00338559889609	0.00110773355448	0.0065506349962	0.0828585098437
s	0.0540892262153	0.212986615568	0.361348254572	0.097428542996	0.0517343517822	0.00351251266447	0.00947409511774	0.010248820532	0.00299612170483	0.0127620458654	0.183419434481
ù	0.0271518820718	0.0816499146893	0.544138538191	0.0486609314987	0.0243035967607	0.00350155392149	0.0134580352726	0.0135222175107	0.00467932540161	0.0178574986218	0.221076512827
n	0.0129452714906	0.0413819682298	0.700445299397	0.0363491001662	0.0217833469202	0.00230203140716	0.0136835426575	0.0125048761702	0.0054184080672	0.0167662585406	0.136419925609
a	0.00662667216353	0.0262332730766	0.524613459799	0.148718640722	0.14351422564	0.00301995020239	0.0132944926525	0.0122176663901	0.0051517925224	0.0130479444135	0.10356192737
n	0.00574243382118	0.0160864802255	0.286567339933	0.184378706907	0.181594032547	0.00529149073413	0.0347056413175	0.0275870597967	0.00876514267413	0.0148491887045	0.234432494623
k	0.0239166661737	0.0244091252752	0.355844506644	0.0712970703023	0.0848621691823	0.00513451071138	0.0469279757725	0.0405996632656	0.018095512558	0.0192068869015	0.309705908208
ò	0.0388352227246	0.0312392604251	0.503666615548	0.0355761434341	0.0798482640608	0.0110187380371	0.0439889552575	0.0482821160885	0.0459363858527	0.0167743899672	0.144833944403
