 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.97454757	0.0020028962385	0.0007601938225	0.00083344368175	0.00015775411865	0.00124466529	0.0004120710342	0.000132393312875	7.861769235e-05	0.0001246005075	0.01970590725
v	0.652458131333	0.0031758070795	0.0222369086742	0.0889706629272	0.0481306507396	0.01466528673	0.0105050787781	0.0257604682043	0.0568258452474	0.00748192535917	0.0697893144167
ò	0.271483155111	0.21463133256	0.104457536225	0.118865575309	0.0647428981465	0.0186285408433	0.0136306465827	0.0342214555471	0.0756947761508	0.00988752057639	0.0737565834389
e	0.173269151704	0.43877204752	0.164282588742	0.046564900103	0.0275368959488	0.0107352268811	0.0054921139509	0.0118476207947	0.0255471928686	0.0060752396488	0.0898770064463
n	0.116243662568	0.331253179173	0.333307346247	0.0377344933677	0.0197199369829	0.0103091989604	0.00310403488363	0.0045622453849	0.00897186795953	0.00536645721627	0.129427525482
ì	0.0858231761893	0.233977609724	0.521721668749	0.0417854737892	0.020702687661	0.00758345745347	0.00175244786121	0.00178638436163	0.00322127778651	0.00324752407209	0.078398253694
m	0.0584869768964	0.236322459908	0.484959762916	0.0605723945964	0.0193371592203	0.0128739996178	0.00213692528707	0.00379937803388	0.00431062114217	0.00327598245736	0.113924323098
e	0.0212136253421	0.150884001303	0.326567274305	0.208052161532	0.0603893940734	0.0869690862059	0.00461376832902	0.00897145801129	0.00506243554739	0.00242308810512	0.124853711346
g	0.0082392453907	0.0627122144343	0.266461364768	0.327952637177	0.0957459533578	0.116788168735	0.00694851744301	0.0260070816704	0.0202165910158	0.00165650732104	0.0672717374287
r	0.0107866105302	0.0267214860114	0.237161578256	0.362984289059	0.157252113119	0.082475076245	0.00784825414767	0.0320540935568	0.0311587583386	0.00182443544035	0.0497333254762
a	0.0110880808767	0.0097919173838	0.113709855752	0.43810098302	0.25949018104	0.097986405415	0.00932047538256	0.0192152408523	0.0190567251129	0.00174778781345	0.0204924030587
m	0.00575231789223	0.0047644004746	0.0548704149173	0.478401101007	0.218116237013	0.107616541805	0.0117875317942	0.0321566886174	0.0245657597043	0.00255407470448	0.0594149925862
m	0.0287184395307	0.00522157499153	0.103330321639	0.399316233669	0.228096622338	0.0749553771017	0.0101170380314	0.0336693539725	0.0255428707681	0.00593886023483	0.0850933585287
è	0.0570449211769	0.00780166866384	0.11909738988	0.272945004556	0.369664174113	0.0716749922006	0.0073563389438	0.0124800820242	0.0109358967894	0.0187023567449	0.0522972008429
n	0.047143251059	0.00965716622128	0.07520107596	0.239487894852	0.375322558038	0.0864500247335	0.0119978161479	0.0193195419414	0.0309239889298	0.0249867032483	0.079509987281
a	0.0225122026863	0.00723706987376	0.0511534919867	0.215205954951	0.338370719346	0.136930328911	0.042350219716	0.0314106499805	0.0473135049766	0.0175361504161	0.089979697427
m	0.0098502329621	0.00458389089125	0.0260089226622	0.210953094984	0.283794196449	0.169549546304	0.0575123912387	0.0662792309935	0.0659417249922	0.0132064041387	0.0923203474757
a	0.00686405895403	0.00408829039708	0.0181379815541	0.185117998328	0.21413078215	0.217125752101	0.0900500417462	0.0814685519978	0.0751055749974	0.0133211370462	0.0945898158252
i	0.00468564063801	0.00297893286569	0.0116939161847	0.0964180864427	0.151717684383	0.301631584034	0.162208507249	0.0907430989993	0.101180181666	0.0200079610154	0.0567343986084
a	0.002173176766	0.00249913855523	0.00812777496157	0.0472606011476	0.068211158461	0.320379594678	0.205506159083	0.118127271333	0.142216740555	0.0337955976718	0.0517028062028
n	0.003231919722	0.00181739299508	0.00722839955386	0.0295419357159	0.0380752728203	0.291766311559	0.178437963028	0.0829870004443	0.103311683518	0.0656172512239	0.197984915401
g	0.00663759324067	0.00327001284169	0.00761212751795	0.0232603492386	0.0491357842734	0.186450583853	0.165452961009	0.0776809884814	0.0744739111727	0.117660400408	0.288365305134
r	0.00699061874689	0.00502342468056	0.00952525783932	0.0192892517462	0.0734270330911	0.100430021284	0.19824259367	0.0860258638271	0.0743277610576	0.164962323469	0.261755811711
à	0.00436299991563	0.00329372054019	0.0107371912798	0.0137241449154	0.0558732393637	0.074449250428	0.162093736557	0.0523274979424	0.0916459576859	0.26675406449	0.264738153904
m	0.00243185310521	0.00158020656006	0.00811155885993	0.0103160966385	0.0331815317879	0.0528724841427	0.095770468519	0.0297371583141	0.0937830358953	0.354655068163	0.317560504635
m	0.0033219511684	0.00208902745335	0.00521917438664	0.00769727694617	0.028493376596	0.0418110027142	0.13516024384	0.0775730361047	0.0834870719651	0.308391852721	0.306755958212
a	0.0054606019228	0.00374845861778	0.0120087074622	0.00952593204872	0.0240660508653	0.0387123972381	0.143023839613	0.0970837130349	0.179680367322	0.26752586424	0.219164056071
t	0.0045460675076	0.00354095840593	0.0149253698207	0.0138008033496	0.0153025782218	0.0251553720794	0.0799622982043	0.0586845170116	0.223885575774	0.23975113808	0.320445312024
a	0.00271714640253	0.00225710183531	0.0112585876069	0.0129331437832	0.00823619580727	0.0159599510265	0.0513064152348	0.0399525460039	0.203294758591	0.321424672693	0.330659467341
