 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.435323982	0.01086517475	0.0512397858	0.017732466105	0.00417708385	0.0226145101	0.005663578695	0.01933631965	0.433047075
n	0.15011494489	0.209320151917	0.124185015267	0.0222566437017	0.00953966521667	0.0243120451333	0.00602786089833	0.0212160278833	0.433027628333
ì	0.0501440255033	0.593962207306	0.122833725089	0.0122951591472	0.00895817043889	0.0103160708544	0.00242096839444	0.0099607872411	0.189108890178
c	0.0193268775844	0.665249502435	0.131668231696	0.0108505322957	0.00530931327963	0.00527142532813	0.00137213885981	0.00989852702703	0.151053464126
h	0.0091364909948	0.672583134145	0.151377612232	0.0102210079119	0.00418422986988	0.00341157799038	0.00099431603927	0.00984486868901	0.138246747175
e	0.0031901057136	0.542309451382	0.351080859077	0.049533378784	0.00224610286663	0.00139106171113	0.000533057265757	0.00334168005434	0.046374273025
t	0.0011741530532	0.226985071794	0.580353599692	0.085843520928	0.0209526241889	0.00648631673704	0.00138884555525	0.00903031182945	0.0677855525083
o	0.000607761717733	0.116401791265	0.680395146564	0.072538634976	0.0295244173963	0.00918989634568	0.00176887425175	0.0113975120431	0.0781759658361
r	0.000420153689244	0.0590001230883	0.658575348855	0.0730317183253	0.0466476151321	0.0124134092152	0.00252275048392	0.0194382074477	0.127950663612
ì	0.000286030163081	0.0578418543628	0.533142449618	0.0850325461084	0.085520523044	0.0235230990717	0.00615804516131	0.0447125191492	0.163782924537
s	0.000407682837694	0.148149724788	0.482841656539	0.0691400973695	0.0830790220147	0.0245384326906	0.00605930585377	0.0462767120497	0.139507358179
o	0.000501117812565	0.156098375063	0.39154538218	0.15829267779	0.119639885005	0.0295666602302	0.0102235544179	0.0243704510166	0.109761908126
n	0.000333210557522	0.0566479571543	0.274396500727	0.26152525593	0.189272065002	0.0423146684101	0.014797590806	0.0243308516722	0.136381904775
t	0.000194411005841	0.0252983163848	0.167391786909	0.385971648643	0.169000725001	0.0489829011367	0.0207112322687	0.0257808860574	0.156668066592
a	0.00044492643528	0.0118392519283	0.111476287303	0.440307159548	0.210309781667	0.0878565313789	0.0317154167562	0.0196783508525	0.086372253864
e	0.00052885307976	0.00557897150943	0.060884341101	0.354927446516	0.229219690556	0.176343607126	0.0758463989187	0.0270902756175	0.0695803679547
m	0.00126221142792	0.00579974556981	0.0581549707003	0.399246598839	0.124700790185	0.186828687042	0.0923054509729	0.0405524572058	0.0911490559849
a	0.00167168484264	0.00726993608994	0.0603631555668	0.31057607928	0.229089673395	0.175068750347	0.059497484991	0.0530067270686	0.103456505328
n	0.000785589487547	0.00677175026331	0.0335097468556	0.122871620093	0.320084701132	0.151486587449	0.0464289636637	0.149706010356	0.168355025109
t	0.000404396602516	0.00612956508777	0.0159391709519	0.053860442031	0.261981763711	0.16564617315	0.0426971972212	0.211439443452	0.241901811703
e	0.000289230794172	0.00441190689592	0.0124434536506	0.0273672513437	0.206263121237	0.31247840105	0.0887010664071	0.166450341151	0.181595175901
ì	0.000156184528724	0.00315300896531	0.0101313228835	0.0168057987812	0.143825343746	0.288676053683	0.210863595469	0.231953603717	0.094435071967
t	0.000215114906908	0.00266497918844	0.00425934102783	0.0096951672604	0.111150994582	0.148909244561	0.21707504649	0.393966654572	0.112063481989
s	0.000332869728969	0.00243404129615	0.00205301756928	0.00561295981013	0.0820858148607	0.10398909152	0.10081073983	0.538558484857	0.164123013996
e	0.00028439275299	0.00261290353205	0.00455321668309	0.00289573032671	0.0590388982869	0.143808867173	0.04707749261	0.582317728286	0.157410781332
r	0.000555319327663	0.00300223411068	0.0087145742277	0.00399993244224	0.0299677587623	0.144094254058	0.05038931387	0.594324886095	0.164951707111
e	0.000660178815888	0.00306898947023	0.00869578764257	0.00374266824741	0.0164858899208	0.0937500630193	0.0438114868567	0.642931438698	0.18685348237
k	0.00439687367863	0.00535075059008	0.0106736117809	0.00551860784914	0.0110833383069	0.0976480963398	0.0574345578522	0.582580726233	0.22531343079
a	0.00563258832954	0.00597326089669	0.0110202273603	0.00605833068305	0.00766604376897	0.0817051867799	0.0604389762841	0.587495055411	0.234010340263
v	0.0112548778798	0.0088585819989	0.0129457795534	0.00742964129435	0.00748179092299	0.08736477826	0.0436709590947	0.54160481847	0.279388803421
r	0.0130896108866	0.00920708143297	0.0117610108178	0.00763974661145	0.005770528041	0.0816333397533	0.0375347744982	0.513086072823	0.320277824474
è	0.00440476258433	0.00358973971099	0.0041771359726	0.00258044074782	0.00366117941367	0.0320845017511	0.0129997750661	0.728755174274	0.207747272825
c	0.00182737409024	0.00213654757033	0.00169388435753	0.000964603233273	0.00237735620456	0.0121791737504	0.00616588512203	0.797703208091	0.174951985608
h	0.00181884803008	0.00195689969011	0.00098118645251	0.000459631892424	0.00121005973485	0.00581517668347	0.00385948020734	0.78726812603	0.196630581869
i	0.00160657610669	0.00342655153004	0.00160046068417	0.000364438825475	0.00344280651162	0.00527229332782	0.00167599760245	0.716174465343	0.266436383956
</S>	0.00102500599835	0.00513682226502	0.00247923359208	0.000441144412738	0.00588154375581	0.00628319766391	0.000975299351225	0.610898832672	0.366878906978
