 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	0.415392535	0.115507415	0.0114316912	0.01648203065	0.0054544651	0.01940002427	0.01571726521	0.00255414912	0.00233007225	0.0040506868	0.003759064075	0.38792063
n	0.163887670477	0.322057271667	0.0252829067333	0.08750617955	0.00881621636667	0.02219330009	0.01855842707	0.00456974287333	0.00291216761667	0.0040776815	0.00526228695833	0.334876143333
è	0.056664113869	0.648754910556	0.0235947316444	0.10251930275	0.00699326097889	0.0103171486567	0.00908896252133	0.00366318313911	0.00237706873256	0.001630954271	0.00352186939411	0.130874438778
n	0.0222878676563	0.790179136852	0.0119539459481	0.0634035238167	0.0043486014163	0.00556871751223	0.00637267100511	0.00207833326104	0.00167666843785	0.000814337561333	0.00236777480604	0.088948373926
a	0.00960175518543	0.696007245617	0.0576399379827	0.131116827939	0.00746689570543	0.0101406201707	0.0064675208017	0.00245670062035	0.00146149225262	0.000570683947111	0.00197850747735	0.0750917962087
l	0.00395926152848	0.511697301872	0.0851964213276	0.273079789313	0.0105066850685	0.0247877337236	0.0216050250672	0.00762726654012	0.00320401019087	0.00179113484237	0.00369706926778	0.0528482736362
l	0.00160296565949	0.339467560624	0.0545518977759	0.443458003104	0.0133382868562	0.0237742828412	0.0261067574557	0.0103281313134	0.00642661673029	0.00251098414746	0.0111438947559	0.0672905945454
i	0.00071866862983	0.197615756875	0.142050491259	0.543052001035	0.0252032009521	0.0102270615471	0.0097260303519	0.00900002390447	0.00502898062676	0.00129639322582	0.0106272425886	0.0454541828485
m	0.00124088733661	0.104200242292	0.234239647086	0.476896350345	0.0591159646507	0.012323653849	0.0396993855506	0.0163485969682	0.00770651425892	0.00180403028527	0.00930795219953	0.0371168256162
o	0.0018290593122	0.068330473764	0.268152132362	0.437718900115	0.0821274665502	0.0139612346163	0.0502524057835	0.0205082196561	0.00886791218631	0.00213296186176	0.00896297433984	0.0371563082054
n	0.00121209426073	0.028568796588	0.224825936454	0.546887533372	0.0657163071834	0.0217565835388	0.0285604111945	0.0289714358854	0.00641197249544	0.00189171025392	0.00556282005328	0.0396344257351
ì	0.00048843542691	0.0138968175293	0.198815611151	0.517310244457	0.110923735728	0.0282310978463	0.0239355870648	0.0472257426285	0.00857095633181	0.00244373795131	0.00569121801776	0.0424668205784
s	0.00146375895897	0.00858422867643	0.222501120384	0.434430914819	0.154301825243	0.0176498769488	0.0143870070216	0.0407253282095	0.0170496912773	0.00255341625044	0.0148860060059	0.0714668588595
u	0.00214578385299	0.00603237925881	0.156726790128	0.335995291606	0.269659368414	0.0270733183163	0.0155447370072	0.0647808160698	0.0223274854258	0.00353140501681	0.0168190224453	0.0793636816198
m	0.002837882251	0.00749086095294	0.119086796709	0.219994820535	0.349531016138	0.0397470484388	0.0570767750024	0.0881379786899	0.0217593128086	0.0055108875056	0.0227239729251	0.0661027292066
e	0.00359675885033	0.00855849545098	0.0867996305697	0.155501324512	0.393466632046	0.0489163751463	0.0759970723341	0.10578338623	0.0232321789362	0.00689969900187	0.025025256175	0.0662232537355
m	0.00443030595011	0.00853571228366	0.0555986728566	0.0961589271707	0.418089777349	0.0558234917154	0.0855721614447	0.123624672077	0.0242019153121	0.00852737966729	0.0354051795917	0.0840318252452
a	0.00475153698337	0.00917886152789	0.0395359776189	0.0722271603902	0.36243249245	0.0573901285718	0.103351543815	0.155426904026	0.046013232104	0.0139164315558	0.0410767491972	0.0946989590817
i	0.00267902414779	0.0070310656093	0.023778139873	0.0350858251301	0.295788297483	0.0781387875239	0.124528267938	0.233782941342	0.0702410707013	0.0311744591853	0.0224365603991	0.0753355770272
t	0.0010696988826	0.00596772936977	0.013017592191	0.0425752933767	0.153698017161	0.0902992258413	0.122041274313	0.291136193781	0.0679536102338	0.0352794840618	0.0304582387997	0.146503675676
u	0.0013441455742	0.00573657662326	0.013062095297	0.0482809497922	0.127281540387	0.0706715386138	0.0742860984377	0.267043377927	0.138436276745	0.0374867170206	0.0442489845999	0.172121715225
