 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.8068205	0.149269259	0.002478549015	0.00120398978	0.000125395705	0.00027677324	0.000432917125	0.00103667795	0.0008409023	0.007204448115	0.0303105935
d	0.493206141	0.161875536333	0.104719931772	0.0191073166933	0.00507961752833	0.00535234594667	0.003167120275	0.00571219521667	0.0058536677	0.00693525344833	0.188990861833
e	0.180833764	0.384879628778	0.142138911091	0.0251386157978	0.00679965779611	0.00709934504889	0.004111485775	0.00720611368222	0.00748596219333	0.00673678355244	0.227569756478
r	0.113312482667	0.646085442926	0.0770547325303	0.0165810498326	0.00373545198537	0.0047128605163	0.00391974040833	0.00348597457074	0.00301648969111	0.00315680705381	0.124939031359
f	0.112108982889	0.697143380975	0.0637188808434	0.0148864238442	0.00347989276179	0.00456892083877	0.00411595113611	0.00462207492358	0.00310203843037	0.0020002278446	0.090253290253
ì	0.0739032884963	0.767727683658	0.0871802886145	0.0126310005147	0.0052558969206	0.00372013984626	0.0027626861787	0.00602643657453	0.00802029967679	0.000931173874867	0.031841161551
m	0.101536787032	0.633429811219	0.108416266205	0.0180976385049	0.0240698346402	0.0228224336154	0.0100455059929	0.0154353424582	0.0355334408923	0.00140611609162	0.0292068338503
u	0.109269970811	0.417152440406	0.249519635402	0.052684424835	0.0336307925467	0.0324220712051	0.0133481215976	0.0188183543861	0.0442154392974	0.00134702371687	0.0275917070068
e	0.0374903917037	0.236956470135	0.448678708467	0.097812764945	0.0291800008489	0.0205188424017	0.00937331646587	0.0405231426954	0.0448805887658	0.00147919229196	0.0331065463923
n	0.0137443238679	0.090640127045	0.368999201489	0.143010564982	0.0299668956163	0.0350701094672	0.014622328822	0.0463134230318	0.0405571805219	0.00873726136399	0.208338538797
è	0.00580722452263	0.040000454015	0.326558912496	0.213787934994	0.0535855482054	0.0495027841557	0.019993475274	0.0183699684773	0.0174012344406	0.0107904723547	0.244201980499
e	0.00269027620754	0.0242527576717	0.391079970832	0.252484704998	0.0949066127351	0.0467987997186	0.020005873758	0.0415897114924	0.0314020548135	0.00538090955157	0.0894083510663
r	0.00159707680251	0.0119543493906	0.267392680277	0.204777858333	0.078830361245	0.0525367039062	0.0189628492527	0.0479515373975	0.0328309311378	0.0183537197172	0.264811953689
t	0.0014263027675	0.00729739096353	0.130451630092	0.239084382778	0.0837241407483	0.0971725646354	0.0238392720842	0.0322194173658	0.0177541655793	0.0261728809057	0.340857837896
o	0.00230509505583	0.00808609732118	0.0768164786973	0.249731450926	0.187579523583	0.161682061545	0.0327092620281	0.0769553037886	0.0506455375264	0.0140843343019	0.139404818432
m	0.00575925925194	0.0125349711071	0.0499175315658	0.129981171309	0.180603507861	0.135851917182	0.0280891733427	0.0927794629295	0.0770734158421	0.0173745167673	0.270035058611
è	0.00585047731731	0.0113291490357	0.0339846615219	0.078486368103	0.208362719287	0.203086369061	0.0260350397809	0.0504143276432	0.049859846414	0.0190268366891	0.313564191537
n	0.0085206883391	0.0096892620119	0.019739079174	0.0595135593677	0.238301545096	0.278342099687	0.0275641315936	0.0662880575477	0.085692489938	0.0303037433297	0.176045309179
a	0.0115874457797	0.010754614004	0.014161657058	0.0324366107892	0.157655113699	0.255405519896	0.0213914381979	0.122721465849	0.211056439979	0.0334564222432	0.12937323886
a	0.00675027162657	0.00889866633467	0.0109326263527	0.0213622602631	0.118934562233	0.222731775299	0.0166081533993	0.19097940195	0.23124751666	0.0640858952144	0.107468872087
n	0.00314249490886	0.00655561711156	0.0090570984509	0.019123669421	0.062566092411	0.1514504271	0.0132039014664	0.160551870383	0.122765289353	0.102126625071	0.349456920696
k	0.029232868303	0.00709069870385	0.0060505452503	0.0148729554737	0.0548344514703	0.2821704857	0.0166702361555	0.0577803805277	0.051226965251	0.10192273669	0.378147666899
ò	0.0719917197677	0.0217074982346	0.0100053155168	0.0227174411579	0.0693697544901	0.481422375233	0.0474790333852	0.0288178865092	0.0286082351837	0.07701565523	0.140865097633
r	0.0934694819226	0.0408345837449	0.0160245685056	0.0244105586193	0.0618283904967	0.400732978411	0.0521159744617	0.0457022561697	0.176995156828	0.03189544921	0.0559906185443
a	0.0847675973075	0.0434864725816	0.0192399238352	0.0153403747731	0.0560933678322	0.229009002804	0.0228309751539	0.0703793803899	0.400289425609	0.0308753352033	0.0276881411814
e	0.0471789141525	0.0278549135272	0.0158737246117	0.012832522591	0.0385805002774	0.131871294268	0.0111839148513	0.0669849344633	0.325447629203	0.253117687734	0.0690739747271
t	0.0162918059675	0.0119612466424	0.00811915627057	0.00881375766367	0.0161755047258	0.0613291114227	0.00528318498377	0.0416421663211	0.125793779401	0.384722819245	0.319867488242
t	0.00635825845583	0.00529960834747	0.00371291409019	0.00523466488789	0.00718652114193	0.0421325538076	0.00279547552792	0.018105150607	0.0519693891337	0.494613663082	0.362591808081
ù	0.00265599254194	0.00231935506249	0.00159449514006	0.00268279461263	0.00385398594731	0.0258979630692	0.00154863252264	0.00952522353567	0.0280399289112	0.775513454361	0.146368199027
</S>	0.00133805545597	0.00131060295124	0.00090484383503	0.00177233848132	0.00220101642366	0.0147443592346	0.00118406033132	0.00557494476784	0.0163488727556	0.866996927181	0.0876240260135
