 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.895445795	0.009095554	0.01490652425	0.00196598423	0.001378753805	0.000446899003	0.00449410668	0.00114581327	0.00200220769	0.004733655485	0.005569512465	0.00446031015	0.004379628544	0.0085712420445	0.0305205081925	0.0108835775
t	0.627401249333	0.00837775686667	0.0680902550833	0.0155978408633	0.00546972913833	0.001029921423	0.00660378068	0.00212055700333	0.00294113892333	0.00434748315167	0.006143056465	0.00525110931667	0.00389278107733	0.0078031080445	0.0122696280925	0.222660676833
t	0.439732420778	0.0865659938222	0.105897525028	0.0206585245211	0.00688065006278	0.00125542320933	0.00716814559333	0.00244429015578	0.00315291831778	0.00419131210056	0.006327764318	0.00545654677222	0.00372808448828	0.0075450381525	0.00617295679583	0.292822434358
ù	0.440849073593	0.313816327941	0.110288931676	0.0112635550737	0.00366896920426	0.000886283204777	0.00388573956444	0.000994426006593	0.00145775861593	0.00316771128352	0.00220631234567	0.00304520162407	0.00130177229859	0.00258283662183	0.00222735849694	0.0983577551327
s	0.276105594531	0.36340556598	0.162924000559	0.0252403543579	0.0113311815681	0.00695988213493	0.0230281535215	0.0041062518022	0.00689064870531	0.00562454362784	0.00506263085856	0.0161244470747	0.0018553673062	0.00291922497394	0.00415629886565	0.0842658766442
t	0.163437378177	0.258716845327	0.287078130186	0.039797474786	0.0178319481894	0.011358168045	0.0556637701738	0.00731003293407	0.0150865172351	0.00671863254261	0.00752084768619	0.0384036953582	0.00236993270207	0.00340669649131	0.00537101505522	0.0799289499481
o	0.0689736290257	0.294407481776	0.429966086729	0.0369634905953	0.0138395960631	0.00755909794833	0.0496590193913	0.00515011404469	0.0125518021784	0.00960062084754	0.00421337988206	0.0340204199861	0.00120640345736	0.00160345303044	0.00260549262507	0.0276799313727
s	0.0257060131419	0.235752707925	0.500111615576	0.0845264558651	0.0274949943544	0.00636761891611	0.0286063867971	0.0051077124149	0.00906582582613	0.00936820314918	0.00481631254735	0.0168379185287	0.00196364477579	0.00187621104348	0.00168420204836	0.0407141887809
p	0.077110548214	0.161631583308	0.449278941859	0.109036865288	0.0354140981181	0.0378258486387	0.0197139810657	0.017147468805	0.00765015720871	0.00458123481639	0.0107002381825	0.0102831142429	0.00297110879193	0.00307153654783	0.00138328759945	0.0522000065936
ì	0.0930644005713	0.147714286436	0.493911107286	0.096570233096	0.027713692706	0.0578234475462	0.00929509268857	0.0223424661017	0.0035688379029	0.00223080340546	0.0106560353942	0.00497986358097	0.00194396134731	0.00237628261594	0.000601927516483	0.0252075888645
t	0.0441608446904	0.0981380641453	0.458550482429	0.106443839032	0.0395880075687	0.0863495805154	0.0230458834295	0.0416163798672	0.00597704420097	0.0119567650352	0.0205329977981	0.0228564429603	0.00306396433244	0.00495412343865	0.000676466972161	0.0320891239548
i	0.0284095481301	0.0667226510484	0.353848447476	0.181624713011	0.0702238525229	0.0993757578385	0.0301588998098	0.0452652167557	0.00749700486699	0.0200475606784	0.0228648916327	0.0302224259868	0.00334686531081	0.00567692349955	0.000711626244054	0.0340036122383
