 	può	che	sono	ancora	svegli	</S>
i	0.992083905	0.0037424161	7.7078317e-05	0.000128892088	9.9258815e-05	0.0038684089
s	0.748783181667	0.0059145647	0.067764263809	0.000393475339333	0.000807667675	0.176336765567
ò	0.664651193889	0.00878623123333	0.092445481603	0.000456813776444	0.00106459573167	0.232595643102
z	0.706206077963	0.0226080894111	0.0526176208677	0.00416530673215	0.00262307038389	0.211779828947
i	0.481637605988	0.13098012447	0.147427230289	0.030659829744	0.00394470592796	0.205350485516
k	0.259100376663	0.17981592149	0.233270430096	0.140455269915	0.0198646841093	0.167493277705
a	0.161043086888	0.101461518163	0.380789453365	0.173474193305	0.0254419279364	0.157789773568
ì	0.140629868963	0.0501721265543	0.465377997788	0.147752567768	0.108747489212	0.087319948856
n	0.0726178289877	0.0209498398181	0.422409092596	0.131493549256	0.145238448404	0.207291282952
e	0.0353345036626	0.00995674253937	0.308170623199	0.357300909752	0.071260189468	0.217977108651
a	0.0256601672209	0.00794435631312	0.117325601066	0.514866636584	0.119906371156	0.214296927217
n	0.016343557207	0.00600739250437	0.046218247022	0.268538702961	0.124286250785	0.538605875739
k	0.199480329202	0.0117325069015	0.123588814674	0.0952429454203	0.044976222995	0.524979221913
ò	0.428334089734	0.0354075556338	0.270845471558	0.0399582691401	0.0184587087983	0.206995943971
r	0.329069595245	0.0410878288779	0.275770247186	0.229658456713	0.0156385880661	0.108775311324
a	0.152519910415	0.0394420709593	0.160882719062	0.527004338904	0.039854429022	0.080296558108
a	0.0798388731383	0.0339085232531	0.0632783210207	0.448914189635	0.281564316341	0.0924957903693
t	0.0305240956128	0.0137787762177	0.0248363780069	0.185988745212	0.339055216114	0.405816770123
s	0.0347951167709	0.00802443877257	0.017482538669	0.0878999870707	0.332497049371	0.519300856708
ù	0.036164048257	0.00599017064819	0.0155687055563	0.0560720087902	0.634278596457	0.251926452236
n	0.0145627459857	0.00250957000673	0.0124341485188	0.0217833516967	0.556843734152	0.391866430745
n	0.0867404358952	0.0169104775689	0.0266829531729	0.0130560212322	0.277533120051	0.579076990248
i	0.111348919965	0.0217988031563	0.028277955391	0.0150070237441	0.423532226684	0.400035066749
t	0.039793554655	0.00808257238543	0.013626169797	0.0121413141814	0.517501115561	0.408855258916
i	0.0381361365517	0.00785909649514	0.031762643599	0.00695575172713	0.30813840852	0.607147919639
</S>	0.0551780707759	0.0113296627476	0.0543317717995	0.00731727946357	0.20911389926	0.66272925982
