 	lo	sentii	ee	che	arrivava	</S>
t	0.939941175	0.0273481415	0.001666676185	0.00055739095	0.00673529495	0.023751391
o	0.891072808333	0.0747230098333	0.00386301472833	0.00207410525	0.00276724785	0.025499836
n	0.571943465111	0.341004943278	0.0207331182428	0.00379086988333	0.00316576695	0.059361793
ì	0.20869137737	0.697581524426	0.0262847540809	0.00293900940111	0.00320069085	0.0613025870667
k	0.376321519123	0.557840068809	0.0163602853603	0.00137973210704	0.00207972028333	0.0460186230889
u	0.429407739708	0.239957453603	0.25083449512	0.0371478001023	0.00177047786111	0.040881987363
s	0.158585013903	0.186795464534	0.46641060504	0.0589593890341	0.0054263321537	0.123823180788
a	0.0773422066343	0.122183174845	0.547535388347	0.0863819020114	0.00977051555123	0.156786820929
e	0.0492282088781	0.0492586422817	0.503346432782	0.30407439067	0.0122371006837	0.0818552343097
e	0.0323134379594	0.0251029267606	0.268992368927	0.55682981689	0.0225129628946	0.0942484914366
k	0.0293522296531	0.0152166209202	0.135802516309	0.440231438963	0.0313193232982	0.348077853812
a	0.041398002551	0.00858223930673	0.222629497436	0.253422242988	0.0584327367661	0.415535261271
è	0.033076686617	0.0106605487689	0.267782575812	0.323218954329	0.135872888922	0.22938833709
s	0.0156836153057	0.0109455646563	0.131413688937	0.289364271443	0.161834946307	0.39075792903
t	0.0192410431019	0.00488765218543	0.078784949979	0.148954185481	0.289365888769	0.458766296343
a	0.0469396697006	0.00257398982848	0.0609762026597	0.0771953134937	0.483127052923	0.329187785448
z	0.0563186225669	0.00349084747616	0.0310208792199	0.0385570528312	0.384752790974	0.485859838483
z	0.150780126856	0.0107923898254	0.04063111874	0.0226854076104	0.288876313658	0.486234652828
e	0.197977595619	0.0118802242751	0.0508105832467	0.0132576867368	0.444805171219	0.281268730943
</S>	0.13705801281	0.00703273363755	0.0380647071234	0.0095237771684	0.55707893561	0.251241840471
