 	voglio	che	Maria	venga	domani	</S>
i	0.851345625	0.0850323615	0.028672566	0.0121371715	0.0086903545	0.014121947
t	0.595171098333	0.0431960851667	0.1422532	0.0192070035	0.0226982215	0.177474417333
è	0.514274279444	0.0422105907222	0.1639868948	0.0182510620333	0.0262052218	0.235071941444
l	0.586695883148	0.187874032241	0.0660240637333	0.00790005997777	0.0100109731667	0.141494992815
o	0.312907137549	0.407241057414	0.154474471911	0.0165596020926	0.00453781105557	0.104279940272
n	0.12050074835	0.335773609138	0.327336680637	0.0385766096975	0.00831476875186	0.169497596091
a	0.0743572821167	0.172656683046	0.486527526879	0.0593805575658	0.00969326635062	0.197384703364
r	0.0546281367056	0.116419127682	0.46275944896	0.0634740581886	0.0174587408835	0.285260489121
t	0.190724628235	0.124850555894	0.28557502632	0.0592921083962	0.0199398373612	0.31961783304
i	0.239967840745	0.171792888631	0.321634368773	0.132131612799	0.0100435078537	0.12442975868
à	0.093868706915	0.106083095544	0.294491801924	0.281336050933	0.147126900951	0.07709343056
v	0.0398377489717	0.0459069425147	0.168706099641	0.254912090311	0.242187290317	0.24844982352
v	0.0562055009906	0.0452338755049	0.189506623214	0.24192897677	0.138597826106	0.328527184507
r	0.236691313664	0.112585841835	0.165311161071	0.23881393359	0.0556915890353	0.190906174836
i	0.313534201221	0.175621227278	0.104555329024	0.226651819197	0.0526372140118	0.127000258279
i	0.15939417074	0.122851559093	0.0666084206747	0.258947499732	0.220106578004	0.172091819426
M	0.0600579167467	0.0595831296977	0.0372086362249	0.153771824244	0.462720046001	0.226658483142
a	0.107340935082	0.0656377548992	0.0278378657416	0.0916110090813	0.407674677	0.299897781047
r	0.121592212027	0.0664559786331	0.0186412232472	0.0682650563604	0.404457420667	0.320588103682
ì	0.0455272296757	0.036021429251	0.00925669082573	0.0363920784535	0.632525106889	0.240277461227
a	0.0329680485586	0.0231140731237	0.0125210036852	0.0325909638178	0.50770442563	0.391101483742
</S>	0.0398452292793	0.0281055100619	0.0202855743426	0.0442857039089	0.300506697815	0.566971271871
