 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.889957915	0.076447417	0.0036812902	0.004264800585	0.000617866	0.0001609938775	0.000342180175	0.00012793573	0.000181977735	0.00070083594	0.000181273925	0.00040601236	0.0001212491865	0.00040864757	0.000317416165	0.0001744658105	0.00041400548	0.00035396142	0.000159262699	0.000421752395	0.002362752795	0.0181959145
m	0.577414091	0.0913852563333	0.1439644544	0.0441863405283	0.0284240632	0.00160353809417	0.00376334339167	0.00122028466	0.00247751555167	0.00420694921333	0.00146277192833	0.00282040789333	0.0006427924765	0.00316036523667	0.00299435743167	0.0008069339605	0.00403512739333	0.00501421149667	0.000634716079	0.000200658238333	0.0104424309617	0.0691393091667
à	0.217867178	0.264978386111	0.2836587048	0.0576240215094	0.0390938810667	0.00231002381806	0.00516779383056	0.00172203952	0.00333408007056	0.00502620660778	0.00184557931278	0.00365501735111	0.0008362338855	0.00404606491556	0.00379837196722	0.00102008263617	0.00513414384011	0.00652285248356	0.000794670842333	0.000127483446444	0.0131115234039	0.0783255967889
n	0.206088364333	0.385528258704	0.2028152626	0.0292492745031	0.0164117525889	0.00175737995935	0.00459939081019	0.00144326047333	0.00283217607685	0.00481063007259	0.00114308677426	0.00464690417037	0.000648018555167	0.00687569047519	0.00396123847907	0.000968533594723	0.00257929978904	0.00352176547919	0.000581860530111	0.000120687282481	0.00652736168463	0.112889752663
a	0.187300024111	0.385330769568	0.195325848533	0.0504586441677	0.0140167030963	0.00174911245312	0.00441144953673	0.00134229165778	0.00264072641228	0.0050733593242	0.000929602904753	0.00492992903679	0.000576096116722	0.00779115066773	0.00429071374636	0.000944205474241	0.00176424161635	0.00252032983973	0.000507848054704	0.00011553203716	0.00432122202341	0.123660204804
c	0.0800654323703	0.404122493189	0.247598236178	0.0806214763892	0.0254305076988	0.00307870785104	0.00613182994558	0.00248074861926	0.00398630269076	0.0129676414081	0.00290648921492	0.00506582799226	0.00132226157057	0.00777263639858	0.0100349715021	0.00117384136741	0.00781244109212	0.00729182995991	0.000894463496235	0.000128553392053	0.00648956433634	0.082623755518
e	0.0437130071234	0.29364079773	0.381565685393	0.0831442537964	0.0350133345663	0.00414216545035	0.00728628064853	0.00321288117309	0.00468601859692	0.015529760616	0.00378718280497	0.00520842049742	0.00166943758352	0.00783443786619	0.0118556345874	0.00126958839914	0.00996870231071	0.0089350383433	0.00103448981408	0.000139705853351	0.00722160873211	0.0691415715393
o	0.0163332608078	0.172031749243	0.409144435131	0.272524624599	0.0350300451888	0.00563032175012	0.00611705254951	0.0032745500577	0.00317593829897	0.0159503280187	0.00349747443499	0.00259936813247	0.00130402092117	0.0038401162554	0.0096285316158	0.00064281926638	0.00525921038357	0.0037854224711	0.000485697886693	0.000135457483784	0.0025364246507	0.0270731728798
c	0.0111303168693	0.0800443497477	0.23477901171	0.4084604182	0.0515670417296	0.00798017625004	0.0125584581832	0.0045352032859	0.00633065716632	0.0240573116729	0.00460235637833	0.00790041251082	0.00166034364039	0.0099067686518	0.0147346848719	0.00194100194546	0.00615352112786	0.00528034115703	0.00109356819556	0.000249743444595	0.0115111870036	0.0935231302933
i	0.00890949045643	0.0389238935826	0.23334615057	0.360873902733	0.12287936891	0.0117335030833	0.0160360817277	0.00525930442863	0.00744351465544	0.0169510154243	0.00367673109278	0.00923203947027	0.00153049718013	0.0110021176173	0.0114260963573	0.00223157101849	0.00508581504262	0.00518767270568	0.00120571289852	0.000223609720532	0.0144064483292	0.112435473231
ù	0.00352305487214	0.0199292545275	0.210948436857	0.417249590911	0.160832319637	0.0341456646944	0.0229730652426	0.0125191234762	0.0100737401518	0.0119294700081	0.00442492923093	0.00645771679009	0.00339593949338	0.00726557060577	0.0117197815191	0.00240873937616	0.00313615931421	0.00331317022189	0.00198722066617	0.000977916419177	0.0063058971044	0.0444832632103
r	0.00205493687738	0.00986474090917	0.127661082286	0.38817190697	0.156190286546	0.0456095762315	0.0474392504142	0.0175371454921	0.0215846667173	0.0132642266694	0.00513567787698	0.0192870665967	0.00472494466446	0.0211507182019	0.0141669908397	0.00532556079205	0.00296026840474	0.0049477039073	0.00341468395539	0.00138111710639	0.0074860110348	0.0806414667368
