 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.9455734	0.01992966235	0.00162737735	0.001127527	0.0007528938125	0.0041646992175	0.026824533
m	0.6369540079	0.0328719657833	0.09588895665	0.0211346241333	0.0036881152125	0.0079137387175	0.201548665
à	0.3595418272	0.154011918594	0.18377672555	0.0281244129444	0.00471765626083	0.0092727973125	0.260554716
k	0.3864235924	0.250437309531	0.128291416183	0.0132649608815	0.00219849824361	0.00435882221083	0.215025416333
i	0.2599356618	0.29534714651	0.229229496394	0.0130178289605	0.00184565471454	0.00259293445228	0.198031272511
n	0.1021169176	0.34151838217	0.385085888798	0.0408177466535	0.00957973290485	0.00217794229943	0.118703441237
a	0.0446735188667	0.27644565739	0.510897896266	0.0580740322178	0.0131370972016	0.00243360969981	0.0943382594123
t	0.0223071169556	0.17330183713	0.654617098755	0.0664262520726	0.0182477313005	0.0025235813666	0.0625764321374
è	0.0116015698519	0.08761261571	0.748481122918	0.0736933540242	0.0218599061002	0.00379571078887	0.0529557393791
l	0.0055863479173	0.05495290457	0.762696730973	0.0593388800081	0.0149872277001	0.00432377249629	0.098114131793
i	0.00331729227243	0.0363049339233	0.639267766991	0.172203503336	0.0352849039	0.0031429906421	0.110478624598
s	0.00366613162414	0.0181066710411	0.566380138997	0.250884667779	0.0658437229667	0.0050132177907	0.090105458866
t	0.00418671320805	0.0123993526804	0.523798552999	0.280447425926	0.0805419979889	0.00765850433023	0.0909674099553
i	0.00507926740268	0.0093610622268	0.347915807666	0.459666778642	0.124181827996	0.00821864084341	0.0455765826518
a	0.00460623376756	0.00971819240893	0.146777272222	0.482199209547	0.308527202665	0.0117744309478	0.0363974598839
m	0.00517626188919	0.0143833454696	0.0686055094073	0.287144098516	0.317576860222	0.0141170696493	0.292996853295
m	0.0251889646297	0.0175662404899	0.0945215954691	0.270016968172	0.158319617741	0.0256896198831	0.408697014432
è	0.0823829405432	0.0239660854966	0.14505734849	0.316844612724	0.112810359247	0.038001007961	0.280937658144
n	0.142147590181	0.0323353251655	0.153978506163	0.301135677575	0.0735204954157	0.0342164373203	0.262665942715
i	0.112241310394	0.0256395457218	0.109516551388	0.390499339192	0.171699135805	0.0257950244401	0.164609074572
à	0.0412696724147	0.0117545961073	0.0510500774627	0.318820195397	0.398030521935	0.04792673548	0.131148198524
t	0.0143074941882	0.00472525890243	0.0273905634876	0.128920948799	0.354730325645	0.0778809884933	0.392044432841
t	0.0088052028294	0.00360493380081	0.0246029258292	0.1017228576	0.227047106882	0.144398402831	0.48981860428
o	0.0111366352765	0.0065067684336	0.0296877902764	0.118367082533	0.215808742294	0.308859194277	0.309633801427
m	0.0148028944255	0.0197914231445	0.0231934614255	0.0791549621777	0.137098749098	0.313698161426	0.412260327142
e	0.0193532898085	0.0263043447148	0.0246433964752	0.0685475820592	0.0949362880327	0.319192037142	0.447023035714
k	0.0170612972695	0.0190399375716	0.0232767266584	0.0588389649197	0.0696522326776	0.313897862381	0.498232971905
k	0.0294662930898	0.0179389348572	0.0243950917195	0.0268790025399	0.0371882482259	0.320266270794	0.543866150635
à	0.0880731110299	0.0260015876191	0.0310076305732	0.0170564334133	0.0216587194086	0.310887973598	0.505314543545
n	0.122972082343	0.0399770815397	0.0235926238577	0.0118259453711	0.0126076224695	0.193539824533	0.595484824515
i	0.0881029604477	0.0376944965132	0.0208868219526	0.0306130447904	0.0104563454898	0.335457331511	0.476789001505
k	0.0509426698159	0.0319887168377	0.0196383213175	0.0370223402635	0.00969872526327	0.50068549717	0.350023733835
o	0.0340559369386	0.0276407092792	0.0172089517725	0.0279118607545	0.00658140842109	0.561803019057	0.324798104612
</S>	0.0261798259693	0.0188647486396	0.0182845923862	0.0316723803773	0.00542663106054	0.593687639529	0.305884167306
