 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.103561195	0.333902023	0.077256489	0.000953682	0.31076799	0.045142273	0.031278014	0.0971383275
s	0.287553085	0.382586347667	0.0426501341333	0.000727899853333	0.128360810133	0.0210940214	0.0247698563333	0.112257855833
o	0.446573248333	0.415658352556	0.0175203852778	0.000424075945444	0.045575948311	0.00754905240667	0.0111609657621	0.0555379746343
t	0.277764522444	0.638512364185	0.0177855145259	0.000271719762815	0.0251116135703	0.00362650410889	0.00470255150503	0.0322251665681
r	0.107600461815	0.822642488062	0.0212607695086	0.000242264650938	0.0186643079568	0.00243327552296	0.00255775532834	0.0245986172227
a	0.056307873605	0.868388362687	0.0345476371695	0.00155711770698	0.0248559967523	0.00216765666099	0.00103338805278	0.0111419577742
ù	0.0285239965217	0.709839554229	0.10435664239	0.00217728396899	0.143012735584	0.004277389987	0.00111107933426	0.0067013481914
d	0.0102580670606	0.416088373076	0.155133877463	0.00654016818966	0.175656422861	0.00530707099567	0.00905806871142	0.221957965664
i	0.00630926758687	0.263994446025	0.168492615821	0.0489209600632	0.171764035287	0.0326526126652	0.0118546719705	0.296011411555
ì	0.00427096300662	0.188524778675	0.191531908607	0.0607212310211	0.393997358429	0.0499711868884	0.00737722739017	0.103605371752
r	0.00169058194654	0.079041923025	0.161495126202	0.038928718007	0.379752016143	0.0312711066295	0.0155790797967	0.292241452151
t	0.00181812611551	0.030204173975	0.119993345401	0.205170402669	0.175404617381	0.0759041538765	0.0247381972656	0.36676699505
e	0.00827372070517	0.0130262189917	0.0836289018003	0.420727967556	0.12027437446	0.174450974625	0.0337256114219	0.145892244017
g	0.0123777082351	0.00657799643057	0.0451237426001	0.325020497185	0.07752949582	0.150676731042	0.0387941771406	0.343899656006
r	0.0122149720784	0.00448952454352	0.0302315298667	0.265180683728	0.06761556294	0.139928719847	0.0655167057135	0.414822292002
a	0.0151087286928	0.00516213364784	0.0182635452889	0.322450877909	0.0645502996467	0.199038386616	0.165551295238	0.209874720667
m	0.0124660036976	0.00418847221595	0.0121266740963	0.200380834636	0.0341144305489	0.135904859205	0.174832801746	0.425985913556
m	0.0414227916992	0.00342438517198	0.0123460216988	0.209215113545	0.0417373788496	0.082856486735	0.127424247249	0.481573554519
è	0.1977506659	0.00600046682399	0.0179282278996	0.275774557848	0.0528486462832	0.0733284775783	0.106014159083	0.270354791506
n	0.305489411967	0.00818776144133	0.0306639936332	0.292505072616	0.0505276620944	0.0512313971928	0.0613736930277	0.200021040502
o	0.221687660656	0.00885343964711	0.0324483362111	0.347584104205	0.0469820460315	0.0937235450643	0.116980097676	0.131740820167
t	0.102671495385	0.00801341664904	0.0178232600704	0.237950641968	0.0269981961105	0.102409891355	0.175089745892	0.329043373389
è	0.034553493905	0.00497290058301	0.00825829912347	0.0884221092227	0.0121595745702	0.049954914785	0.396145685297	0.405533027796
s	0.0182397455783	0.002543735361	0.00785464814116	0.0557555310742	0.0083741336234	0.026022639595	0.522788441766	0.358421149265
s	0.0204831621928	0.00459009902033	0.0124524643804	0.0893277436914	0.0106665498745	0.0266218881983	0.432660393922	0.403197746422
e	0.0610156970643	0.00793805434011	0.0132004164601	0.102829044564	0.0113626216248	0.0305462550661	0.447661177974	0.325446778807
r	0.0674866301881	0.00786809278004	0.00986725915337	0.0575582180213	0.0080889527416	0.0196623536887	0.357296399325	0.472172119602
u	0.0429363245627	0.00673983926001	0.00820287705112	0.0328419631738	0.00648807011387	0.0135175448962	0.353958669775	0.535314729867
c	0.0355995076542	0.00489047882	0.00690065788371	0.0242409245913	0.00540057303796	0.0100770645987	0.327905123258	0.584985689956
h	0.0265167230181	0.00375273834	0.0054971560279	0.0188618860638	0.00481921014599	0.00623464049957	0.342474207753	0.591843443319
r	0.209941615339	0.00557300378	0.00774376087597	0.0228023510213	0.00695709551533	0.00583361476652	0.352387179251	0.388761387773
ò	0.26849874278	0.00774674926	0.0106398229587	0.0345636350071	0.00877364750511	0.00694930252217	0.29217282975	0.370655289258
n	0.257453118593	0.01339083142	0.0174319373196	0.046456576669	0.012044324835	0.00799307817406	0.265675309917	0.379554829753
u	0.375201562864	0.0205616464733	0.0211052064399	0.0646150398897	0.0143848072783	0.0126501923914	0.165430099972	0.326051443251
a	0.259217136855	0.0253993464911	0.02939635248	0.0783712766299	0.0226608427594	0.0284176124638	0.259581069991	0.296956374417
m	0.0919357933517	0.0190020181304	0.02774283016	0.05036408521	0.0212902220531	0.0269837154879	0.280397126664	0.482284218139
p	0.0552894129506	0.00862661034347	0.0168777543867	0.0378274467367	0.013415462151	0.0139411248293	0.316464105555	0.537558092713
ì	0.281545110984	0.0105568071145	0.0168091687956	0.0495971885789	0.0120457023837	0.0105276353764	0.307200563852	0.311717804238
</S>	0.503494055492	0.0141322285572	0.0155902103978	0.0515842657894	0.00897823969185	0.0083650138382	0.176292244926	0.221563682119
