 	voglio	che	Maria	è	di	venire	domani	</S>
t	0.632714585	0.0449898045	0.2442169535	0.01691631425	0.0093489509	0.0104553755	0.0109804135	0.030377683
è	0.630141218333	0.0283449691667	0.242328570733	0.01665942795	0.0090632402	0.0081257827	0.00930766983333	0.0560291576667
l	0.534461052778	0.0260883840556	0.091193247811	0.01195184885	0.0112762983	0.00772359443333	0.00918301661111	0.308122549222
o	0.249570790926	0.299208956685	0.0528224146037	0.0103246073167	0.0118898239	0.00713832450111	0.00721065821704	0.361834424741
k	0.132088917975	0.417930492228	0.249189792201	0.0078867701389	0.0123606501	0.00401624259037	0.00526607908568	0.171261073247
a	0.100363553658	0.334007687409	0.411889520734	0.0185290850463	0.0149652740333	0.00348840093012	0.00467816774189	0.112078315416
i	0.0836316462193	0.27256767947	0.535696703578	0.0266520066821	0.0103313783444	0.00362240751004	0.00373874129396	0.0637594608053
M	0.0362481609064	0.09899706839	0.743457484526	0.0602189005607	0.0073464352148	0.00408884650335	0.00564569456465	0.0439974847018
a	0.0220935898021	0.0345772069633	0.826411228175	0.0890011668536	0.0046647011716	0.00241927591112	0.00421398959022	0.0166189168339
r	0.0143992122674	0.0152518395878	0.856323209392	0.0931452756179	0.00626189072387	0.00241738508037	0.00386759066541	0.00833364164463
ì	0.0299300340891	0.0114536778626	0.718805759797	0.185290201873	0.0312152752413	0.00678859186012	0.00601770775514	0.0104987657482
a	0.0346087957964	0.0108544689542	0.637054026599	0.235754203958	0.0562992067471	0.00950872062004	0.00609668425171	0.00982387278273
è	0.0144590295321	0.00835782608473	0.5011900922	0.279964317986	0.0974605805824	0.02678713054	0.0380007100839	0.0337803017942
n	0.0091989180107	0.00537485432824	0.226113766067	0.273421109329	0.125807412194	0.0334224778467	0.126139210028	0.200522255265
a	0.0376252343369	0.0119318399761	0.0958645783557	0.144099198776	0.291163249398	0.0457700002822	0.133651262343	0.239894642755
r	0.046925518779	0.0133649611587	0.0391473294519	0.0852884802587	0.334867649799	0.0575461767607	0.0954540731143	0.327405818585
t	0.185348313593	0.0127741058862	0.015879628484	0.0596718964196	0.218638009933	0.0418904482536	0.0764778927048	0.389319709528
i	0.264221324531	0.0417363859621	0.0147187924947	0.0352048286399	0.241572469978	0.0947332020845	0.0986504725683	0.209162526509
à	0.123848287244	0.0442944683674	0.0135419304649	0.01909696738	0.181455120993	0.137163446028	0.362673057523	0.117926747503
v	0.0424788855813	0.0173130971691	0.00657289005497	0.0105157568933	0.078393918331	0.0830160938427	0.464520255841	0.297189174501
v	0.0976156692938	0.0193612413897	0.00378943909499	0.0061833637311	0.0734445464437	0.0642330511142	0.278804421947	0.456568344834
r	0.374286426431	0.0297816347966	0.001642274475	0.00425872367703	0.0814462688146	0.0631341040381	0.145403107649	0.300047498278
i	0.455883145477	0.0324074205989	0.004419777125	0.00458378109234	0.0580631852715	0.0965485916794	0.071059812883	0.277034299426
</S>	0.335546157738	0.0316753437995	0.0076933980625	0.00601580619617	0.0573799361358	0.15208220584	0.0552517914415	0.354355374713
