 	è	pericoloso	di	nuotare	di	notte	</S>
è	0.6076696	0.27457217	0.0058781976	0.0111169576	0.003850758675	0.0123869407	0.08452538
p	0.357517401867	0.503899756667	0.0389583218667	0.0179031758667	0.00400854535833	0.0124223204	0.0652904366667
e	0.133272537156	0.751541452222	0.0558269866222	0.0150658086222	0.00178826594511	0.00494078338867	0.0375641137789
r	0.0632484317187	0.837163327407	0.0447992802074	0.00981978454073	0.00111967390737	0.00207069105156	0.041778801483
i	0.0293370925729	0.874237719136	0.0435195687358	0.00675135761358	0.00092801609579	0.00116720375719	0.0440589854277
k	0.0142073940576	0.827930356379	0.0689861695786	0.0256150569712	0.0012901732586	0.00298230082573	0.0589884647426
o	0.00934387055253	0.716691502126	0.16693830986	0.0355208389904	0.00175098171953	0.00377295454191	0.0659815202475
l	0.00727747951751	0.564515344042	0.275922123287	0.0510625796635	0.0189169819732	0.0207348927806	0.0615706154158
ò	0.00399489063917	0.352504294681	0.443681741096	0.0720587238878	0.0300211273244	0.0290997072602	0.0686395108053
s	0.00261980781306	0.231946328227	0.533637663699	0.0519396672959	0.0202160591081	0.0243223387534	0.135318139268
o	0.00283200840435	0.135577021242	0.476212351233	0.169173684432	0.037785683036	0.0224566410845	0.155962603423
n	0.00276864183478	0.0566980155807	0.389164677078	0.297306894811	0.060375441012	0.0285465535282	0.165139744808
a	0.00316873507826	0.0296155588602	0.238647452359	0.41981515827	0.0808308003373	0.0381140805094	0.189808196936
n	0.00323762572609	0.0182894882867	0.12601794412	0.48386368609	0.122157766779	0.0583740761698	0.188059397645
a	0.0033340860087	0.0154511650956	0.0762704133733	0.429390718697	0.182950688926	0.0814282587233	0.211174642548
r	0.00312314378957	0.0127450100319	0.0453896854578	0.387065629566	0.227984529642	0.110610106241	0.213081847516
è	0.00139324959986	0.00929053791063	0.0266598131526	0.259516836522	0.384551249881	0.142552428747	0.176035865839
t	0.000617563059953	0.00530790267021	0.0151885713842	0.126323967174	0.381103136627	0.199704786249	0.27175409528
s	0.00147506982998	0.00682812735674	0.0119427324614	0.0718556607247	0.247707578876	0.288389292083	0.371801568427
i	0.00276896270999	0.00827175095225	0.00972653182047	0.0562795235749	0.262415946292	0.373515597361	0.287021696142
à	0.00206990810066	0.00505669895075	0.00585543934016	0.0336836128583	0.364948572097	0.404171862454	0.184213922047
t	0.000761253177553	0.00238455031692	0.00295626491339	0.0202404259528	0.352427740699	0.446090154151	0.175139637349
s	0.000486934959184	0.00173903870564	0.00180964702113	0.0089923700176	0.1675182279	0.605594634717	0.21385916245
e	0.000545432139728	0.00259630706855	0.00205860409038	0.00517022957253	0.0780525866333	0.724971158239	0.18660568415
n	0.000476167923243	0.00300662422285	0.00243696093013	0.00470997039084	0.0571173052111	0.726956299413	0.20529668805
ì	0.000248212198214	0.00191305827428	0.00158929355671	0.00286141332028	0.0543118400704	0.772563013138	0.166513196017
t	0.000201940613205	0.000994103448093	0.000885229122237	0.00109642664676	0.0334213765235	0.788752784379	0.174648102006
t	0.000382095884402	0.000933039206031	0.000818445597412	0.000489689262253	0.0133836959078	0.760637878126	0.223355097335
a	0.0013515300748	0.00294441586868	0.00193221049914	0.00113976958408	0.0060046406026	0.663544676042	0.323082732445
</S>	0.0022157020374	0.00475183443434	0.00294965609957	0.00191463099204	0.0044731349013	0.544232588021	0.439462446222
