 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a	0.4767311925	0.502234905	0.0027404331	8.8959353e-05	0.000107346055	9.06389525e-05	0.000112347985	9.92601168e-05	4.208183225e-05	0.000330263535	0.0174226185
p	0.2303313025	0.484936949	0.0142681551333	0.0425667605477	0.0739762520083	0.0218972193275	0.0288700436017	0.0232787457735	0.00241926131225	0.006948239145	0.0705071171667
e	0.14076090195	0.494170863667	0.0170684928778	0.0577676284492	0.0986564834394	0.0291395321242	0.0384373308132	0.0310040452627	0.00320896073975	0.0091035713475	0.0806821921089
t	0.0476776378333	0.823396287889	0.00713689225927	0.0206392817997	0.0334075151498	0.00985344462307	0.0129169584971	0.0103706538791	0.00108319293158	0.003113804195	0.0304043410896
à	0.0167657116011	0.931620395963	0.00489852645309	0.00810908038323	0.0117762456833	0.00345171111436	0.0044344242307	0.00351509711437	0.000389320398527	0.001230629905	0.0138089250199
c	0.258485990124	0.662363227321	0.0050321127177	0.00884412452774	0.0061723939611	0.00254065884479	0.00421397352857	0.00922890007279	0.000605982104842	0.00167559662833	0.0408370989966
i	0.339182314041	0.338531377774	0.149417720906	0.0838856668426	0.0168392106537	0.00447201084826	0.00435596180952	0.0111323826743	0.000704870301614	0.00172832106944	0.0497502255222
a	0.114921208347	0.220129073925	0.380462250302	0.140949222281	0.0680451768846	0.0133956817161	0.00621236956984	0.00402258704143	0.000669837833871	0.00314997338315	0.0480426956974
k	0.078724902449	0.0866123383083	0.333198868101	0.13595660076	0.148189115628	0.0332952102387	0.0332784355233	0.0204469091805	0.00190614104462	0.00908645022772	0.119305049899
è	0.065149630743	0.0844374117694	0.180892467367	0.255264880253	0.184492451876	0.0390883794129	0.0391946600078	0.0262642170935	0.00228537274821	0.00925027000924	0.1136802333
c	0.0385077361743	0.0955436015898	0.166032329122	0.289190080084	0.144030910625	0.0285018818043	0.0258218341693	0.0282201730645	0.00260779608274	0.0146210922697	0.166922534433
c	0.0301847427248	0.0483975231966	0.118388048707	0.326525126695	0.138772403542	0.0350463622681	0.0335324407231	0.0579009103548	0.00784274282758	0.0181868760899	0.185222828811
i	0.0115539243749	0.0209375887322	0.0517708489023	0.360446038898	0.245382434514	0.129890574089	0.0385168569077	0.0513898374516	0.0109974792759	0.0097896694633	0.0693247732703
a	0.00731904892497	0.0102776760774	0.0352963823008	0.193937247966	0.320628361505	0.25199150803	0.0766107689692	0.0244882674839	0.00996459109197	0.0119714245878	0.0575147007568
f	0.00535007303166	0.00530654659247	0.0235706878669	0.0780128809887	0.278148893835	0.217208679343	0.134909449656	0.059241626828	0.012567883364	0.0392879128626	0.146395336919
o	0.00364366990055	0.00488514459749	0.011001302389	0.0417168699962	0.209210231278	0.242838653114	0.152193929885	0.0895733339427	0.019931109788	0.0517780786209	0.173227668973
r	0.00284922682018	0.00468357916583	0.00634121051633	0.0259670886654	0.169066880426	0.257783841038	0.170721616628	0.0983163296476	0.0226453469293	0.0548336258736	0.186791229658
à	0.00103181975473	0.00204069260528	0.00248928875211	0.0150625975551	0.122342171809	0.175181593679	0.213736838876	0.208014476549	0.0346133249764	0.0531998796245	0.172287276886
e	0.000433375259577	0.00110512269509	0.0011488965907	0.011604932185	0.091885285603	0.214069781226	0.239161996292	0.27635220885	0.0448576393255	0.0380492465415	0.0813314892953
n	0.000567906599859	0.000946515541697	0.00126086064357	0.00795258366167	0.067171534701	0.180361037075	0.212377188764	0.228490629617	0.0410724754418	0.0766329698472	0.183166269765
d	0.0342216745	0.00128917548057	0.00216134181452	0.00435339168722	0.0312153237337	0.081636879025	0.126801186255	0.254531729872	0.0892938751473	0.133713386616	0.240781995255
ì	0.0454423200667	0.00120583189352	0.00190224855151	0.00277921682907	0.0152276137446	0.044428040675	0.098446932085	0.413969406624	0.132071341716	0.113106179539	0.131420838085
n	0.0239856565889	0.000912214331173	0.00169450219717	0.00180856567636	0.00889456841487	0.029150886225	0.0896467270283	0.395657528875	0.101713428905	0.161253420513	0.185282480362
n	0.016552707633	0.000719995130391	0.00157934193239	0.00134883369212	0.00666496863829	0.0238723374083	0.103477032009	0.328318536292	0.131406657968	0.183755993504	0.202303609787
o	0.00897373331433	0.0010115110968	0.00133587027746	0.00120771629737	0.0035786414461	0.0204124304694	0.127819034003	0.413715508764	0.192584415989	0.111048094501	0.118313066262
t	0.00666731820478	0.0013373374656	0.00241128989249	0.00139934029912	0.0032620844487	0.0154065341565	0.124047538001	0.374378662921	0.161416078663	0.113766318167	0.195907488754
t	0.00264818707493	0.000970991298533	0.00232005053083	0.00111162647971	0.0026683368829	0.0109531433855	0.113287207334	0.271375544307	0.141147226221	0.150406316056	0.303111369585
e	0.00396125026498	0.00111378340951	0.00235361971028	0.00129371887324	0.00220379872763	0.0078363211285	0.0682649604447	0.251543604769	0.152127772074	0.220663005352	0.288638163195
p	0.021409516755	0.00144921576984	0.00742009487009	0.00160803959108	0.00348709517588	0.0121483833762	0.0823730534816	0.223875234923	0.107621703025	0.230008578451	0.308599081065
ù	0.024285380271	0.00102281141761	0.0078760615997	0.00119982454369	0.00315495993529	0.0114670345587	0.0810506811605	0.359828148308	0.103378300008	0.148391812817	0.258345003355
r	0.012162573443	0.00061197374687	0.00344879550957	0.000750411427897	0.00131548142176	0.00422779716623	0.0347127073535	0.389740329436	0.117637674669	0.216364867606	0.219027397452
u	0.0108441691477	0.000967331928957	0.00245808246986	0.000863797075966	0.00108621197392	0.00267617493541	0.0157567670845	0.193433033145	0.086469776223	0.422236542535	0.263208102484
m	0.0503000983826	0.00195663137632	0.00809784378995	0.00124614185866	0.00175792385797	0.00261275857847	0.0101315134948	0.109016886715	0.0611332374077	0.428031237512	0.325715704161
a	0.0635371549609	0.00281808329211	0.0105771825966	0.00165357618622	0.00219403901932	0.00269389795949	0.00719164849827	0.065283368905	0.0426779221359	0.439290922504	0.362082178054
n	0.0241405942203	0.0023081485307	0.00591181369887	0.00178044419541	0.00235238547311	0.00320070215316	0.0140448000328	0.0605285823017	0.0442037383786	0.465362007501	0.376166749351
e	0.00900793380677	0.00144895851023	0.00384950649962	0.0014377404318	0.0020252676577	0.00270597185105	0.0155242152109	0.0537460081006	0.0412975901262	0.4913836725	0.377573103117
c	0.00975915660226	0.00122469660341	0.00715812893321	0.0013039717106	0.00179096911923	0.00230355595035	0.0104732262703	0.0454463250335	0.0365635207087	0.4950327975	0.388943641039
