 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.864162365	0.087310915	0.00477403965	0.00206238745	0.00219629671	0.00205856225	0.00097850482	0.0045278702	0.0319290375
o	0.597110085	0.342876088333	0.0191436602167	0.00558009768333	0.00301204050333	0.00230037565	0.00048367168	0.00179513359	0.0276988259333
f	0.231634306	0.554426116111	0.131270653406	0.0183615482278	0.00995277310111	0.01132920075	0.00121228078667	0.00172654828667	0.0400866047444
à	0.0826886543333	0.649351192037	0.172090927802	0.0218112007426	0.0125583541004	0.01430351915	0.00153355086222	0.00271726496222	0.0429453506815
i	0.0338313384444	0.787949077346	0.129017909267	0.0150691492475	0.0072694107668	0.00609989001667	0.00081750442074	0.00224816218741	0.0176975523272
e	0.0167271628148	0.575003025782	0.346073959756	0.0252700264158	0.0097637832556	0.00856253740556	0.000823921606913	0.0017932980958	0.0159822564424
e	0.0079365021716	0.242618007261	0.524825499919	0.109333895472	0.0420725344185	0.0421800614685	0.00348743733564	0.0036256305986	0.0239203794808
t	0.0040506247572	0.0925656977537	0.49375034664	0.185294901824	0.0666443561395	0.0919548854895	0.00556803934521	0.00461616909953	0.0555549831603
è	0.00210914793573	0.106530249251	0.550126082213	0.154003140608	0.0469801737132	0.0772730996632	0.00370591687174	0.00310277496651	0.0561694639201
l	0.00174535119524	0.11873526575	0.597394227404	0.149478696869	0.0369258562377	0.0372874353877	0.00240027154725	0.0058713072555	0.05016160084
i	0.00168869098841	0.0559540876833	0.521015642468	0.264498078956	0.0579497417459	0.0418884094626	0.00296824581575	0.00643257473317	0.0476045123133
f	0.00142478281947	0.0227424509944	0.420057200823	0.331201166319	0.0845726222486	0.0859666231542	0.00393263417192	0.00317181105906	0.0469307111378
a	0.00182593520649	0.0107541083648	0.297150783608	0.394844692106	0.124204544083	0.116169224385	0.00523309739064	0.00241044688635	0.0474071950459
m	0.0105272357688	0.00705295695493	0.193541311203	0.392935457369	0.151577064694	0.120202781462	0.00474564379688	0.00745456232878	0.111962988015
è	0.0127758912463	0.00498709341831	0.126596500401	0.409307089123	0.177308721565	0.118702745487	0.00625792759896	0.00975367777626	0.134310314205
n	0.00635167473877	0.00272196317277	0.0660926401337	0.473551536374	0.192078003855	0.114737203496	0.00845389686632	0.0160050072588	0.120008032935
o	0.00502666724626	0.00241368115759	0.0377454217112	0.383475885458	0.237410837952	0.182014371165	0.0198790032888	0.0176286265863	0.114405478512
s	0.00267844727209	0.00234639298586	0.0233179289037	0.286289168486	0.244507072651	0.349073200388	0.0292126484296	0.0081048943621	0.054470218704
ù	0.0010488034967	0.00172293898195	0.0166577004679	0.238265229495	0.229198930884	0.418718183463	0.0477798461432	0.00993905178737	0.0366692772347
b	0.00656972304823	0.00220780474732	0.020041148656	0.226364666498	0.248910293628	0.311291457821	0.0503021637144	0.0416336829291	0.0926790650782
i	0.0106906703494	0.00392672004911	0.0251023488853	0.187035395499	0.251575987876	0.281102349274	0.0811327395715	0.0494522789764	0.109981546693
t	0.0061765265498	0.00403110348304	0.0198086092951	0.124613075166	0.205198092625	0.423112183091	0.122247729857	0.0253228376588	0.069489867231
o	0.00654665694993	0.00591661216101	0.0250329554317	0.095001541722	0.150871714208	0.44539286103	0.170144169952	0.0346640948863	0.0664294157437
è	0.00637512165598	0.00599285542034	0.0226501325439	0.0704579962407	0.119291199069	0.299410513677	0.330378023317	0.0965659506288	0.0488782119146
p	0.00405291389133	0.00302966540678	0.010525377048	0.0394667634136	0.0717892016897	0.197105837892	0.311500404439	0.17082953021	0.191700297305
r	0.00495895209711	0.00364294303559	0.008562902816	0.0375597491379	0.0590321782299	0.146085449297	0.21907424148	0.244577826737	0.276505759102
è	0.0033858751157	0.0033561523652	0.007550819272	0.0348629833793	0.0407108910766	0.0976331904323	0.242732610493	0.382673292246	0.187094186367
s	0.00901690898857	0.0022709378084	0.00627910589067	0.0243362724598	0.0276407986922	0.0552899214774	0.193602305164	0.448501664082	0.233062068789
t	0.0123245601295	0.00265468126947	0.00464066333022	0.0172857538199	0.0222069955641	0.0382671918258	0.220159310055	0.445274894694	0.23718593093
o	0.0152147945098	0.00799749975649	0.0140862056767	0.0265124642733	0.0256906685214	0.0314821446086	0.220643816685	0.506602471565	0.151769924977
</S>	0.0220704752549	0.0133523418782	0.0249435103383	0.0385519071367	0.0327288252607	0.0316152373043	0.152175188342	0.547359085783	0.137203422489
