 	questo	muro	vuole	uno	specchio	</S>
c	0.52201923	0.27046991	0.0184672624	0.03500814965	0.019562666	0.13447276
ì	0.471027816667	0.34051644	0.0185079930333	0.03462171555	0.0135028647667	0.121823151667
t	0.432892992222	0.312618193333	0.0736139485778	0.01859009685	0.0078832696889	0.154401495556
t	0.481978844074	0.217785604444	0.110692694859	0.0196356116167	0.00576426410963	0.164142978152
o	0.465751894691	0.368304154815	0.077721256953	0.0247529272056	0.00276379448321	0.0607059613507
t	0.215409209564	0.589435048272	0.0780998123177	0.0215357384019	0.00377434182774	0.0917458127836
ì	0.0771955924213	0.750734649424	0.0629915774392	0.00875747638397	0.00364048705258	0.0966801381945
c	0.0402623997071	0.744861946475	0.139873075813	0.00578390737799	0.00280901502753	0.0664095816648
h	0.0266631590357	0.489021245492	0.421009895271	0.004802582576	0.00234299501918	0.0561601264749
o	0.0112003428119	0.246299111831	0.683877918424	0.0314107499753	0.00263184134973	0.024580079745
t	0.0065892563373	0.119671805277	0.665037939475	0.0510569099918	0.0167879941166	0.140856129915
è	0.00349188260243	0.0878486964257	0.635560113158	0.0439196156639	0.0457965737055	0.183383134638
l	0.00158849163414	0.0764630054752	0.708813324386	0.0347966825546	0.0581803779018	0.120158102879
i	0.00130403338805	0.0506198764584	0.500258201462	0.302230735852	0.0527795879673	0.0928075636263
è	0.00118454822268	0.0203527207861	0.199959286154	0.536931245284	0.196973964656	0.0445982465421
n	0.00064855346756	0.0104729905287	0.0813097960513	0.398113308428	0.427311288219	0.0821440748474
a	0.00241634128919	0.0047053951429	0.0364343244838	0.403161329476	0.417206226073	0.136076414949
n	0.00328829692973	0.0053274804143	0.0170135646279	0.350418994492	0.317560115358	0.30639159165
j	0.00245260457658	0.0061397391381	0.0198635572093	0.190045542831	0.313545825119	0.467952733883
a	0.00272257045886	0.0046178098127	0.0215590774031	0.215383944277	0.337348771706	0.418367794628
l	0.00189706572629	0.0032327324209	0.0110070825344	0.175199654759	0.537681700569	0.270981749543
ì	0.000687924908763	0.00394084452363	0.00661688357813	0.0732901599197	0.759543233523	0.155920947848
</S>	0.000387261844382	0.00578972576182	0.00742885328907	0.0446325374599	0.803981116762	0.137780493924
