 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.9872252	0.00965051825	0.000178746735	8.2248512e-05	9.922154775e-06	0.0001108503352	1.884625704e-05	2.3008648406e-05	0.0027006357965
a	0.688541203333	0.300802990417	0.007902326735	0.00163034051867	4.0164116775e-05	5.71812168667e-05	7.00742330667e-06	8.104450106e-06	0.00101065584983
r	0.593436887778	0.393010031472	0.0106504585117	0.00226228721956	5.6041388925e-05	4.72470459556e-05	4.81377853556e-06	3.40454616867e-06	0.000528784189943
ì	0.572739275926	0.420818111824	0.00416211817057	0.00126985695319	6.74234463083e-05	0.000353862887319	2.22081256785e-05	4.04849941562e-05	0.000526596583314
s	0.265701188642	0.637633220608	0.0105064851235	0.0443042353844	0.0204523738554	0.0100428644291	0.00428443491789	0.000971334690052	0.0061038467611
a	0.129275235547	0.706991656869	0.0423004517078	0.0638074927948	0.0282993115518	0.0132058391764	0.0060979055393	0.00133074082335	0.00869138902037
e	0.106060227849	0.54861279229	0.255284977236	0.0525218252649	0.0129367281173	0.0056181996588	0.0031590990131	0.000916502701117	0.0148896737735
N	0.176300939283	0.21779485943	0.311416304412	0.113462381755	0.0128879540391	0.0571503197863	0.00405981570437	0.00391937666704	0.103008075591
ì	0.157848774761	0.248999695143	0.153708596804	0.149076313918	0.0208442523464	0.130651039929	0.00641906333479	0.00643941535568	0.126012865864
c	0.0687691477537	0.314971791714	0.0974869449347	0.106522347973	0.0371400107821	0.16941752331	0.00881739577826	0.0156187319186	0.181256112621
h	0.0276046434179	0.332454003905	0.0498787699782	0.0984402593243	0.088380948594	0.165417434437	0.0208048802594	0.0205866719729	0.196432422874
o	0.015123144806	0.289611927968	0.0494882656594	0.280895159775	0.129964392865	0.110685113146	0.0348770300865	0.0119251169243	0.077429876958
e	0.0187543179353	0.115220666323	0.0731121718865	0.456713173258	0.128374210955	0.094847729382	0.0389885286955	0.00923009057477	0.0647591246527
n	0.0177841001451	0.0433920212077	0.0550389947622	0.366133407753	0.093685526985	0.219433883127	0.0327369525652	0.0156414288583	0.156153716551
è	0.0094250436817	0.0158470164692	0.0195958385874	0.199395009251	0.0625663856617	0.486460544376	0.0281288905217	0.0169492669528	0.161632068517
c	0.00394204912723	0.00650725938973	0.00803989426247	0.105822721084	0.0768111218872	0.573131438125	0.0298475455072	0.0400247709843	0.155873242506
h	0.00190391469574	0.00342606932991	0.00421007363749	0.0836861983613	0.184267053962	0.430213936042	0.0765211995024	0.0621050626614	0.153666494169
u	0.00334119545191	0.00643070170997	0.00268176962916	0.0865444494538	0.208174511321	0.375966492014	0.189695699834	0.0496232308871	0.0775419633897
n	0.00415856375064	0.00755592643666	0.00228778023305	0.0629403281513	0.100497976107	0.368908667338	0.186269630611	0.046427275629	0.22095387313
f	0.00279859418355	0.00402374171222	0.00182667423435	0.0349386347171	0.0504991760357	0.307889679113	0.15427863087	0.143406922876	0.30033795771
a	0.00395405459452	0.00572971493741	0.00248666761145	0.019769981239	0.0271073558119	0.270960443038	0.182079766957	0.281093227625	0.206818785903
m	0.0139498787315	0.0069605638458	0.00243927217048	0.0126892667463	0.0182077727373	0.308335681013	0.129213567319	0.266137252542	0.242066761968
è	0.0153644709572	0.00460743481527	0.00140565357349	0.00758130931543	0.0146526528124	0.395469177004	0.108203964106	0.226759540847	0.225955807323
n	0.00630859406573	0.00293156010509	0.00076050428783	0.00442471470514	0.0076075096708	0.344594725668	0.112214331369	0.288661236949	0.232496832441
a	0.00506202378858	0.00631385853503	0.000994729009277	0.00579136576838	0.00507593439027	0.173642065223	0.076537626123	0.41140184565	0.315180564147
m	0.0216078206629	0.0113280241783	0.00245646626976	0.00711542575613	0.00467117913009	0.086644163741	0.063534691041	0.443038615217	0.359603621382
a	0.0277991010543	0.0127181113928	0.00285043195659	0.00573017525204	0.00413749864336	0.061095894247	0.051665607347	0.495068741739	0.338934463794
i	0.0153580721848	0.0155633691309	0.00730452261886	0.0138957679173	0.00356093674779	0.083407505749	0.032407041449	0.536180313913	0.292322501265
</S>	0.0129351265924	0.0182505400655	0.0125296613094	0.0218136249586	0.00452980877389	0.113739082874	0.0294751337245	0.475196376957	0.311530670632
