 	la	casa	la	costruiscono	i	muratori	</S>
t	0.74476642	0.145195102	0.0170640892	0.010681333	0.0035267249	0.00205310845	0.076713171
o	0.619769023333	0.289375490667	0.0216817480667	0.00931934986667	0.00341148156667	0.00111796172667	0.0553249273333
s	0.381533954444	0.487166753556	0.0780142193556	0.0154246411556	0.00488959012222	0.000801845372223	0.0321689884444
p	0.196613748148	0.654444601185	0.0960917644519	0.0197727890519	0.00544273885407	0.00312401574407	0.0245103111481
ì	0.137932897383	0.740466950395	0.0732524428173	0.0199842310173	0.00296637526469	0.00493674971469	0.020460360716
t	0.0918526637943	0.654884673465	0.0775709642724	0.0384658143391	0.00488002792156	0.00727095863823	0.125074919905
i	0.0670678899314	0.621807014488	0.109382308091	0.0386241757797	0.00524782707385	0.00675087045941	0.151119918955
t	0.0254860668438	0.587735171496	0.27815383603	0.0416181075932	0.00672962745795	0.00251272876647	0.057764481305
o	0.0140553601479	0.404488303832	0.48118341201	0.0606069671977	0.00905695931932	0.00142129512216	0.0291877241017
f	0.0097111230493	0.239948720277	0.63516149067	0.0726190503992	0.0121203299398	0.00134441094072	0.0290949000339
a	0.00861456601643	0.122020130426	0.710115663557	0.1100901148	0.0155887286466	0.00178403454691	0.031786826678
b	0.0108287210055	0.094192008142	0.557678381186	0.115509808267	0.0156267455489	0.00732720151564	0.198837217893
b	0.0159682556685	0.073492012714	0.452146073729	0.159452242756	0.013837700183	0.0108413535052	0.274262417964
r	0.0998483032228	0.0740061509047	0.37693200791	0.222763380919	0.0152594977277	0.0185248551684	0.192665841321
i	0.124340102741	0.0645107903016	0.219525342637	0.396784506973	0.0300324685759	0.0199112853895	0.144895509107
k	0.0519720485803	0.0446977534339	0.173435434212	0.421823512324	0.0344400175253	0.0347124987965	0.238918728369
è	0.0233404934601	0.0327633939446	0.118824447404	0.450871277441	0.0527969821751	0.0477478195988	0.27365558479
o	0.0081557261867	0.0134760992149	0.0594897528013	0.647218365814	0.113062595725	0.0385049048663	0.120092560263
n	0.0035566766289	0.00841697330497	0.0373425556004	0.516871078605	0.216737608575	0.0581696786221	0.158905446754
e	0.00270159400963	0.00783570990166	0.0248392025335	0.490982059535	0.242635292858	0.0647199825407	0.166286166585
i	0.00218396936988	0.00873846263389	0.0205702845112	0.554758146512	0.268793604286	0.0506651835136	0.094290353195
f	0.00187833675663	0.00730028587796	0.0183957088371	0.396195942171	0.373324034762	0.0523469345045	0.150558764398
a	0.00243539245221	0.00556269962599	0.0126138226124	0.382051980724	0.316618108254	0.0966178565015	0.184100168133
b	0.0053542324174	0.010542550542	0.0102812798708	0.334732290241	0.165967108751	0.124745117167	0.348377452711
b	0.0333303088058	0.0181399751807	0.0082465567236	0.226176276747	0.0880259145837	0.156672874056	0.469408100904
r	0.148025536269	0.0260899277269	0.00625275867453	0.217484858916	0.0544413121946	0.156230824685	0.391474766968
i	0.165524970423	0.0272610992423	0.00710432522484	0.238590816305	0.0394716290649	0.208764978228	0.313282132323
k	0.0688268858077	0.0222424287474	0.00779036287495	0.210641628768	0.035966636355	0.341476782743	0.313055237441
a	0.0338699811026	0.0192509429158	0.00696497422498	0.108912919589	0.0245710954517	0.470578710914	0.33585135248
t	0.0161152074909	0.0130300546386	0.00685865220833	0.0662707271963	0.0425103818172	0.499546586971	0.355668367493
ò	0.00565905695597	0.00610523066287	0.00478887528278	0.0296673532654	0.0487073999391	0.590562235657	0.314509879164
r	0.00275809402099	0.00243174620429	0.00190633027426	0.0127847884885	0.0193397119797	0.613668891886	0.347110483055
i	0.00410198667366	0.0052111212681	0.00338070105809	0.0170983346962	0.0078167167599	0.443193863962	0.519197304352
</S>	0.00552536253683	0.00870031513405	0.00557867702904	0.0268398043481	0.00473003352995	0.405968896981	0.542656952176
