 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	0.91283962	0.059194325	0.000540821525	0.00053082167	0.00069167097	0.00068770042	0.0050091675	0.00110184365	0.00056034397	0.000777535405	0.0180661815
a	0.611586681	0.35504582	0.00494889789833	0.00234016232333	0.00157614125667	0.00146193204	0.00556458983333	0.00241743951667	0.000502868613333	0.000500002490333	0.0140555029
p	0.256962758	0.43732541	0.0363975639661	0.0743559347744	0.0204887020856	0.0101234542133	0.120100415944	0.00526198770556	0.000900653527778	0.00282656209544	0.0352565747
e	0.127487308743	0.47698699	0.049651040322	0.100133498258	0.0262572582285	0.0123626552611	0.156622145435	0.00485595441519	0.000983487510793	0.00357047675115	0.04108913408
t	0.0443032068577	0.774635913333	0.0323715524407	0.0410541712527	0.0150995742762	0.00763508361037	0.054527614465	0.00542138665173	0.00144781283846	0.00199294106972	0.0215107142067
ì	0.0166246896426	0.862407704444	0.0371728524802	0.0211655142509	0.0117419654254	0.00618631493679	0.0204295862117	0.00577854555058	0.00163588222949	0.00158328211324	0.0152736966022
a	0.0074737217042	0.664259711481	0.212020732493	0.0361497400836	0.0182641721418	0.0085660280456	0.0307023709272	0.0129464501835	0.000976111226497	0.00101004659441	0.00763091150073
e	0.00703842523473	0.300846457827	0.327362420831	0.101606106695	0.0884801700473	0.0328186033485	0.0544486213091	0.0652790310612	0.00418369144217	0.00359196343147	0.0143444939336
s	0.00531236925491	0.118375843276	0.18787575561	0.258865998898	0.161042973349	0.0467305827828	0.0438763397697	0.0738070381871	0.0142598111474	0.0260855731438	0.0637677119779
ò	0.0021359426483	0.0755349144253	0.164028777203	0.405179732966	0.15108306445	0.0334031879276	0.0223815652566	0.0277699650624	0.0146087946491	0.0313954225146	0.072478609326
z	0.00318977880277	0.0599138998084	0.217049439068	0.403865980989	0.106812746483	0.0231379593092	0.0801646254189	0.0122939186541	0.00594695438303	0.0152376136382	0.0723870651087
u	0.00351701459426	0.0247455687361	0.149463362023	0.332993483663	0.186542733828	0.0938613644364	0.118029201806	0.00755627501803	0.00340963239434	0.0092240886294	0.0706572919562
n	0.00152930843809	0.0111799391454	0.065503450341	0.328808037888	0.314744217943	0.138261104812	0.068089641602	0.00911098533934	0.00683178249811	0.00704660729313	0.0488949309054
e	0.00133649992603	0.0064274544618	0.0272666373803	0.297987635963	0.426685715981	0.129233674937	0.0437006622007	0.00990152477978	0.00811874379937	0.00657845983104	0.0427629711351
f	0.00116343594201	0.0038962209006	0.0121860464601	0.229038128654	0.517820991994	0.134275429646	0.0344876780669	0.00924308392659	0.0100633078998	0.00989722234368	0.037928459545
à	0.000563254094003	0.0030966195002	0.00700648855337	0.243698959551	0.528753280665	0.116988084549	0.0196335250223	0.00849921977553	0.0164883119666	0.0160447077812	0.039227606515
i	0.000429121391334	0.0016002846334	0.00564460711779	0.192291968184	0.563377076888	0.149816801516	0.0303172540074	0.0111098807252	0.0151851516555	0.0114491276604	0.018778754605
t	0.000415036550445	0.00155386864447	0.00369552633926	0.0938492890613	0.593136782296	0.189343337172	0.0378158446691	0.0147508182417	0.0179562015518	0.0174806472868	0.0300026289683
o	0.000546122856815	0.00163634791482	0.00223209607975	0.0487554296871	0.504332384099	0.304105765724	0.043957218223	0.0174301777472	0.0217249401839	0.0207213731956	0.0345581498228
g	0.00501967041894	0.00120693353827	0.00232536529325	0.0302712318957	0.349065138033	0.305088998575	0.193513926074	0.0251588539157	0.015820223728	0.0194570294985	0.0530726634409
e	0.00668974573965	0.00115374447942	0.00257837816442	0.0253903446319	0.291528036011	0.322329719525	0.226118055358	0.0257923723052	0.018196513576	0.0199003068328	0.0603228028136
l	0.00277891338655	0.00111795939314	0.00179269704147	0.0173305258773	0.255954005337	0.342387463175	0.095245236786	0.0179562044351	0.0874680188587	0.111182084944	0.0667868926045
à	0.000987661094183	0.00097943764438	0.00099433690049	0.0188027426258	0.200950018446	0.250300344392	0.0467320995953	0.011439869945	0.17746190962	0.206451931648	0.0848996725348
t	0.000852030990061	0.000727755088127	0.00095882161683	0.0334213528753	0.160292184149	0.189319890131	0.0280859735318	0.00722799888167	0.145661379873	0.208316010549	0.225136635845
o	0.00218791686335	0.000671366589376	0.00116606812228	0.0336960566251	0.11316275805	0.21639186871	0.0775777825106	0.0298971947272	0.104307923291	0.160489294516	0.260451807282
