 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.9501688	0.01203001012	0.004897446532	0.000314009407	9.55451512e-05	0.005817304395	0.0002905721	0.00033667854	8.3171992e-05	0.000536581895	0.0003630877385	0.0001865072887	9.823720635e-05	0.00013238119	0.0246496433
v	0.620748095	0.0135226763733	0.0313515615107	0.155039611989	0.0528914578837	0.0347518221317	0.0126425696667	0.00214737858	0.00633262368067	0.00362148379833	0.0018567381795	0.00588503948957	0.0107943110455	0.00208064983333	0.0463339744333
ò	0.385833676667	0.0802767161244	0.0758722438369	0.243643938663	0.0726617859612	0.0440374010439	0.0167338903989	0.00283445689333	0.00857601992689	0.00451447686611	0.0022137224765	0.00768004783652	0.0143132981235	0.00276710938778	0.0380412347444
s	0.338426972222	0.159460388708	0.165094457946	0.124480881554	0.0336666093204	0.0371603096813	0.0110668653096	0.00604978473111	0.00388512800896	0.00533173555537	0.00138937924217	0.00594104528551	0.00682787248283	0.00173777530593	0.0994808415148
t	0.181034397407	0.181986266236	0.234843129315	0.180489217851	0.0271973637735	0.0372513852271	0.00910448980987	0.00741119407704	0.00261152843632	0.00585825438512	0.00108922376739	0.00543203839517	0.00451775069428	0.00133358443864	0.119840236262
o	0.095349914269	0.164096595412	0.328146729772	0.300436839284	0.0229396462578	0.029302390409	0.00584372797662	0.00335187380901	0.00189440427877	0.00292294312837	0.000547027575797	0.00211259125172	0.00181578184143	0.00052370455288	0.0407158802773
d	0.0338489242897	0.103599811804	0.468758529924	0.248522553095	0.0291731470859	0.044542223803	0.0102973093255	0.00344835078634	0.00366103412626	0.00629939384279	0.000919541358599	0.00802877757057	0.00638195035714	0.00058624752096	0.0319322125258
e	0.0151877521632	0.0543160986013	0.443577466641	0.321618491032	0.0385383790286	0.0503691672677	0.0115164141085	0.00382246132878	0.00477720844209	0.00755269328093	0.00109735285287	0.00993146021019	0.00788332820905	0.00062480756032	0.0291869234753
r	0.0126624480544	0.0231757349338	0.322971175547	0.406689547011	0.0397264030095	0.0449387670892	0.0095159463695	0.0232588636096	0.00462185121403	0.0112838140936	0.00226104648429	0.0040756265234	0.00373648205968	0.00273025590677	0.0883520604584
f	0.0122518336848	0.00942591807793	0.239121135182	0.41856305567	0.0786820576698	0.0513143956964	0.00826532778983	0.0353891895365	0.00681326607134	0.0154515666979	0.00312225686143	0.00301012487447	0.00437288525323	0.00371646143559	0.110500519153
ò	0.00783906792827	0.00404568685931	0.158280075061	0.484260615223	0.16417588589	0.0458061442321	0.00585305299661	0.0327701661788	0.0138027486904	0.0119912642326	0.00327085112048	0.00243053325816	0.00450863785108	0.0129735189452	0.047991728051
m	0.00544867944276	0.0086099807531	0.13955460502	0.407096658408	0.18941940863	0.0354962004107	0.00732122739887	0.0335090307263	0.0299921265635	0.0184060490775	0.00520677434016	0.00292307205272	0.00969427238369	0.0240106096484	0.0833112786837
u	0.00448789484759	0.0107031906844	0.121248975007	0.352103219469	0.17251210621	0.10120309347	0.0271197094663	0.0257856169088	0.0421679271878	0.0191745830258	0.00528232058005	0.00301962358424	0.0108976437612	0.0164579691361	0.0878361284946
e	0.00213616851586	0.00520080092813	0.056823419669	0.272190047156	0.198861188737	0.175787737823	0.0587242858221	0.0557784249696	0.0554722607293	0.0263148390086	0.01328205216	0.0108395768281	0.0136848565537	0.0094738422987	0.0454305067649
n	0.00182161480529	0.00257210432271	0.0256497086563	0.125202665052	0.175059667579	0.139073035941	0.059819003274	0.228479338323	0.0477101022431	0.0340986463362	0.0165775942533	0.0136381662427	0.0157942873846	0.0148097564329	0.099694297255
t	0.00195621516843	0.00098632158757	0.0115143513188	0.0671960203507	0.179623730526	0.114175185314	0.0440905710913	0.363195672774	0.0380028077477	0.0307691767787	0.00933311081777	0.00694248671423	0.0103689461615	0.013712457811	0.108132912085
u	0.00147610918948	0.000957698062523	0.00757996687293	0.0376800554502	0.188555998509	0.122900005105	0.0739583836971	0.314621667591	0.127797162583	0.0399043782596	0.00884196313926	0.0117692249047	0.0116172293872	0.007219608437	0.0451205070283
t	0.00132966446316	0.000957866197508	0.00579253799098	0.0199308824834	0.11359536117	0.082374476035	0.081321877899	0.401226285864	0.141354489861	0.0388037934199	0.00837525651309	0.0121265583682	0.0104203384291	0.0107977343123	0.0715928690094
ò	0.00116470376772	0.000396739209836	0.00296180334033	0.0124262691611	0.108866997057	0.038477644845	0.041156239633	0.550930981955	0.0969767289537	0.0265929474733	0.00664497190436	0.0051906690894	0.0066575368097	0.0193467494374	0.0822090210031
g	0.00193326370257	0.00127691003728	0.00499799785678	0.055524519387	0.164052285686	0.0209486124483	0.027761771211	0.399320518318	0.0974898003179	0.0241995248244	0.00837121523479	0.0045982759298	0.0111871114699	0.0484596598125	0.129878531668
r	0.00308347203419	0.00163790469909	0.00576430278559	0.074940156129	0.257396141895	0.0181666208161	0.0242207675703	0.255021887106	0.103938477439	0.0205097492748	0.0107390082449	0.00422177250993	0.01238294239	0.0537622752708	0.154214535223
a	0.00245406346806	0.00113550655303	0.0028706381952	0.033305683843	0.220580525965	0.0138260989387	0.0230022030234	0.235541572369	0.30959580248	0.0342242720916	0.015360733915	0.00520273870331	0.00980430836333	0.0241823344236	0.068913526741
z	0.00150445894602	0.00165852581768	0.00811019683173	0.0144485414143	0.0821639073217	0.0118059013129	0.0612560186745	0.274421557456	0.33084194416	0.0591273406972	0.0187561136383	0.0145041182344	0.0223786001211	0.0196429554745	0.0793798059137
z	0.00676213878201	0.00282274457256	0.0112580294772	0.0138334774714	0.137332282441	0.0166520011043	0.0811721628915	0.305489465819	0.17946147472	0.0464582635657	0.0156918672128	0.0155120127448	0.0228020391404	0.0342194218248	0.110532585305
a	0.009001032594	0.00325423475752	0.00717214435907	0.0129012501571	0.15189086528	0.0152263173681	0.0475758919638	0.20529071194	0.32905920824	0.0595465995219	0.0194736777376	0.0095752845816	0.0168206014801	0.0367209652749	0.0764911521017
m	0.006168845198	0.00763686698584	0.0109509627864	0.011940023719	0.0627866528933	0.0092286331227	0.0518907983213	0.116169295647	0.34244115608	0.069808804174	0.0242065452459	0.0195339458605	0.04388159516	0.0725723397583	0.150783464367
à	0.00447973057267	0.00835622705528	0.0110364800055	0.0109391276397	0.0346094126311	0.00509865940757	0.0510135927404	0.122301043549	0.333112638693	0.0567594993913	0.0288086604153	0.0206377343535	0.04735845872	0.0860181979194	0.179470491456
i	0.00177851576422	0.00298903965843	0.00421193934517	0.00654666494657	0.0182760115437	0.00254977590252	0.0180378817468	0.179671854516	0.422537112898	0.0887562684638	0.0395529011384	0.0125547985178	0.04117246924	0.0645354973065	0.0968292518187
è	0.000826370951407	0.00114382643614	0.00200788171506	0.00489289031552	0.0120753251812	0.00182109130084	0.00725038344893	0.321077118172	0.296189390966	0.0928400228213	0.0377149280461	0.0158286225059	0.05546132108	0.0792406424355	0.0716301779396
n	0.000498594347136	0.000885792482047	0.00215979363835	0.00329611237184	0.0118408800604	0.00159061803361	0.0115211378163	0.374875449391	0.176406883655	0.0583101052738	0.0327403623487	0.022678255502	0.0492914450267	0.104808817479	0.14909572198
a	0.000412020849045	0.000919834654016	0.00252680761278	0.00261526529061	0.00971809302013	0.00157595514454	0.0122813586388	0.20113693813	0.128075405885	0.187023362758	0.0496001894496	0.0551582065007	0.0877130296756	0.098010806493	0.163232689327
n	0.000526888616348	0.00100946447801	0.00547118353759	0.00232062626354	0.00427302047338	0.00240779094818	0.0069389165796	0.203632494377	0.076187340295	0.250808070919	0.0558338214832	0.0640474155002	0.0996242098919	0.0698302481643	0.157088491776
g	0.00222446807212	0.00723209695934	0.0115134095125	0.00381917185451	0.00793081529113	0.00353420661606	0.0123330035265	0.207505106792	0.124482207098	0.12015100264	0.0482503974944	0.0373465115001	0.0502530566306	0.130966064721	0.232458467259
r	0.00279325224071	0.00908537261978	0.00993596997083	0.0045324555515	0.0119548894304	0.00274312309535	0.0118644927088	0.099865194264	0.194707919033	0.05856589988	0.0613535944981	0.0217542809334	0.0280824902102	0.20355003824	0.279211035753
à	0.0013496914869	0.00338597962993	0.00394663532361	0.0046286824505	0.0094078025768	0.00125720117178	0.00446919465293	0.129013098088	0.144651010344	0.0522334866267	0.059227179166	0.0124558107445	0.0326947030701	0.25833063608	0.282948888584
m	0.000834853185633	0.00131109406664	0.00168222237454	0.0045982127835	0.0068968418256	0.000710031940593	0.00445638443431	0.169874359363	0.109498679448	0.0434438042089	0.0416076573887	0.00935081291483	0.0381707080234	0.292776542027	0.274787776195
m	0.00163829859521	0.00115787398888	0.00141766062485	0.00342129872783	0.00718173814187	0.000924438513531	0.00558239264477	0.145482959788	0.153805915149	0.0638904367363	0.11634243913	0.0265763139716	0.0339204953411	0.209733614009	0.228924070065
a	0.00272928343174	0.00199236472963	0.00354566797495	0.00623946090928	0.00898779771396	0.00382149360451	0.00360102314826	0.0875040079293	0.162602548383	0.127434202245	0.178155146377	0.0397808266572	0.0946570557804	0.142701911336	0.136247138022
u	0.00215324286058	0.00181883392321	0.00441153352498	0.00852258673643	0.00864019873799	0.00559374953484	0.00186831550609	0.0445660446431	0.0966937167943	0.139975537415	0.129252075459	0.0375145882191	0.237752928593	0.168218907112	0.113017667674
d	0.00160343560353	0.00250016548774	0.00926429537499	0.00716770044548	0.00898341841266	0.00518913717828	0.029461535192	0.096164988881	0.0510849495981	0.0985924201383	0.0727300674863	0.0491977534064	0.246576614531	0.151938169037	0.169545294225
e	0.00166632286784	0.00281937341258	0.0107360672917	0.00736357958183	0.00883109790422	0.00461962595943	0.038563412354	0.10515092676	0.035365248866	0.0741594263794	0.0459000364954	0.0411515161355	0.170032069844	0.264896393012	0.188744901408
r	0.00109295626595	0.00130895165419	0.0052787748639	0.00573498419394	0.00517078430141	0.00295656201981	0.013170736288	0.0557937580533	0.0191801137553	0.0634542994598	0.0532825504985	0.0297577703785	0.141979309948	0.360967327671	0.240871103803
