 	ora	io	sto	studiando	di	diventare	medico	</S>
à	0.75130265	0.1986167096	0.00162506394	0.0013072851175	0.00107521857	0.002176745	0.0068812498	0.0370150089
r	0.435260549	0.3145681732	0.0198692757467	0.0124854753725	0.00322000509	0.00304596943333	0.00694208106667	0.204608451633
t	0.315993008667	0.3541962144	0.0557070872489	0.0250143424575	0.00407019179667	0.00220876108444	0.00292984144389	0.239880562678
e	0.280215425556	0.5136526848	0.0712883577496	0.0483598914858	0.00235549179889	0.00088938447348	0.00099488644463	0.0822439125927
n	0.111558953719	0.606300294933	0.0634053759165	0.0528667088286	0.00461525379963	0.00379853399649	0.00111088848988	0.156344050431
a	0.0448997901063	0.585810378311	0.138935538639	0.0361330212762	0.00571226856654	0.00486524500883	0.00126386808663	0.182379927944
i	0.0240485103688	0.431861036104	0.193006836213	0.220825663759	0.0114435104888	0.00532440234628	0.00222493428554	0.111265127115
v	0.0117388335563	0.168870460168	0.144635965404	0.42418400792	0.0241280111629	0.00904251644876	0.0250556050952	0.192344625705
ò	0.00647538728543	0.0978788581893	0.315447408468	0.340655099307	0.024275668721	0.00954083081625	0.0320714731651	0.173655290902
s	0.00413429182848	0.0793994860631	0.409316926156	0.173591152102	0.0157217462403	0.00745727583875	0.032622385855	0.277756735967
t	0.00231267540949	0.034564392221	0.510403415385	0.0939166583673	0.0118400184134	0.00478412954625	0.0319353188717	0.310243428556
è	0.0013914322365	0.0158614802737	0.675295001795	0.127977538122	0.0291095241378	0.0182170828821	0.0188828232106	0.113265174085
o	0.000661320112167	0.00832163542457	0.487343517265	0.352611482707	0.0506693423793	0.0339247409607	0.0162575090702	0.0502104780283
s	0.000453889487389	0.00491320504152	0.225611967588	0.427443207569	0.0538125857931	0.0423841306536	0.0159722756901	0.229408731343
t	0.000308231434463	0.00264269921051	0.078783034696	0.531918432523	0.0474205225977	0.0354866798845	0.0141869032967	0.289253506448
u	0.000832992966821	0.0011907551335	0.028806491232	0.717453830841	0.0970397408659	0.0424206256282	0.00737261583223	0.104882976816
d	0.00160269022227	0.000947623111167	0.0152180884107	0.682380996947	0.113912582289	0.0470647672094	0.0167560566107	0.122117240939
i	0.00441330097409	0.00115533817039	0.0142360851369	0.552725358982	0.183144866096	0.0905988830698	0.0223077748702	0.131418435646
è	0.0047460312347	0.00149780632346	0.0110597970456	0.376171546327	0.276101882032	0.240885441023	0.0295924456234	0.0599450642153
o	0.0017248843549	0.00149941524115	0.00600947244853	0.273621232109	0.266848544011	0.362850280341	0.0429310225411	0.0445151510718
n	0.000763180551633	0.00183439191372	0.00366847224951	0.185027480703	0.22654609467	0.355880413447	0.0426194081804	0.183660546357
a	0.000932027483878	0.00191883977124	0.00398859688317	0.102063596901	0.18152929489	0.416789784482	0.0581308873935	0.234646955452
g	0.00160109979463	0.00128025655708	0.00618182829439	0.1635654823	0.145154348297	0.362407402494	0.0982035257978	0.221606038484
h	0.00372880566488	0.00115170188569	0.00922320179813	0.176349132433	0.0910443537657	0.226289945165	0.266895905266	0.225316926161
e	0.00537147855496	0.00170019242856	0.013117015766	0.066567838811	0.0810103489219	0.356811065055	0.348895335089	0.12652669372
t	0.00350189551832	0.00167169834285	0.0112855215887	0.0406550592703	0.0721881196406	0.385169608352	0.305678301696	0.179849749573
t	0.00153508419277	0.00100301928095	0.0074924518629	0.0291274926901	0.0473534768802	0.304538336117	0.371100740565	0.237849359858
ò	0.000804648924257	0.00067678525365	0.0052314822543	0.01186748743	0.0288863139601	0.317543235372	0.474231830188	0.160758179953
m	0.00101552914809	0.000578549567883	0.00478025878477	0.00614591461	0.0166206959867	0.231579392457	0.551384066729	0.187895553318
e	0.00247684081603	0.000789530679294	0.00737458666159	0.00526140817	0.0144461393289	0.151676994819	0.607360295576	0.210614197773
s	0.00231607727201	0.0013271266931	0.00662401955386	0.00610076465667	0.012627718443	0.165552511606	0.512142181859	0.293309569258
s	0.00098777889067	0.00123481156437	0.00465179238462	0.00524768941889	0.00788182971433	0.118836591535	0.486477927286	0.374681516419
è	0.000475977512223	0.00066023366479	0.00365488196154	0.0022763386063	0.00405130363811	0.0560787715117	0.689476242429	0.24332621214
r	0.000517816352741	0.000480113958263	0.00451355695385	0.00114692123543	0.00210410567937	0.0293907605039	0.76704838081	0.194798324047
e	0.00181602698425	0.000806115846088	0.00932223331795	0.00217209801181	0.00293150602646	0.0192096345013	0.726544476937	0.237197881349
</S>	0.00285504249212	0.00116682082304	0.012149667659	0.0034894400059	0.00445799976323	0.0181816937506	0.704034613469	0.253664690675
