 	è	facile	che	stanno	ancora	svegli	</S>
è	0.49935604	0.42242443	0.001054654	0.000466681275	0.00102616713	0.0052335217	0.070438437
f	0.228915697667	0.629333856667	0.0194228536333	0.00823158475833	0.00142526491	0.0074577949	0.105212910333
à	0.089131622889	0.789404298889	0.0308581908778	0.0109253861028	0.00110365074867	0.00503775543367	0.0735391272243
c	0.25485875363	0.625751382963	0.0213294536259	0.0144906978843	0.0147282325282	0.00492612661156	0.0639154228548
i	0.306643270243	0.529065544321	0.049331422542	0.0276325216281	0.0216541067094	0.00496215079052	0.0607110510049
l	0.104121649714	0.623371568107	0.117139790847	0.0268891275427	0.0116141735031	0.00245548401684	0.114408239055
e	0.0399562081713	0.474884089369	0.279470220282	0.0490362145142	0.0211277385677	0.00199267830561	0.133532814352
k	0.0216022507238	0.298598441456	0.313880280094	0.121287616505	0.0671805681892	0.0065442162352	0.170906606117
a	0.0171192565746	0.162031538819	0.256036813365	0.258112745502	0.113902576063	0.00867040624507	0.184126671606
s	0.0120472359582	0.0869114689397	0.214158452455	0.299931231834	0.0860675246877	0.00525760224836	0.295626460102
t	0.00877740708607	0.0433410169799	0.110931259485	0.409872800611	0.0744003242292	0.0161580527495	0.336519115701
è	0.00724562664202	0.0233768059933	0.0619121351617	0.613103490204	0.12354021141	0.0413810792498	0.129440664234
o	0.00323055979401	0.0147250711311	0.0314860180539	0.542799653401	0.249654637137	0.0815343264166	0.076569753078
n	0.00191032973134	0.0102426015104	0.0153174172846	0.325270784467	0.238664415612	0.0770735518055	0.331520919359
e	0.00327225784378	0.0096849968368	0.00885736669487	0.216674761489	0.293926068437	0.0642551569352	0.40332940012
a	0.00385111148126	0.0125002832789	0.00944693873162	0.172720510496	0.384708172812	0.159289008978	0.257483950373
n	0.00184578302709	0.0115228048596	0.00679768996387	0.0998889301653	0.202652516737	0.159490014193	0.517802253458
k	0.078851680109	0.0118296187199	0.010253477208	0.220676813388	0.0862220887123	0.0610957452643	0.531070587819
ò	0.19250630337	0.02924527524	0.0341445460693	0.436393904463	0.0485994222374	0.0271002450881	0.23201032494
r	0.175307194457	0.0309564602133	0.0376434503564	0.386811698154	0.244697292746	0.015496684696	0.10908723898
a	0.105649088152	0.0169008165378	0.0263099351188	0.204804401051	0.558461330915	0.0241094105653	0.0637650363267
a	0.059911974684	0.0147235168459	0.0217317420396	0.0970622126837	0.462340403638	0.264110796855	0.0801193937756
t	0.0205968122613	0.011227558282	0.00991300755653	0.0419772567279	0.180561244713	0.333724785285	0.401999381259
s	0.0127551418204	0.008390394094	0.00641506739551	0.0303126147426	0.0916489517377	0.322231634762	0.528246237086
ù	0.00999096493413	0.00702919063133	0.00509956222517	0.0260173300475	0.0627174449126	0.610937611587	0.278207912362
n	0.00400455857204	0.00481417101044	0.00199937390172	0.0117797001492	0.0250744739709	0.541355583862	0.410972127454
n	0.031020801124	0.0225624592035	0.0311778380339	0.0419923757164	0.015983447657	0.258390957954	0.598872125818
i	0.0396688080413	0.0299587927345	0.0414252843446	0.0565157095721	0.0152357595523	0.382188749318	0.435006905273
t	0.0136826634638	0.0140303263782	0.0147097552949	0.0254298356574	0.0111556889841	0.497118206439	0.423873515091
i	0.0151345232713	0.0197601759261	0.011083507945	0.0284300253525	0.0084658977947	0.312361883813	0.60476400503
</S>	0.0231877151356	0.030885036963	0.0146146799725	0.0434050706763	0.0101803053974	0.212114279407	0.665612952515
