 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.7270281	0.126146495	0.018466586	0.007142892685	0.0024349119	0.00039093285	0.00237063573	0.00044906149	0.000578142285	0.00155484555	0.113437385
m	0.450894167	0.165378858333	0.0869198453333	0.148101532562	0.0300757417333	0.00291112947333	0.00515852639667	0.00120365855667	0.00158458046167	0.00383656868333	0.103935385
à	0.160801452667	0.122255076111	0.403908951778	0.192776108654	0.0416032185778	0.00384694064111	0.00602683486556	0.00143887145556	0.00178760491389	0.00435710577111	0.0611978252333
n	0.101587290889	0.325829888704	0.441615656593	0.0724168166847	0.0173776296593	0.00176745623037	0.00271332318852	0.000610821801853	0.00072537728463	0.00161980974037	0.0337358873111
a	0.076872095963	0.444399802901	0.353130524864	0.0768364015616	0.0207301920198	0.00126697617679	0.00158839320084	0.000323994230618	0.000364063530543	0.000640420447457	0.0238470810837
m	0.0312980046543	0.318083107634	0.368378384955	0.198325823854	0.0451382193399	0.00456175629226	0.00442262170495	0.00148639626021	0.00194365772585	0.00121091640982	0.0251510726746
u	0.0150778483181	0.210906276211	0.437162338318	0.227093684618	0.0658746964466	0.00612373763075	0.00549277674165	0.00197603334007	0.00254214471528	0.00145144965994	0.0262990067582
c	0.0115564695394	0.11250281907	0.489328236106	0.253879131539	0.0813022234822	0.00935596707692	0.00873136775388	0.00267189090002	0.00224272924509	0.00161364074331	0.0268155571194
e	0.0104526312798	0.0736651693567	0.321427022035	0.335491230513	0.199003721161	0.0147443090256	0.0103933584846	0.00311534443334	0.00227939649836	0.0017550185711	0.0276728514731
o	0.0043850494266	0.0264839898189	0.188580058678	0.485886570171	0.245929155387	0.0175147293419	0.00651239486153	0.00206345031111	0.00229696904945	0.0017417724137	0.018605884591
c	0.0078758200422	0.0175095273063	0.072072070226	0.650327720057	0.167495376796	0.019197021114	0.0144420500872	0.0023459452037	0.00301919114982	0.0034789141379	0.042236381197
i	0.00895298548073	0.0139397498021	0.040366943742	0.503910106686	0.327644568932	0.0331635283713	0.0183211746957	0.00277410183457	0.00262730958327	0.00340412881263	0.0448954057323
ù	0.00347857925024	0.00505893447737	0.0274492950473	0.268333418895	0.448830906311	0.135650299457	0.0565219252319	0.00863522484486	0.00815305226109	0.00717733360421	0.0307109822441
