 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.468164845	0.0262979335	0.0465168959	0.0326313021	0.00784616575	0.01539202035	0.0021932676	0.024456778	0.0041180187	0.006124189928	0.000843639665	0.005232089325	0.06662011905	0.293562823
n	0.160560840733	0.1457214945	0.2038564353	0.0388828020333	0.01809463025	0.0174400276833	0.0058429874	0.0239042023333	0.00518949713333	0.006821967976	0.00225507362167	0.00536845065833	0.0678244408833	0.298237191
ì	0.053576866896	0.500772398167	0.230787936767	0.0196112756311	0.0166738731667	0.0079444564711	0.005757765856	0.0091329680511	0.00321798805911	0.00299689900733	0.00228434645322	0.00202774743344	0.0243432207691	0.12087230369
c	0.020758895217	0.544274659389	0.216944433922	0.0227887341637	0.00860285947223	0.0108781185004	0.003073812208	0.0356051762904	0.00176260160104	0.00269016248444	0.00233026696374	0.00107736167515	0.0150822541977	0.11413069792
h	0.0100662992957	0.532552599796	0.237452179307	0.0238949031979	0.00639777172408	0.0118582360095	0.00228169976933	0.0444074575101	0.00128447627168	0.00258780047781	0.00250862820125	0.000765296440383	0.0119842420792	0.111958421523
e	0.0036189323089	0.522562733265	0.279380381102	0.118479816209	0.00680359880803	0.00724480084583	0.00105677074311	0.01655137225	0.00047143087856	0.000993766308937	0.00100664132742	0.000306498208794	0.00402675618307	0.0374965190343
t	0.00127181559997	0.237716455755	0.471225073701	0.171837805403	0.025782472936	0.0152216986153	0.00810150323437	0.0150058264167	0.00476225847619	0.00335890206965	0.00432264938947	0.000830948182931	0.00291873087102	0.0376438893214
o	0.000533305086657	0.128327436585	0.597413454567	0.132440341801	0.0386889856453	0.0174884092051	0.0112092878448	0.0152395734722	0.00639892099206	0.00426131803655	0.00548897711982	0.00111075633764	0.00282068534701	0.0385785725405
r	0.000286054218886	0.0824700665283	0.591760694856	0.127867857267	0.0628915532151	0.0206118160684	0.0196041780483	0.0154871298241	0.00954471916402	0.00509356202552	0.00880079869661	0.00154102285588	0.00392187450567	0.0501186936135
ì	0.000208101372962	0.114810429843	0.530413338285	0.112081029089	0.084698546405	0.0224077923561	0.0252030023494	0.0142481713747	0.0124160219547	0.00569823304184	0.0109727199655	0.00200652708529	0.00710691650189	0.0577292182045
s	0.000237616694321	0.222148383281	0.482944072762	0.0800277556963	0.078099274135	0.0133850842187	0.0289765697831	0.0110261238916	0.0100252062182	0.00327712434728	0.0172816793885	0.00188977896176	0.0063403769673	0.0443410124015
o	0.00024725873144	0.182810280094	0.335433444254	0.195834984565	0.142113828045	0.0296295701729	0.0325444485944	0.0117014836305	0.0082933827394	0.00275914891576	0.0183715004695	0.00182018998725	0.00305370685577	0.0353868080005
n	0.000163505047147	0.0645707511647	0.184034780085	0.306196994855	0.234181692682	0.055775843391	0.0443341121981	0.0161066855435	0.0165676012465	0.00779995047192	0.0147188958298	0.00287292299575	0.00449804235192	0.0481782105335
t	8.50737122157e-05	0.0246703648549	0.116642532028	0.343206014952	0.243676350894	0.0761774731303	0.0548862473994	0.0204507325145	0.0201977757488	0.016443932824	0.0150875362766	0.00585324049858	0.00801224178397	0.0546104681778
a	0.000167598987239	0.00996121028497	0.0698461140093	0.420534938317	0.267212206965	0.0926448017101	0.0435868137998	0.0231638158382	0.0121659909163	0.0158347324747	0.0072965765922	0.00645237799953	0.00761340869466	0.0235194057259
t	0.00022249493708	0.00557636152832	0.0358664613364	0.346569642772	0.326226042322	0.0963583759034	0.0578659879333	0.0294100896127	0.0163184886388	0.0122097063582	0.0150766853641	0.00489533223318	0.00913762399822	0.0442666835753
a	0.000188946393693	0.00448675760944	0.0229065834455	0.250319290924	0.412697200774	0.0971674386345	0.0715057306444	0.0257955458709	0.0196060425463	0.0109114787861	0.0179694694547	0.00441030331106	0.0100038629994	0.0520313115251
s	0.000172033471231	0.00382076400315	0.0157127664818	0.203009173641	0.440681776925	0.106396346212	0.0760248015481	0.0263368286236	0.0200834708488	0.0102162089287	0.0209572154849	0.00442080030369	0.0130255563331	0.0591422108417
ì	0.000105689192077	0.00433128400105	0.00970234459393	0.147816744547	0.449035668975	0.106178938737	0.0959914171827	0.0252685572079	0.0258375779496	0.0095322758429	0.0317969428283	0.00478368010123	0.0194541644444	0.0701647069472
n	0.000567827505692	0.00575456436702	0.00896220479798	0.0966886935157	0.438061709658	0.0752799129123	0.119156045728	0.0295976264026	0.0276570879832	0.0068173678143	0.0554559066094	0.00494447470041	0.0199003161481	0.111156288982
