 	se	vieni	alle	sette	io	sto	cucinando	</S>
a	0.4311162695	0.0132680185	0.00987479455	0.015288438	0.0013634112	0.000783278535	0.055352168	0.4729535925
n	0.145406279333	0.175996941833	0.0600822371833	0.0224317726667	0.00593590193333	0.000916661335	0.0530804936667	0.5361496975
è	0.048598896061	0.557913913944	0.0721970460611	0.0161907072222	0.00714475885444	0.000816569158333	0.0244177660789	0.272720340733
r	0.016672488537	0.602759681315	0.060962485687	0.0116922980741	0.00381443282815	0.000431126126111	0.0448917505496	0.258775735144
t	0.00602572872567	0.592578387105	0.0795657485623	0.0125053245247	0.00318826907605	0.00034191543537	0.0517064574565	0.254088133831
i	0.00209324537189	0.611491055702	0.234905042854	0.0464333756749	0.00244289762535	0.000226167395123	0.0173666238022	0.0850415853403
s	0.00084907523063	0.348785008567	0.375458320951	0.0733573928916	0.0224307320084	0.00166676571504	0.0135449333107	0.16390778706
t	0.00039038319621	0.197856812856	0.495775300317	0.0655647002972	0.0309266704361	0.00227363033835	0.0152937327702	0.191918778953
e	0.00049005442807	0.136350560952	0.652686586772	0.111192093432	0.0199718812454	0.00170278761278	0.00923745185673	0.068368591151
s	0.000573821279357	0.0765535213173	0.541867115591	0.138480334477	0.0910407150818	0.00420866927093	0.0134018372189	0.13387397195
e	0.000560661396452	0.0418654064391	0.44022085853	0.209063238159	0.128871418361	0.00636684229031	0.0159918334063	0.15705976065
t	0.000531404832151	0.026187658613	0.341890777843	0.22322502772	0.208400729454	0.0078501106301	0.0178942688021	0.17402006355
t	0.000279666800717	0.017220938671	0.270163317614	0.17455060424	0.285858283151	0.0114199458767	0.0522817436007	0.188225510183
à	0.000169307644572	0.014460424157	0.226578047538	0.17015834808	0.41265022105	0.0361133779589	0.0578326437002	0.0820375943943
e	0.000125110192524	0.010438313319	0.101450947513	0.110202996027	0.637522407017	0.0641499273196	0.0294693644001	0.0466409107981
v	0.00522342002084	0.012212702773	0.062815558171	0.0595024316757	0.479764172339	0.0541041037732	0.230662535467	0.0957150509327
ò	0.00690294325695	0.012653643591	0.036944720057	0.0365393118919	0.349402927446	0.134723887924	0.306675738489	0.116156793644
s	0.0157072793357	0.013115468197	0.021563327019	0.0236526540306	0.317476819149	0.168632252641	0.26822656283	0.171625621215
t	0.0200898556452	0.036292760399	0.017288682673	0.0183056317435	0.198218719716	0.264127887547	0.253633079943	0.192043355738
e	0.00910121908173	0.0546069934663	0.031736560891	0.0315795192478	0.160396781239	0.404375882516	0.171551038981	0.136651977246
m	0.0126200586939	0.0406195938221	0.0466345226303	0.0274582381493	0.0852358490797	0.263618842505	0.359018366327	0.164794522415
a	0.014159962098	0.0505256306074	0.0521632115434	0.0338801677831	0.0474287383599	0.175735135835	0.434331722109	0.191775427472
r	0.00606102785267	0.0487300117691	0.0438472568478	0.0358872745944	0.0422639214533	0.144740875945	0.331758854036	0.346710799157
è	0.00210454420756	0.0225005584897	0.0186547234159	0.0137652829648	0.0463340144844	0.144384682648	0.322541971345	0.429714249719
o	0.000790837265853	0.0277108668299	0.018606079272	0.0114363804216	0.0484835804948	0.160874302549	0.351763117115	0.380334809906
</S>	0.000490995472926	0.036758124915	0.026469669636	0.0143542552108	0.0453062987474	0.111225803775	0.374471838557	0.390922969953
