 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
e	0.4965797535	0.19436844383	0.0052765858	0.003499496325	0.001242707365	0.006512557775	0.002087432685	0.0036973277	0.28673569
n	0.1866977027	0.279882407943	0.1588194124	0.029088269175	0.00711699378833	0.0114321422583	0.00338120036167	0.0050502455	0.318531613333
è	0.0797411034333	0.452051969314	0.2473138908	0.038566628725	0.00869559581611	0.00903479723943	0.00254969812056	0.00347933367667	0.158566966378
n	0.0442689517778	0.654991879771	0.160622822267	0.020884937575	0.00417279002537	0.00719084523314	0.00137626897352	0.00189118513556	0.104600317393
a	0.0160922052259	0.628872293257	0.229292812756	0.023393742525	0.00673576187512	0.00675851631105	0.00102534559784	0.00130472403819	0.0865246058743
m	0.0061793750753	0.417048111086	0.483603484252	0.0249385105083	0.011303837625	0.0123116596704	0.00130897283928	0.00089485020573	0.0424112107014
i	0.0029579983251	0.169936516362	0.730378888084	0.0357491921694	0.0158050702083	0.0142581385235	0.00146663947976	0.000839248745243	0.0286083325005
l	0.00172906626837	0.0678116967873	0.598825849361	0.20743952739	0.0276965627361	0.0377233251412	0.0134913655933	0.0121455131917	0.0331371277668
ì	0.000747935369457	0.0326700686958	0.454354409787	0.331443642463	0.057635706912	0.0480463060471	0.0192440783978	0.0177754961972	0.0380823705889
s	0.000467095859819	0.0127854209486	0.643999479929	0.222818037488	0.060061090304	0.0218103426824	0.00872287586593	0.00858163686573	0.0207539905296
i	0.000687365903273	0.00484646389953	0.59172576331	0.173528662496	0.178113694768	0.0239381475608	0.00969558382198	0.00410273605524	0.0133615818432
m	0.00134849550109	0.00884570359984	0.49391661777	0.152142014165	0.230652404923	0.0488686445203	0.0122364459407	0.00455715511841	0.0474325532811
b	0.0021052667337	0.0100832627333	0.616589855923	0.103358384722	0.137594348308	0.0528736821734	0.0082947827469	0.00704486203947	0.0620555620937
r	0.00420198774457	0.00395170587777	0.613957718641	0.0932838369073	0.146698359436	0.0591914013911	0.00928517801563	0.0148859263465	0.0545438730312
ò	0.00410040450486	0.00207185785926	0.403096406214	0.0808651876358	0.250988433145	0.114156973797	0.0292010536719	0.0306856864488	0.0848339640104
s	0.00749372959162	0.00261216595309	0.257954202071	0.0712469005453	0.252440437715	0.134048387932	0.035082864224	0.0822134521496	0.156907816337
t	0.0102453950972	0.00289424178436	0.265199107357	0.0530403611818	0.206347162572	0.139806322644	0.0338803810747	0.107825107383	0.180761898779
i	0.0064468859324	0.00229132079479	0.186762737452	0.0307245053939	0.194068330857	0.267590550881	0.104692270358	0.074589984461	0.13283339126
n	0.00340710868747	0.0032042980316	0.078457559284	0.019672619798	0.109751008286	0.331211843627	0.162444843453	0.081349123487	0.21050159542
A	0.00118668766382	0.00271668212053	0.0292761068613	0.013438406166	0.0607344804287	0.325442007876	0.255445934484	0.101535871162	0.210223849807
n	0.00153034897927	0.00142851148351	0.0220471075871	0.012443198622	0.0622423198096	0.263414305959	0.246589444828	0.177311010387	0.212993751269
n	0.00198321535976	0.000994231994503	0.029236780529	0.012224896074	0.0629636766032	0.255016378653	0.181105778276	0.223383436796	0.23309158709
a	0.00161028145325	0.00105078889817	0.029331116843	0.005945736358	0.0333696827677	0.338672252884	0.260105136092	0.187698948932	0.142216035697
à	0.00114022563308	0.00103106662939	0.018755583191	0.003198780286	0.0143378738892	0.297132117628	0.402774235364	0.172903256311	0.0887268285657
t	0.000616434793027	0.00068726777313	0.00773124954033	0.00305618892867	0.00924848402973	0.193705066543	0.374967408455	0.297815552104	0.112172332855
s	0.000612609911009	0.00055240032771	0.00746797841344	0.00308357770956	0.00818297834324	0.156995072848	0.212051639485	0.462517300701	0.148536454285
e	0.00080159778367	0.000934674645903	0.0144924238045	0.00220244806985	0.00539445368108	0.156529517616	0.187770726495	0.497802750234	0.134071394762
t	0.00073276062789	0.00220548914863	0.0138270848682	0.00341236058995	0.00376942002703	0.101289972539	0.196629518832	0.479929950078	0.198203408254
ù	0.000289264883297	0.00191109382221	0.00566534762273	0.00321108076332	0.00222245980901	0.069591967513	0.226787052944	0.515703833359	0.174617871418
o	0.000145969368432	0.00088477178007	0.00663577994091	0.00180035838777	0.00177159216967	0.0500207215043	0.204940672981	0.63228466112	0.101515475806
</S>	0.000145150434216	0.000802995490035	0.00981717947046	0.00170568904389	0.00200885658483	0.0386471892522	0.154003454491	0.68827260556	0.104596902903
