 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.88626733	0.0841660255	0.0104300987	0.0018225844	0.00206771738	0.00089688856	0.00059814146	0.0018306113	0.00150563511	0.01041496225
a	0.565696976867	0.0873768175	0.2486341729	0.0204375354	0.0371571611267	0.00335628446	0.00573265044	0.0121626891333	0.00287992077667	0.0165657719167
p	0.200074404489	0.0540650428333	0.451418267633	0.0681486261333	0.0572603127089	0.0106742621533	0.0140385311467	0.0168055473778	0.00837496662556	0.119140032639
e	0.077600372263	0.353072392278	0.294988834211	0.0667644062111	0.0292360408363	0.0101408688478	0.0113970361089	0.0071414513126	0.00784671487019	0.141811876593
s	0.0294048991877	0.684308397426	0.159925449737	0.0333792395704	0.0199640612121	0.00589157874593	0.0082907590963	0.00452112305753	0.0028049070984	0.0515096145777
a	0.0148567930626	0.729064599142	0.175626693246	0.0230652731901	0.0184064060707	0.00470914261531	0.0075127080421	0.00407053645251	0.00118526858947	0.0215025790392
m	0.0243597346875	0.597779806381	0.181455474415	0.0204452973967	0.0115923510236	0.00646714757177	0.00739216502403	0.00341574665084	0.00472496010649	0.142367260526
m	0.0450363725625	0.590448842127	0.116481681472	0.0272159944656	0.00768025620787	0.00983711585726	0.00816359934134	0.00303038629361	0.00730867136883	0.184797019975
è	0.0486925685208	0.615084390709	0.0913485071573	0.104076627155	0.00679793293596	0.0300317529524	0.0103458921138	0.0034182783412	0.0208094137896	0.069394587125
n	0.0408414561736	0.43176023357	0.0863835590524	0.178539679052	0.00933789131199	0.106870257651	0.0430350563713	0.0074344437804	0.0376896405965	0.0581077830417
o	0.0269711210579	0.266360617857	0.237948466351	0.194039756351	0.023331026104	0.11328061455	0.0516226204571	0.00983277426013	0.0268276321655	0.0497853942139
o	0.0122980820193	0.119673343286	0.407763278784	0.181754388784	0.152641407368	0.0467203705167	0.029181125819	0.0204876800867	0.0104072234885	0.0190730976046
k	0.0108332780064	0.0505945970953	0.301581896261	0.154501049595	0.191696985789	0.0357717731722	0.029069382273	0.0240040070289	0.0222037686295	0.179743262202
l	0.00996271779213	0.0261501810318	0.13864556342	0.363771613198	0.088466877263	0.0567494403907	0.038819512091	0.0126267030096	0.0281074928765	0.236699941067
è	0.00371066751404	0.0114952826773	0.0532469084733	0.611405937733	0.0736057490877	0.0808293601302	0.0535703973637	0.00870004533653	0.0157794402922	0.0876562430223
o	0.00147865610801	0.0066516815591	0.0286603091578	0.585187725911	0.133910367696	0.0935768787101	0.0721725677879	0.0174968924455	0.0205543747641	0.0403105263408
n	0.00075003491267	0.00474010418637	0.0178458063859	0.49975923197	0.147842582565	0.12345311157	0.111630511263	0.0241454568152	0.0235150482547	0.0463181017803
e	0.000952325437557	0.00548818472879	0.00947562332863	0.35946754899	0.240733520855	0.15066880719	0.146680817088	0.0290832229384	0.0143385654182	0.0431114061601
o	0.000994099072519	0.00545495044293	0.00818472330954	0.173881734663	0.456395056952	0.128272147063	0.144511362363	0.0549228263128	0.0089314649394	0.0184516317867
k	0.00316596021751	0.00622609101431	0.0105171124365	0.136199848221	0.391212982317	0.111558093688	0.115476812121	0.0551362864376	0.0286975047798	0.141809278096
l	0.00378471134917	0.00587282927144	0.00863215317783	0.157909026074	0.167038649772	0.254963631229	0.140831858707	0.0296445784792	0.0417803129266	0.189542228365
è	0.00128035731972	0.00217685241048	0.00292293647161	0.116653104358	0.0793442765907	0.42558039041	0.243314052902	0.0229322424931	0.0300499296422	0.075745830955
o	0.000452555117573	0.00124267175683	0.00115025286054	0.0720400294527	0.0710886998636	0.43811922347	0.321578660967	0.0299265141644	0.0282600858807	0.0361412928183
n	0.000283006216858	0.00137356818561	0.000751390443513	0.0565235544842	0.0696880049545	0.39041025449	0.345800546989	0.0415796853881	0.0325205372936	0.0610694509394
e	0.000439812212286	0.0027642720952	0.000776807931171	0.0362185591614	0.0513028033182	0.339139031497	0.406354698996	0.0647825401294	0.0300901230979	0.0681313283131
ò	0.000380315529762	0.00266908194307	0.000619230263724	0.0167793289538	0.0361087561061	0.330705200499	0.450921239665	0.0866829867098	0.0416409650326	0.0334928974377
l	0.000140535709921	0.000968387119023	0.000344504964575	0.0104932377846	0.024899561702	0.316395910166	0.320554359888	0.0677954452366	0.144069821678	0.114338279146
i	0.00050028205764	0.00248726893301	0.000490715428192	0.0073782678282	0.018856279234	0.262295783389	0.312664376629	0.0788262947455	0.168012415559	0.148488353049
i	0.00065121574588	0.003333576511	0.000860443276064	0.00550682677607	0.0173944574113	0.194842934463	0.441873505543	0.184958338249	0.0821337001863	0.0684450310163
f	0.000333275668627	0.00176328550367	0.000870464725355	0.0174963934254	0.0231253028038	0.247348278154	0.422052781848	0.180571703083	0.0448372147288	0.0616013236721
