 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.448100863	0.524513635	0.000487607985	0.00036986505	0.000576714515	0.0001355925025	0.00016562614375	0.0002243617775	0.0254257635
g	0.199046741667	0.558719171667	0.106913095562	0.05663541315	0.005895750605	0.00469052036917	0.0227462315504	0.00895246724417	0.0364006735
e	0.0965361984223	0.590008783889	0.144278990854	0.07552605815	0.007380639685	0.00619467126606	0.030271255474	0.0118563043077	0.0379471823667
n	0.0336207735074	0.853104261296	0.0515576411513	0.0266033517167	0.00320522571167	0.00227531339835	0.0102695594019	0.0039721199239	0.0153918381889
i	0.0160301196691	0.898475053765	0.0475980822504	0.0139995758056	0.00297965483722	0.00176001829945	0.00371445705397	0.0015511002363	0.0138919699296
t	0.0092809095797	0.903270051255	0.0497138130835	0.0138717412685	0.00345936021241	0.00176886933315	0.00213015985132	0.000797964168767	0.0157071393099
ò	0.00344251568323	0.906399173752	0.0576619813612	0.0138629794228	0.0028114896708	0.00138128447772	0.00169827269711	0.000521035246256	0.0122212862366
r	0.00529852669441	0.675875241251	0.208860158454	0.0612978861409	0.00308776915693	0.00591121895924	0.00567823177904	0.00233704734875	0.0316539332122
u	0.00734293289814	0.366932920417	0.401305476151	0.15431901538	0.00829162038564	0.0106546623197	0.00780848169301	0.00299774888292	0.0403471644041
e	0.00634967863271	0.199445411139	0.411106658717	0.221335405127	0.0767830457952	0.0162755441066	0.00942606499767	0.00296853756097	0.0563096751347
n	0.00462164164424	0.0926739180463	0.241422484239	0.337333738376	0.102289820265	0.0193508453689	0.0899770459992	0.00609665018699	0.106233883378
è	0.00174413034808	0.0506693770154	0.155580709413	0.456877526125	0.049350721755	0.018158249123	0.167751832	0.00799608226233	0.091871399126
n	0.00106613834936	0.0316967011385	0.218314046471	0.481826855375	0.0255229942517	0.0167917843743	0.144572887333	0.0112427042874	0.0689658963753
u	0.00263867681645	0.0145700712795	0.181507782824	0.465341331792	0.0711801017506	0.0801806327914	0.115636952444	0.0107986882291	0.0581457441251
s	0.00332230407215	0.0107705731932	0.074954638608	0.440558470597	0.0955305812502	0.106410739264	0.152735920815	0.00811987787637	0.107596874708
a	0.00440142232405	0.0119806890644	0.0312887468693	0.337967516866	0.0766232377501	0.111592074755	0.265064076938	0.0174902902921	0.143591938236
l	0.00420690121335	0.0090738047548	0.0144647282164	0.196352920622	0.0623221474167	0.106184358818	0.490278328979	0.0195713598307	0.0975454560787
l	0.00141419459812	0.0034437658916	0.00510458688547	0.109175915207	0.0243704740056	0.041720478506	0.722802846326	0.0234071570102	0.0685606053596
i	0.00558622528771	0.0045518520372	0.00264951391516	0.053729233069	0.0184666693685	0.0477418111687	0.758017488775	0.0609948576701	0.0482623491199
m	0.0325769737626	0.00717248934573	0.00546036870505	0.0302296786897	0.0204451384562	0.0560786813896	0.567147716258	0.186589712557	0.09429921704
o	0.0398693175875	0.0124297992819	0.00815752666835	0.0231044118966	0.0163815433187	0.0624048801299	0.440687792086	0.253152790852	0.143811942347
n	0.0167849618958	0.013296824094	0.00539554466945	0.0188663062989	0.0114261874062	0.0568316963766	0.496044450695	0.169157643617	0.212196404116
ì	0.00568212768583	0.005864578628	0.00202811620648	0.010404447333	0.0046464649554	0.0232398346589	0.632641183565	0.122555964539	0.192937255372
s	0.00285473384918	0.002254645096	0.00144040503883	0.00636675334433	0.0017486656518	0.0111969686863	0.623046077855	0.170853624846	0.180238072457
o	0.00458577588306	0.00431696365533	0.00193047314628	0.00675524368144	0.00150231126393	0.00831871182877	0.355771145952	0.381033521615	0.235785804152
m	0.0450926592944	0.00915818221844	0.00734883484876	0.00558362472715	0.00185957948798	0.00697487227626	0.147627448651	0.539259640538	0.237095108051
e	0.0584243651981	0.0137093617395	0.00946680551625	0.00555299964238	0.00184457599599	0.00538522825875	0.0715274308837	0.603413913513	0.230675316017
m	0.053399327166	0.0134033160132	0.00757575757208	0.00619672624746	0.00163944299866	0.00369771911958	0.0504159472946	0.599405797838	0.264266012006
a	0.050103477022	0.0118815484377	0.00687323102403	0.00655847631582	0.00135195663289	0.00274169497319	0.0427502447649	0.594710412613	0.283028977335
i	0.0179338547407	0.0141614491459	0.00617890134134	0.0181112927719	0.00234121281096	0.00406327815773	0.0717511715883	0.615416690871	0.250042155778
</S>	0.00949196902035	0.0151234585729	0.00746377767067	0.028874337886	0.00340911260548	0.00561091172887	0.110086505794	0.563046095435	0.256893852889
