 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.61744085	0.2931577975	0.00607877755	0.023736247	0.0024637177	0.0013441042	0.0557783655
i	0.622401483333	0.300357630833	0.00634338811667	0.0148321952533	0.00163849226333	0.000977975246667	0.0534487285
ù	0.352864310111	0.563108843611	0.0397235659722	0.0131804620044	0.00322437525111	0.000864903262222	0.0270335325
m	0.265940569037	0.603596001204	0.0577612846574	0.0148581780015	0.00409283645037	0.00102502294074	0.0527261071667
è	0.234159827346	0.663825187068	0.0341333065525	0.00958186466717	0.00199449028346	0.000570003517247	0.0557352636222
s	0.0992549624487	0.808912029023	0.0399255945175	0.0181809845557	0.00349200486115	0.000417925822749	0.0298164571074
a	0.0600006884829	0.654162456341	0.191330408173	0.0640802248519	0.00758716762038	0.000462830320916	0.0223762011691
è	0.0280617596276	0.347543755447	0.429578192724	0.164794301617	0.0148229865401	0.00135938102031	0.0138395801897
n	0.0106697004759	0.131371411482	0.551785864241	0.203206133872	0.0161257248467	0.00900433540677	0.0778367957299
a	0.0139703866253	0.0513496351607	0.477434311414	0.298114741291	0.0462709229489	0.0132439828023	0.0996159965766
v	0.0277479615418	0.0233444300536	0.328514003805	0.31246340043	0.0566817686496	0.0155646186008	0.235683800192
à	0.0234441976806	0.0120925999512	0.203843040268	0.38611580681	0.0660611005499	0.0231008515336	0.285342377397
l	0.00858606157353	0.00690355491707	0.110971965756	0.421112245603	0.08480671485	0.0960291458445	0.271590269799
i	0.0219598753712	0.00567045810569	0.065164976252	0.290786298534	0.21621610295	0.128511537615	0.271690734266
è	0.0262194562837	0.00432156866856	0.0287671522507	0.284539912845	0.426623784317	0.110401601538	0.119126520089
n	0.00954409245457	0.00404255418952	0.0152000865836	0.195198440948	0.396598328106	0.192558823846	0.18685766103
a	0.0198645960182	0.00393682752984	0.00896098192787	0.0902684259827	0.242284482702	0.373601007949	0.261083683677
t	0.0250351491061	0.00232269933328	0.00590208070929	0.0487965843276	0.224124190901	0.445911679316	0.247907641226
a	0.0303259661354	0.00213897320109	0.00450455913643	0.0349481901092	0.212662738634	0.437311579772	0.278108030409
p	0.0439684807118	0.00469564300036	0.00695348177881	0.0272165607031	0.139669099545	0.380145789924	0.397350986803
p	0.142305267904	0.00843058366679	0.00783862432627	0.0244194512344	0.138757754848	0.234108949975	0.444139378934
è	0.256324739301	0.0100961668889	0.00427150847542	0.0177581480781	0.170469588283	0.204760766658	0.336319076311
t	0.284475456434	0.0209699412963	0.00462368529181	0.0130744161594	0.135814433761	0.162831974219	0.378210092104
o	0.254568328811	0.0233413663321	0.00477913249727	0.0112419791865	0.0672907252537	0.166081403406	0.472697064035
</S>	0.211674039406	0.014767727016	0.00403385884864	0.0121652930933	0.0459768521269	0.233255551703	0.478126682017
