 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a	0.450559531	0.0499933802	0.00911969315	0.0028837452	0.00736075583	0.005282233965	0.00363930036	0.006252414657	0.00099314	0.002907907965	0.001608738	0.01570111725	0.44369808
n	0.15332026755	0.189697340067	0.16085986505	0.0056577473	0.01138456461	0.00712250082167	0.00525013955333	0.00749557335233	0.0025124818	0.003410832355	0.00266816356667	0.01730385585	0.433316683333
ì	0.0512042754833	0.451869490022	0.290817451683	0.00504620841667	0.00801111845667	0.00431794413722	0.00346568082178	0.00379853881078	0.00257890616	0.001748664685	0.00213092708789	0.00768880319667	0.167321999601
c	0.0207382309111	0.517383246674	0.229645303894	0.00233889342222	0.00857848807222	0.00422457940907	0.00477482824459	0.00509682383026	0.00414371328	0.00480595642833	0.00302908239496	0.00516988477889	0.19007097169
h	0.0117939389037	0.460273642225	0.282635327965	0.00212331534074	0.00981819802407	0.00436705073636	0.0055073696482	0.00554802410675	0.00607676442667	0.00599624539944	0.00355202579832	0.00434781832963	0.19796027053
a	0.00521674333123	0.504944114075	0.375981705988	0.00622516734691	0.0168569656747	0.00756906617879	0.00272857551607	0.00428283453225	0.00347775799022	0.00301117882315	0.00142591607777	0.00155165070654	0.0667283224433
n	0.00183137448374	0.391650193025	0.450173401996	0.0122082651156	0.0320219562249	0.0161001397263	0.00831606423869	0.00840412651075	0.00939253351141	0.00518019637438	0.00449902807092	0.00200461332885	0.0582181297811
d	0.00253995583791	0.294194192675	0.443665363999	0.0209929537052	0.034224849075	0.0148910814754	0.0278512457462	0.00829956673692	0.0404436731705	0.00947830512479	0.0102596020236	0.0234600351096	0.0696991882604
ì	0.00272575906464	0.274543824225	0.478672191333	0.0382553669017	0.031992164025	0.0105021373918	0.0286720623487	0.00393777215897	0.0433578681568	0.0077347841416	0.00842959609453	0.0303838804365	0.0407925714201
s	0.00308216697355	0.235339494742	0.485668070444	0.0485977039672	0.050527254675	0.0150883407973	0.0381208802162	0.00330118839966	0.0469789398189	0.0122835704805	0.00856260045151	0.0129638424122	0.0394858974734
o	0.00321258025785	0.173315551914	0.301146173481	0.112367349656	0.157493654892	0.0716365599324	0.0524702827387	0.0116393687999	0.0491369381063	0.0168994941602	0.00846979319384	0.0059601276774	0.0362520902511
n	0.00114179502395	0.0672015793047	0.25198189116	0.128802642219	0.232322988297	0.113690138311	0.0509977855796	0.0250417592666	0.0323371732021	0.0198695183867	0.00890161077461	0.0044014266658	0.0633096778437
t	0.000427876096983	0.0283146476016	0.209814020387	0.0695749447397	0.304790606099	0.11944264777	0.0646159401932	0.0383345340889	0.0288085720674	0.0436121527956	0.0103719801582	0.00482203715527	0.0770700286146
a	0.000291017283328	0.0116627337005	0.098619261129	0.128800529913	0.3851459287	0.17044194259	0.0631804497311	0.0354125640296	0.0156372973558	0.0466844829319	0.00534237465273	0.00426760388509	0.0345138138715
i	0.000247639444443	0.00561241116683	0.036498000443	0.162552293304	0.377016739567	0.24898138753	0.0526177969104	0.0428224630099	0.0093987681186	0.030761890644	0.00316231475091	0.0070177139617	0.0233105479572
k	0.000490402498148	0.00394033692228	0.0157007665477	0.091637289768	0.368189976522	0.252119665843	0.0758496379701	0.06072188867	0.0172946083729	0.0530833212147	0.00562005708364	0.0116083579872	0.0437436559857
i	0.000601354962716	0.00330789964076	0.0089163454159	0.139488475256	0.368881588841	0.215101341948	0.08139920999	0.04525489189	0.0215901631243	0.0533003648382	0.00598941082788	0.0105368690624	0.0456320799952
a	0.000246504850239	0.00225575344692	0.00430181803863	0.166471386085	0.36539120628	0.268186353983	0.0601625056633	0.05116420863	0.0157716003748	0.0285279613794	0.00431713094263	0.00926538708747	0.0239381746651
t	0.000104469564746	0.00157536048231	0.00617040701288	0.0841149260283	0.325328115427	0.243638982661	0.0519417058878	0.0598968395433	0.0866862371249	0.0217194857931	0.0273035968475	0.0241247980292	0.0673950732217
è	5.48476339153e-05	0.00107536984744	0.00793445033763	0.0607663950094	0.250050698476	0.14793691222	0.0398679772959	0.0421870118478	0.269851339042	0.0121226735977	0.0532565616158	0.0316735210097	0.0832222520739
r	0.000539604508305	0.000635662149147	0.00550652061254	0.0688678316698	0.208902166159	0.11315151874	0.0381741620986	0.0274448623826	0.342174959681	0.0123181815326	0.0469734275386	0.0348152886699	0.100495835025
a	0.000710154123768	0.000389680049716	0.00319590199085	0.0682518805566	0.203990455386	0.151663904247	0.132470434033	0.0313744282275	0.215121159894	0.0368789838442	0.0275204958462	0.02898952789	0.099443020075
m	0.00251054976226	0.00110468310324	0.00152515148362	0.0529688761855	0.204371845129	0.181797664749	0.216186221344	0.0396203987425	0.0886438879647	0.118135509281	0.0138051468154	0.0204044442967	0.0589256450917
u	0.00314243958075	0.00164630503441	0.00115252716121	0.0394072047285	0.181722458376	0.192904871583	0.257925363781	0.0486992625808	0.0631664993216	0.132166393094	0.0105586418051	0.0189228501989	0.0485851936972
t	0.00111629494692	0.00122243419814	0.00236445318707	0.0261298332428	0.134823654459	0.183484063861	0.229181505927	0.0642217008603	0.171788025107	0.0621174260313	0.0310759342684	0.0218347264996	0.0706399465657
i	0.000416221508973	0.00105777535271	0.00293467072902	0.0144772752476	0.100170795153	0.132988777954	0.220488529976	0.0790485289534	0.234434041702	0.0558206623438	0.0492905770895	0.0275146981665	0.0813574721886
