 	le	melanzane	vogliono	girate	</S>
e	0.8058976	0.0422794465	0.004281472825	0.002474601365	0.145066862
m	0.574997765333	0.243815253167	0.028278858825	0.0302510851983	0.122656962
a	0.222389957111	0.592610831056	0.0372828818417	0.0394363301328	0.108279915333
r	0.14572182237	0.713536380352	0.0496852061806	0.0148293855776	0.0762271097777
a	0.104911509457	0.753598033451	0.0598021687269	0.0077703434592	0.0739178675926
n	0.051570308319	0.71723150115	0.122114332909	0.0086361792864	0.100447646864
g	0.034829810273	0.44656552705	0.20443149097	0.185033328762	0.129139838955
i	0.0367649024243	0.446884329017	0.18133656699	0.242634160921	0.0923800496517
à	0.0227677821314	0.447622653006	0.309401768997	0.107665314974	0.112542473217
n	0.0081082142338	0.252847827669	0.442722712999	0.098884311658	0.197436901072
e	0.00495378681127	0.23408771589	0.503531981	0.081134339886	0.176292170357
e	0.00394825663709	0.193435776963	0.640244943667	0.0480355802953	0.114335473452
t	0.00200118186236	0.091966839421	0.707229564556	0.0487586060984	0.150043834484
è	0.00087586995512	0.032560996807	0.773225904852	0.0566445410328	0.136692713495
l	0.00034294079604	0.012733132569	0.717546604951	0.0802890276776	0.189088293165
u	0.00219626235868	0.009753197423	0.461711444984	0.212553992559	0.313785081055
n	0.00352464195289	0.009429228641	0.246755348328	0.26843089752	0.471859883685
v	0.00239453055096	0.005279755857	0.123489654776	0.41094357584	0.457892501228
o	0.00443116271699	0.003200001429	0.0520629809253	0.66573204528	0.274573823743
t	0.00490644595566	0.00436721497633	0.0278427643084	0.55756449176	0.405319091248
i	0.00245684570189	0.00476604799211	0.0175976743361	0.479555040587	0.495624420416
m	0.0043970555673	0.0127491943307	0.011696793012	0.491020193529	0.480136780139
m	0.00496079842243	0.0141534192036	0.00794909203733	0.564360311176	0.40857636338
è	0.0133358187075	0.00587865222787	0.00542034621244	0.642660737059	0.332704407793
n	0.0361529835692	0.00646584914262	0.00543012700415	0.575247612353	0.376703395931
e	0.0351031100564	0.00996818938087	0.0102118091014	0.504727370784	0.439989491977
</S>	0.0213925733282	0.0115803511904	0.0153666970507	0.430474585392	0.521185745988
