 	la	pasta	vuole	sale	</S>
i	0.9727476	0.00836178555	0.00095058685	0.0011086092	0.01683144075
p	0.647849866533	0.0100818874167	0.101435202483	0.1165588961	0.124074177083
à	0.335447498711	0.196967009039	0.155185096161	0.155267569367	0.157132869361
s	0.259913272904	0.30991122968	0.094417427387	0.0734741671223	0.262283913454
t	0.157147007635	0.381787273227	0.118843612462	0.0460998141741	0.296122293451
a	0.100413616878	0.393461507742	0.363726850821	0.0317476931914	0.110650328117
ì	0.040714080326	0.173039960681	0.622445783607	0.10789957773	0.055900572039
t	0.0143568695087	0.061934132327	0.559354717869	0.278163202577	0.0861910453463
e	0.0108914418696	0.0267041764423	0.372320465956	0.461193054192	0.128890840115
l	0.00983465528987	0.0124874095041	0.274082311985	0.583637304731	0.119958325038
e	0.03850327343	0.00876089685803	0.219376050662	0.595774868244	0.137584931679
à	0.0478609387533	0.00747253238601	0.140657171221	0.686567836081	0.117441538893
l	0.0160159672311	0.00280183904534	0.0625985275403	0.83422002536	0.084363666631
a	0.00590543558037	0.00159395963178	0.0240803607468	0.679862148453	0.288558137544
</S>	0.00377177249018	0.00159612551589	0.0130348935234	0.497998034227	0.483599218772
