 	cosa	fa	Anna	il	sabato	mattina	</S>
t	0.69104276	0.074415166	0.02547017825	0.009341402207	0.001277752465	0.0367914445	0.161661302
i	0.507970226667	0.249379915333	0.03285110475	0.0107430504023	0.00157483948833	0.0177851239	0.179695794
k	0.303955972222	0.343840668444	0.09458716525	0.0258572104674	0.00247020166278	0.0141876450333	0.215101171333
à	0.125134102074	0.519380686148	0.109982628083	0.0296299922725	0.00222897650426	0.0112830214711	0.202360567064
n	0.0904634786913	0.528807648716	0.0753974140277	0.0221732315408	0.00141564051809	0.00760418761703	0.274138385641
n	0.0937003935638	0.490873416239	0.0859141063426	0.0237204901803	0.00163089510603	0.00635065589234	0.29781003141
i	0.0521254678546	0.628932085413	0.176674195448	0.0320466530601	0.00678905223534	0.00281082431745	0.100621699967
e	0.0214981936849	0.411285245138	0.314768465149	0.10357405302	0.0277693587451	0.00993127977248	0.111173393289
A	0.00844008826163	0.195071075046	0.408597578383	0.14522332934	0.0805689342484	0.0321543645908	0.129944641763
n	0.00343072519721	0.105619306849	0.399190392794	0.11156698478	0.0799566800828	0.0342632421969	0.265972684588
n	0.00152633259907	0.0429441771163	0.385177207598	0.222862161593	0.0370704526943	0.0147190103656	0.295700671663
a	0.00271471025636	0.0219977617054	0.415857752533	0.388899923864	0.0627232582314	0.00629696122187	0.101509623221
o	0.00318466508545	0.0146683780685	0.289791900844	0.463587021288	0.144614612744	0.0134314325406	0.0707219402737
s	0.00158372791848	0.00831056885617	0.134890926948	0.364272253763	0.144343970915	0.0198044991802	0.326794023425
à	0.00105399602949	0.00661003028539	0.139899238983	0.235566951254	0.187350123638	0.0346815253934	0.394838109142
m	0.00235536864316	0.0067717721618	0.202414322994	0.226329890418	0.202049192213	0.0440837404645	0.315995671047
b	0.00400565968105	0.0045280402206	0.281869297665	0.248944883473	0.162558715071	0.0249603384215	0.273133045182
a	0.00649823389368	0.00582062367353	0.249897845222	0.273119384491	0.35556171169	0.0142296370738	0.0948725982273
p	0.00873550029789	0.00768745139118	0.108514325741	0.263058441497	0.352102013897	0.0262997003579	0.233602617742
o	0.0244424730993	0.0252423334637	0.080063573247	0.225487787166	0.223036241299	0.102938683453	0.318788939247
r	0.0269890845464	0.0298794445879	0.066309304749	0.128136763722	0.184858750433	0.132693385818	0.431133269749
n	0.0112635017955	0.013480133796	0.0468915099163	0.0606523802407	0.152295570144	0.213544086606	0.50187282325
ò	0.0059001969885	0.00791395309867	0.0397719959721	0.0338130220802	0.128712007048	0.508431182202	0.275457634417
</S>	0.00300031092925	0.00520435104934	0.0248449699861	0.0205271925401	0.072131364024	0.686940991101	0.187350777208
