 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.718889355	0.073215544	0.02876556015	0.01015351588	0.00283888178	0.00557892905	0.0022960932	0.00207279325	0.15618936
a	0.468581087667	0.348768194	0.0410049587167	0.0117410040267	0.00331306702667	0.00556114378333	0.00203622018667	0.00161055410667	0.1173837535
m	0.202100245222	0.621497631333	0.0737825962389	0.0157857307422	0.00404238104222	0.00716174169444	0.00215110921556	0.00255140502556	0.0709271246667
à	0.105845425997	0.733097010444	0.0765419177463	0.0163943580474	0.00375946835074	0.00741142445815	0.00212051724719	0.00288027913185	0.0519495694222
t	0.057867969589	0.774943036815	0.0584854715821	0.0248071971491	0.00290071112025	0.0124954360461	0.00265486119106	0.00412131726728	0.0617239476741
i	0.042080916763	0.668337912272	0.164733677194	0.0357850840497	0.00333414760675	0.0143296222987	0.00286295220702	0.00446935487243	0.0640663075914
è	0.0145579941743	0.530040590757	0.334938819065	0.0438489930166	0.0108504747689	0.0144860367162	0.00299533267901	0.00483979174081	0.0434419875638
n	0.00561524304477	0.297536450252	0.495980539688	0.0830612010055	0.0175607235896	0.0320390545721	0.00447074322634	0.00625479058027	0.0574812791879
a	0.00288137121492	0.133828802417	0.613068146563	0.146785320335	0.0232284028632	0.031097296524	0.00346755760878	0.00351655879342	0.0421265490626
p	0.0100484549716	0.0680597064723	0.664809038854	0.145280152112	0.0293046116211	0.0293815121747	0.00335363420293	0.00320090996447	0.0465620156875
r	0.0132126037239	0.0415025421574	0.577008386285	0.244093146037	0.0277267505404	0.0334211063916	0.00677243440098	0.00406244415482	0.0522006118958
à	0.0057844188413	0.0283683787191	0.417031412095	0.442450992012	0.0266840885135	0.0241943567972	0.0128562041337	0.00640386311827	0.0362262672986
m	0.0149363741471	0.0341076942397	0.331395824032	0.369335264004	0.0232947975045	0.0211971879324	0.0166419607112	0.0310764177061	0.1580144591
a	0.020664575049	0.0356760184132	0.227251661344	0.374689364668	0.0582380381682	0.0263942493108	0.0245931722371	0.0363445004687	0.196148421033
n	0.010168204183	0.0164049599377	0.122885690448	0.473514684889	0.0757758907227	0.0769621731036	0.0392708787457	0.0221774340562	0.162840081678
a	0.0100345318943	0.0110395421126	0.076565168816	0.37752112163	0.0813953015742	0.145267561035	0.0873015929152	0.0272697876854	0.183605377226
s	0.00967381824477	0.0088103602042	0.0461950466053	0.274526010543	0.0819257625247	0.207878743678	0.115619484305	0.0446557415618	0.210715035742
t	0.00406059966159	0.0049489408014	0.0254375712018	0.180446756848	0.0586583961749	0.317602994559	0.115154574768	0.0711852371873	0.222504931914
u	0.00414062662053	0.00493646730047	0.0234495344006	0.099088007616	0.0500058820583	0.387418904853	0.204051404923	0.0790216773958	0.147887493971
d	0.0293874626402	0.00598029390016	0.0299544561335	0.0599395412053	0.0374910280194	0.308783084951	0.204234219308	0.118567300799	0.205662601324
i	0.0385756688801	0.00878298896672	0.0302618190445	0.0479165204018	0.0280269666731	0.184983659984	0.252569037436	0.149492790266	0.259390530441
è	0.0157490952947	0.00795627962224	0.0181273787048	0.0285658754673	0.014197479491	0.230153834995	0.377381179145	0.142999433422	0.164869432147
t	0.0059174426329	0.00360049437408	0.0070698598916	0.0153018818224	0.006000074197	0.225477653665	0.277398443048	0.265999627807	0.193234529382
s	0.00367983831097	0.00219331255803	0.00326248141053	0.0100048316075	0.00280772346567	0.0963813402217	0.160578231016	0.467400162602	0.253692096461
i	0.00356645730366	0.00304995798601	0.00530367428351	0.00645459053583	0.00157701648856	0.0441847010739	0.159177190339	0.575588974201	0.20109746882
è	0.00249058864455	0.00317244522867	0.00601941786117	0.00486071184528	0.00105602612952	0.0427838610246	0.225441110113	0.579320048067	0.134855840607
n	0.00132386475818	0.00166118844289	0.00265455262039	0.00326235794843	0.000649987466507	0.0425143070082	0.204899057704	0.589465306022	0.153569421202
a	0.00170094541939	0.00190050294763	0.0038989586068	0.00265037631614	0.000498454825502	0.0181094288027	0.104503146235	0.652437635341	0.214300600401
p	0.0534807563398	0.00617153474921	0.0199267963689	0.00355377163871	0.0018697768885	0.0123534984009	0.0656078890783	0.538432768447	0.298603233467
r	0.0701927444933	0.0069296502164	0.023178151223	0.0033434294129	0.00227703682283	0.00983246936697	0.0393472193594	0.528703259482	0.316196014489
à	0.0236319096834	0.0028013044588	0.00823825649767	0.0017041053843	0.00085287749161	0.00371325859899	0.0205293207865	0.744429499827	0.19409945483
m	0.0176059310335	0.00251959447293	0.00458344958922	0.00144399407477	0.000450261641203	0.001593526743	0.0158755885955	0.689272049942	0.26665561161
a	0.0201702546778	0.00511266872431	0.00973579762974	0.00325099462492	0.000895396667068	0.00167748014767	0.0121541281985	0.525464766647	0.421538500537
</S>	0.0169510058389	0.00675342186216	0.0144898078149	0.00485391166246	0.00132464698353	0.00228329797384	0.0106097780993	0.495465383323	0.447268725268
