 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.348012575	0.0499169315	0.04372841	0.051321598	0.036558819	0.0127194032	0.044705093	0.41303714
t	0.363717828333	0.1092764985	0.04093744	0.0688975053333	0.038873786	0.0196100507333	0.0308407757667	0.3278461
i	0.391547016111	0.270619932833	0.0674088733333	0.0648982827778	0.0200457918333	0.0214756645778	0.0141088355222	0.149895604
p	0.209127402637	0.265726310944	0.213166887778	0.0978281125926	0.0628792957778	0.0190523161926	0.0093945550074	0.122825112
à	0.074657682479	0.282679703648	0.356749839259	0.0916446828642	0.0748563815926	0.0115095737742	0.0067004658358	0.101201659667
s	0.034605440493	0.337888731216	0.290706599753	0.0461953082881	0.107361483531	0.00659373196807	0.00954252511193	0.167106175556
t	0.0251104554977	0.282366873739	0.308895009918	0.0503634614294	0.129823856844	0.00622129578936	0.0102130002373	0.187006057452
a	0.0189766068326	0.219226799913	0.490434969973	0.129251310476	0.0622235686147	0.00870533206312	0.00414068211243	0.067040730084
v	0.0110480638442	0.0875526176377	0.469344956658	0.223674310159	0.0848994235382	0.0207725283544	0.00810430887081	0.0946037886947
à	0.00553241111473	0.0362262548792	0.464035618886	0.259140493386	0.0960562668461	0.0231181064515	0.0106867131236	0.105204154898
l	0.00233290988824	0.0190615202931	0.461020546295	0.195137786129	0.058530321282	0.0148567594838	0.0826963222079	0.166363836966
e	0.00264291407941	0.0106801442644	0.273328823765	0.29485350371	0.0948985204273	0.0338392851613	0.105672786169	0.184084005655
à	0.00249476781647	0.00431184658813	0.147838549588	0.481393137903	0.138485986809	0.0931787383871	0.0591848241563	0.073112118885
l	0.00106259722882	0.00205290337271	0.132608736529	0.441013829301	0.11611484227	0.109360332796	0.121255791385	0.0765309366283
a	0.00190997327627	0.00128893814757	0.101990773376	0.3569954831	0.235970240757	0.106175814265	0.124570803795	0.0710979683094
e	0.00210144250876	0.00102320139586	0.0366307139253	0.281724014367	0.278615973586	0.304124561422	0.0617776565983	0.0340024562031
t	0.000902656329587	0.000929415281953	0.0153656209084	0.216810891456	0.182004954529	0.364815300474	0.135360227533	0.083810949401
è	0.000426588268196	0.000683677023984	0.0094354143028	0.144161926485	0.358302734843	0.197409413491	0.187479659178	0.102100583134
l	0.000246422817732	0.000496807587995	0.00790123610093	0.110341084828	0.439350471614	0.157318041164	0.196359609726	0.087986324378
i	0.00202610018591	0.000638170345998	0.00597881740031	0.093447237276	0.403554117205	0.216264010388	0.193768293242	0.084323248126
t	0.0028965144953	0.000897393365333	0.00298932916677	0.0436917329253	0.332788713735	0.270352186796	0.250566044414	0.095818096042
à	0.00133452944243	0.000758321235111	0.00198584145559	0.0204542321418	0.180227922578	0.209048502265	0.482767458138	0.103423240681
l	0.000516494971477	0.00047172351837	0.00169695055186	0.0108911493806	0.127587657526	0.178230807422	0.573771666046	0.10683360556
a	0.00188747320383	0.000715182999457	0.00185159371729	0.00944591212687	0.0887103225087	0.170205080474	0.502846568682	0.224337861853
</S>	0.00341939110191	0.000965349149729	0.00208152965865	0.00872697606343	0.0747280262544	0.127435342237	0.474196084341	0.308447230927
