 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.9277459	0.027499116	0.01401403219	0.00205256461	0.0020482591	0.00206765827	0.000506395467	0.00071153034	0.000846195	0.000610228427	0.001371944215	0.00140510762225	0.000412201055	0.0005213988895	0.001489585425	0.00118950035	0.0155083671
ì	0.923776066667	0.0315464553333	0.01415956295	0.00217933454	0.00211600516	0.00210431143333	0.000536653679	0.000753285353333	0.000849272425	0.000633035957333	0.00135640740333	0.00141541037175	0.000409311116333	0.0005240864015	0.001484175494	0.00102844271	0.01512817328
n	0.753156115556	0.0545872904444	0.00755603620333	0.01219867585	0.0166034718467	0.00391072068778	0.005899173083	0.0253740367578	0.0015153108	0.0173926092341	0.0116345313328	0.00519421428825	0.00314707271678	0.0023449536055	0.00226970048367	0.00328868726333	0.07392742334
o	0.381056734185	0.348077620148	0.0153742114011	0.0291194402833	0.0232349192822	0.00694648712926	0.008269066461	0.0336952615859	0.00230662856667	0.0230276948914	0.0153229933276	0.00651749063942	0.00409538828893	0.00297590684717	0.00258443709122	0.00399574192444	0.09339999758
ì	0.170025507062	0.497016160049	0.0994766161337	0.0384226947611	0.0152787277607	0.0219123239431	0.006827439587	0.0165140501953	0.00696379492222	0.0120869687771	0.00829703099253	0.00450084118981	0.00400039837964	0.00287533126106	0.00708501922707	0.0261333654781	0.0625837623267
t	0.0917631776873	0.348835396683	0.122924096045	0.0548771762537	0.0266627335869	0.031636891981	0.00903472786233	0.0254123587318	0.0102435773074	0.0181924895924	0.0136814633308	0.00602367236327	0.00619186462655	0.00358424582035	0.00996391750902	0.0367879361594	0.184184300776
s	0.0466054602291	0.467975398894	0.0558218196817	0.0881892020846	0.029316661529	0.018359976327	0.00746716458744	0.0241987857439	0.00585631092913	0.0166251672975	0.0134539776769	0.00472079535442	0.00482131434218	0.00224074173012	0.00521393663634	0.0156206510365	0.193512702075
e	0.0277338519097	0.528034999631	0.129647446894	0.171434990695	0.0226588321763	0.0113166997757	0.00574409349581	0.0095360492813	0.00298846030304	0.0065473910125	0.00596248752563	0.00229455771814	0.00224218686739	0.00113708469337	0.00237049761211	0.0053583145755	0.0649921321083
r	0.0119776733699	0.30269054321	0.157388758965	0.227651593565	0.0621179087254	0.0210638125919	0.0131643641653	0.0265699526271	0.00614470826768	0.0183964978175	0.0171885229085	0.00750404747271	0.00734153350913	0.00267504722446	0.00252778623737	0.00656179510517	0.109035496969
e	0.00726251635663	0.141874419403	0.178064672988	0.301817754522	0.0837127369085	0.0306557375306	0.0172285847218	0.0325461785424	0.00792089118923	0.0224641101725	0.0210908877695	0.0093972612909	0.00908048302638	0.00321769777482	0.00264395211246	0.00704428426839	0.12397782459
