 	mio	padre	ha	lavorato	sempre	</S>
o	0.6470101	0.121067721	0.008272454	0.00379437076	0.00543609775	0.21441926
c	0.407173468	0.287642570333	0.079975576	0.0101146946267	0.00677320708333	0.20832051
i	0.146040801667	0.588532320111	0.110134043667	0.0123149993422	0.00698200890111	0.135995846633
ù	0.058173746889	0.66234299337	0.190044812889	0.0162977572474	0.00626615300704	0.066874575511
r	0.0229787806297	0.57200254779	0.296845350963	0.0229699840825	0.00768546616901	0.0775179285037
i	0.0109995393099	0.68391092593	0.220978476988	0.0187574913608	0.00440863630967	0.0609449608012
m	0.0107951825366	0.701701441977	0.169253652329	0.0209083744536	0.00716692968989	0.0901744182337
m	0.0137309665122	0.597168580659	0.21174752411	0.0622526298179	0.0106989148966	0.104401392745
u	0.0128089121707	0.435836776886	0.24860526137	0.221716426606	0.0150826066322	0.0659500242483
è	0.0079395972569	0.202387716629	0.21192611379	0.437852628869	0.0304167015441	0.109477244749
p	0.00770392011897	0.087531090543	0.151867374597	0.418745719623	0.089898229848	0.24425366825
o	0.0144710495397	0.067062856181	0.0947397798657	0.445652233208	0.126404861949	0.251669176083
l	0.0134334557466	0.0440368581937	0.0477580016219	0.522593144403	0.124046889316	0.248131612028
e	0.0156486671489	0.0230640565312	0.0263977790406	0.539741631468	0.148266169772	0.246881724009
m	0.0310435107163	0.0295356078437	0.0182448551802	0.480994247156	0.151465099924	0.28871670467
i	0.0325520055721	0.0337045686146	0.0160177907267	0.343263772385	0.215012169975	0.359449691557
m	0.0303965421907	0.0309827212049	0.0105722912422	0.281396884128	0.255606396658	0.391045153852
m	0.0284107637302	0.0232754998683	0.00761948038073	0.243834251376	0.329843572219	0.367016414617
è	0.0436540192434	0.0157790347561	0.00452939109358	0.307123200459	0.44323364074	0.185680697206
n	0.0723785094145	0.0296504035854	0.00678388669786	0.330221973486	0.388486396913	0.172478788069
a	0.0565446511382	0.0331091658618	0.00749830313262	0.229656819162	0.424954798971	0.24823622269
p	0.0343188057127	0.0256086242873	0.00637889794421	0.108869881721	0.44884185299	0.375981907563
à	0.0227626298556	0.0176551794458	0.00476393974807	0.0536061305737	0.53006352433	0.371148559188
n	0.0118175852365	0.00811557796527	0.00252421178269	0.0247671158579	0.62946051811	0.323314976396
t	0.00849321027883	0.00530291522176	0.00192781239423	0.0134519645193	0.682005982703	0.288818117465
a	0.00458844629294	0.00374086107392	0.00125418486474	0.00800778240643	0.728058914234	0.254349817822
</S>	0.00443176864647	0.00417736988696	0.00104394148237	0.00632362820321	0.666387707117	0.317635588911
