 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.9296013	0.02834641875	0.000390764125	0.0001702436085	0.0001076837175	0.0007666571635	0.0008393686015	0.0005530063795	0.00221579635215	0.00117073679166	0.00255544597975	0.03328258915
M	0.876698666667	0.105732283083	0.000850043778333	0.000173455351833	0.000105625460833	0.000327878106833	0.000339191684833	0.000220599602833	0.00079320833215	0.000399245584663	0.00085513598075	0.0135046433833
à	0.766264855556	0.223892794361	0.00143200172611	0.000289051110611	0.000113215965278	0.000190826936278	0.000177330452278	0.000109928260044	0.000319124200717	0.000142903228721	0.00029222865925	0.00677571122777
r	0.813670405185	0.17210078112	0.0035488878087	0.00115398936354	0.000662586966759	0.00100983056943	0.000698344658093	0.000768274822448	0.000908214943572	0.000101009940407	0.000110639334417	0.00526698627592
i	0.812055755062	0.14817259004	0.0242042482696	0.00398284538785	0.00215233345559	0.00145985635648	0.000909918309364	0.00104008640748	0.00112350744319	9.0212297469e-05	4.7884607139e-05	0.00476070693864
k	0.713833018354	0.16720554668	0.0501785880899	0.0149644104626	0.00453246161853	0.00746696595216	0.00206548969312	0.00513101210249	0.0064207842764	0.00030219732649	0.00034114098138	0.0275583471595
a	0.488950346118	0.363230502227	0.06147486103	0.0191147564875	0.00435592740618	0.00954991579739	0.00249520839771	0.00650272024083	0.0081960645488	0.000378822647163	0.000445635320793	0.0353052096065
j	0.235538858706	0.463863824076	0.08354879701	0.0292787081625	0.00634449136873	0.0160534744125	0.0144475253992	0.00992182695361	0.0131681433063	0.00210659832072	0.0010015681006	0.124726153756
u	0.122913916669	0.440803308025	0.16003310067	0.0411770137208	0.00802432412291	0.0207898784708	0.0192835962997	0.0117170060512	0.0151792767021	0.00280685109024	0.00129180683353	0.155979897652
r	0.060354579323	0.440297252675	0.221752063557	0.0478109532403	0.0089730628743	0.0214452934903	0.0190568525999	0.0128016700837	0.0159240905007	0.00288232691341	0.00131950497784	0.147382352284
è	0.0385222697743	0.420097100892	0.246903541186	0.0552916844134	0.0094600874581	0.0222112518301	0.0210730188666	0.0144590744612	0.0173869037002	0.00386719070447	0.00304147225928	0.147686416761
i	0.0146869412914	0.381792110297	0.400690847062	0.0661958381378	0.017703511986	0.0215294732767	0.0132697422889	0.0115038935871	0.00968220976673	0.00302525326816	0.00306211068643	0.056858050587
m	0.0159103784638	0.195303430099	0.455059969021	0.0836102760459	0.0241200563287	0.0404268854256	0.0121485444296	0.0200157821957	0.0200259135889	0.00238604912272	0.00642021996214	0.124572449196
i	0.0167700399879	0.106354740033	0.478021343007	0.132947232015	0.0182001011096	0.0405738478085	0.0107405627099	0.0198553290652	0.0217467268296	0.00172802519757	0.00741832623738	0.145643716599
a	0.0067882021293	0.053367405011	0.547470497669	0.171993880672	0.0614150903699	0.0449566986028	0.01221264847	0.0248443393551	0.0151168132432	0.00164678728919	0.00308120566246	0.057106440733
m	0.00631613067643	0.026804228337	0.467917649223	0.139978714891	0.0769873781233	0.0641401128676	0.0163505471567	0.0364271851184	0.0257684130811	0.00240511682973	0.0102854468875	0.126619068578
à	0.00587637910214	0.0215812911123	0.406988049741	0.21617876963	0.0381257137078	0.0566649659559	0.0296843317189	0.0314961400395	0.0256894616937	0.00400805164324	0.0142785084292	0.149428380859
k	0.00493090824405	0.0234511957041	0.32479798658	0.241710901543	0.0237954925693	0.0461251859853	0.0326857062396	0.0250867290132	0.0211619992312	0.00561028621441	0.0414031089431	0.209240544953
i	0.00471305013135	0.0199142799014	0.20069373886	0.266925118848	0.0389046891898	0.0928489443284	0.0412328524132	0.0371403436711	0.0210622604104	0.0054192385048	0.048418312121	0.222727183251
n	0.00230396196045	0.0103654666338	0.130069572953	0.291949209616	0.0470603513966	0.119921091443	0.0830460741377	0.0557786132237	0.0426158161368	0.00795450093493	0.0226451335137	0.186290212684
a	0.00154914675348	0.00810196997793	0.0929207199843	0.209943039872	0.0462146321322	0.174911910481	0.119248021379	0.0871820497412	0.0567505410456	0.0105302233116	0.0149386757046	0.177709030228
k	0.00286112935116	0.00737983685931	0.0917246523281	0.167781216624	0.0511333167107	0.20774424016	0.099752489793	0.10079142658	0.0569622393485	0.00874011960387	0.0216487244349	0.183480552743
a	0.00333449619372	0.00720716561977	0.085182991776	0.132996312208	0.0488204759036	0.22890390672	0.105517939264	0.11041976886	0.0587270984495	0.010198575368	0.0236746047116	0.185016627914
k	0.00263086307457	0.00771903443992	0.0599854059253	0.112460740736	0.0466531983012	0.240645435573	0.110263844755	0.11804691962	0.0610612014832	0.0118141451227	0.0432934481372	0.185425746305
o	0.00226963777819	0.00698535714664	0.0438982279751	0.0700772622453	0.0329219297671	0.265630631858	0.125201106585	0.137104033207	0.0684693921611	0.0130305967076	0.0499288259457	0.184483022568
n	0.00116745841273	0.00530859071555	0.021900401825	0.0456000660818	0.0221193629224	0.258728605953	0.182715575528	0.165155694402	0.096317672387	0.0172935319025	0.0279675698819	0.155725491323
s	0.000669629452577	0.00532609810518	0.015463356775	0.0351961780273	0.0183337369741	0.211559837318	0.187491545176	0.186657168134	0.125069097462	0.0182152046342	0.0307969689606	0.165221180441
u	0.000329202922526	0.00455696363506	0.0109035182583	0.0220045708424	0.013777592458	0.270576062439	0.179544228392	0.250081856045	0.124863865821	0.0195754672114	0.0233891700869	0.0803974968137
m	0.00152781563084	0.00480004771169	0.0133902094194	0.0189662657808	0.014902228286	0.233054624146	0.130309479464	0.221819615348	0.116595818607	0.0181451780705	0.055719926129	0.170768762271
