 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.647818195	0.32704189	0.00477349805	0.0007292524	0.00055676053	0.00050208269	0.00225715564	0.016321162
m	0.352230637667	0.315633115	0.126772851883	0.0342618930333	0.00839978459667	0.00167581617	0.0335344773067	0.127491416667
a	0.124892074556	0.437065723333	0.174717340628	0.0455362296444	0.0108424675189	0.0020214332645	0.0439394551739	0.160985282789
r	0.0500458225187	0.753727941111	0.0942029802093	0.0188496635148	0.00638909449297	0.00148885932933	0.0147341349463	0.060561508163
ì	0.0245532719729	0.834990047037	0.0913773134031	0.0109395709716	0.00510956618766	0.00133890246978	0.00503035282743	0.0266609451643
o	0.0116132951243	0.706061339012	0.241857277801	0.0191873337905	0.00808343875255	0.00134676594993	0.00179513018448	0.0100553837314
e	0.00781497227477	0.374953063671	0.474576069267	0.0728838052635	0.0440763682509	0.00844569431664	0.00128122504149	0.0159687564771
t	0.00481778365826	0.141527673557	0.544481223089	0.129077525088	0.0604069737503	0.0148509864389	0.00431035644716	0.100527431159
è	0.00240954867609	0.0704413741857	0.635160907696	0.125095777029	0.0334931465834	0.010416868813	0.00499425010572	0.117988089153
l	0.00120342388203	0.0459190470619	0.743994389232	0.11179020101	0.0172660361945	0.004610070771	0.00492682499191	0.0702899418177
i	0.00109740232734	0.022730653354	0.623535873077	0.20336368367	0.0813796217315	0.00946453709033	0.00467269013064	0.0537554958559
f	0.00189772070911	0.0119674964513	0.438393037692	0.285466744557	0.117699995577	0.0176817563634	0.00961176017688	0.117281473869
a	0.00395210020304	0.00844230798377	0.283609912564	0.368730014852	0.157806956859	0.0256125981211	0.0120644684923	0.139781613156
m	0.0111604542677	0.00675030072792	0.150212707521	0.382654981617	0.17741719562	0.0250202245404	0.0374729942641	0.209311139585
è	0.0114994745759	0.00539279330931	0.0993741058403	0.431315803872	0.136362761873	0.0318105126801	0.0487574314214	0.235487137528
n	0.0064298683453	0.00345787426977	0.0707851319468	0.458407301291	0.114029343958	0.03544082156	0.0990511238071	0.212398550176
o	0.00680847354843	0.00336388225659	0.0401834329823	0.266378588764	0.293167951319	0.0731384811867	0.113737688069	0.203221514392
a	0.00485811804948	0.0039174957522	0.0239847446608	0.122366246588	0.507886997106	0.209047247062	0.044186516823	0.0837526347973
p	0.00654917578316	0.00449168008407	0.0168942205536	0.0667531425293	0.369512579035	0.209642453354	0.0452289962743	0.280927743932
p	0.0412754395944	0.011831933028	0.0465867811845	0.0859314225098	0.176792311345	0.105469855451	0.150316538758	0.381795721311
è	0.0948654815315	0.018480359676	0.0670436857282	0.11929101417	0.111219185448	0.0833628851503	0.268429072919	0.237308350437
n	0.13654583051	0.021471785892	0.0459559939094	0.11675525339	0.0963195851493	0.0623813650501	0.313859124306	0.206711093479
a	0.115064596837	0.0231252196307	0.0437662319698	0.100088276463	0.181954508383	0.14499313835	0.238810680435	0.15219735116
o	0.0502359952123	0.0183299095436	0.0563540213233	0.077712439821	0.232606639461	0.295111692783	0.128862909145	0.14078639372
m	0.0267281586708	0.0125473489812	0.0444559717744	0.0514143129403	0.169204743154	0.247795474261	0.162898869715	0.28495512124
a	0.0203063192236	0.0132269744604	0.0635201919248	0.0603959696468	0.121035572385	0.156973334754	0.201067636572	0.363473983747
r	0.00925491247453	0.0127524913201	0.0726278273083	0.0566782123156	0.072998181795	0.174836744918	0.160974018857	0.439877587916
è	0.00356987590151	0.00643786477337	0.0371803461028	0.0265640338719	0.033163010065	0.151494823306	0.269322966286	0.472267072639
i	0.00183944774384	0.00893375309112	0.0628440190343	0.0362900739573	0.0237768944883	0.096253122102	0.306606738762	0.463455944213
</S>	0.00179268552192	0.0137478895456	0.0964511745171	0.0511803599787	0.0274021792442	0.073402220051	0.209911329381	0.526112152106
