 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
t	0.930129765	0.0388727485	0.00109232264	0.00051859268	0.000402491135	0.001471564968	0.000298647515	0.000397684565	0.00035680701	0.00070102296	0.0257583495
a	0.621506718333	0.341336057167	0.00424304058	0.00214007154667	0.000902444545	0.002136842856	0.000413337581667	0.000374076911667	0.000281836776667	0.00039251402	0.0262730098333
p	0.315711506111	0.443225455722	0.01264035586	0.0316865288489	0.0452285897817	0.0628670948853	0.0188555179839	0.00622426918389	0.00107576970556	0.0026898595	0.0597949852778
e	0.207128396137	0.488535308574	0.0147201012867	0.0428205086163	0.0594958796539	0.0825440700851	0.0248878078546	0.00809930465896	0.00127573013762	0.003412013673	0.0670808549926
d	0.255182559479	0.514460152858	0.0133983400956	0.0232904832054	0.033974996278	0.074388778485	0.0136333968115	0.00497866931732	0.00115324191497	0.00201138449733	0.0635280115642
ì	0.271169304646	0.519175867619	0.0150495573652	0.0185148720685	0.025608499026	0.0716237317983	0.00988572161383	0.00395320129844	0.00112034367166	0.00156860127578	0.0623303374414
a	0.0922144507013	0.652327955873	0.137626202788	0.0265982443562	0.0128943022753	0.0314731129028	0.00414822961461	0.00182993392548	0.00123485959055	0.00139744806859	0.0382553084005
m	0.0533454095671	0.375129972124	0.181882594263	0.0409071544521	0.0370365464251	0.200417400968	0.0178535366049	0.00496091744183	0.00261484116352	0.00398654688953	0.0818651118002
i	0.0386213728937	0.153112544208	0.105440458088	0.284591957151	0.0458437538084	0.253481163989	0.0248590992016	0.00588672778061	0.00236633587784	0.00426216352984	0.0815344042667
n	0.0133013712359	0.0924002180693	0.110173276029	0.47155250905	0.0315696596028	0.103348690663	0.0188720070672	0.00837869789354	0.00676808824928	0.00467980174328	0.138955665089
c	0.0466213326453	0.0623108026898	0.082236481343	0.38624978635	0.0891190032009	0.0660893558877	0.0467838973557	0.0279400106312	0.00894912141643	0.0116130905811	0.17208715503
i	0.0583905100151	0.0420011485633	0.084763679781	0.450329588783	0.126146267734	0.0591771619626	0.0563753507852	0.0299557317437	0.00446948917214	0.011343270127	0.0770478503433
à	0.020808717485	0.0214637292878	0.091429039927	0.587999929594	0.0938553559113	0.0460137316542	0.0371582852617	0.0193800604479	0.0106453577574	0.014061567309	0.0571842354478
è	0.00725442909833	0.0106496376626	0.045489591809	0.692306663198	0.0650626476371	0.0239896455514	0.0353542707539	0.022126393816	0.0179790479191	0.020642608103	0.0591450568159
r	0.00371919028944	0.0049026792542	0.0211537524363	0.682646857733	0.0499336562124	0.0297527325171	0.032523521918	0.0176693111387	0.0128688158064	0.020896683701	0.123932803939
k	0.00274771601648	0.00224525251807	0.0118372249121	0.651991635911	0.0555359617375	0.031948934839	0.0752335666393	0.0121798120796	0.00551534573547	0.0160069603337	0.13475759448
u	0.00126403780216	0.00117913673936	0.00494406830403	0.479351076304	0.170012132246	0.111356688946	0.160668935546	0.0136392898599	0.00421770144516	0.0066542869779	0.0467126382933
t	0.00340932247739	0.00112858451312	0.00356983700134	0.225277953101	0.204424749749	0.276971819649	0.151094981849	0.0161477122866	0.00944236871505	0.00730837409263	0.101224273064
t	0.00406240690913	0.00104101495437	0.00297941640045	0.1453550427	0.156697118916	0.366615939883	0.159847460616	0.0170197207622	0.0116260112383	0.00860600569754	0.126149859021
e	0.00274123238638	0.00063950473479	0.00144088322015	0.0712127705667	0.235522209639	0.385215526628	0.216613996872	0.0191929302541	0.0104149680794	0.00495210576585	0.0520538744403
n	0.00235000156213	0.0015201348116	0.00188515266005	0.0531274948556	0.21936663988	0.296368875543	0.222356088957	0.0317915160847	0.0187071113598	0.0132359381219	0.13929104158
d	0.0122348216207	0.00212055707053	0.00216270152002	0.0599718332852	0.203515656627	0.169226811848	0.244534486319	0.0445097353616	0.0189075871199	0.0370640677073	0.20575174386
i	0.0164706753069	0.00146254134351	0.00143580547334	0.0353041196951	0.301087788876	0.180481843949	0.262108688773	0.0434039351205	0.01295147904	0.0347823105691	0.11051081442
m	0.022213165869	0.00114996946784	0.00156963555778	0.0162449384984	0.285194496292	0.29094176465	0.228429862924	0.0335113470402	0.01204076658	0.024547306523	0.08415674794
è	0.0233340725697	0.000972516822613	0.00137708762926	0.0108105031661	0.273844802097	0.268312916217	0.240362060975	0.0526789910134	0.02125483576	0.024612511341	0.0824397326467
n	0.0163013481366	0.00113201114087	0.00113649611975	0.0080983173887	0.258287104032	0.179467670072	0.254377920325	0.0651882603378	0.0251906392533	0.0467903896137	0.144029874216
i	0.0154380982455	0.00128123700029	0.00132144240658	0.00626287359623	0.172106138011	0.215095470024	0.223052990108	0.0959849034459	0.0570197670844	0.0521418382046	0.160295246739
à	0.0068952520895	0.000994023220097	0.000939952322193	0.00637877766541	0.10802270067	0.180616420675	0.211356520036	0.167335177815	0.196261912361	0.0385776734015	0.082621600913
t	0.00307662180417	0.000831303526699	0.00100019906073	0.0100458268885	0.0569897602233	0.093452694225	0.169191663345	0.141498888272	0.205953221787	0.0848630101338	0.233096823638
t	0.00189144130139	0.0005807804189	0.00091144957691	0.0092522658295	0.0591583737411	0.065920858075	0.277709711115	0.124839308424	0.095143934929	0.0901167943779	0.274475077879
o	0.00263766370046	0.0006594120963	0.000901725415637	0.00610600980983	0.0793415129137	0.0930227793583	0.328661410372	0.183224729475	0.135243824976	0.049270166126	0.120930754293
n	0.00295991037682	0.00120031269877	0.00221155830521	0.0102592149366	0.0617199536379	0.103013896453	0.195699720124	0.154548190825	0.168493091659	0.0679454623753	0.231948693098
c	0.0293915374023	0.00164012533292	0.00342687150174	0.0113883903122	0.0427840338793	0.062853847151	0.163553863375	0.0950705879417	0.102523197553	0.148683444125	0.338684114366
i	0.0399221239341	0.00186465211097	0.00335630500058	0.0069113114374	0.0708096412931	0.0621315440503	0.166708297792	0.146187262647	0.140711699518	0.150190473375	0.211206708122
ù	0.0152215167657	0.00147980117032	0.00207392269019	0.00792768547913	0.061395797431	0.0504153037834	0.117291385931	0.197951874216	0.323694806506	0.101567976458	0.120979959374
r	0.00631796290957	0.000886399170107	0.00145141442006	0.00896095939304	0.0254688441437	0.0252250370278	0.0707266453103	0.137653482072	0.301058723169	0.157166252153	0.265084289791
i	0.00449542383652	0.000915492603369	0.00193429227335	0.00766959376435	0.0282950493812	0.0367554110093	0.0539868551034	0.101146354691	0.24798421539	0.213483350718	0.303333964597
c	0.0444778308122	0.00189082203446	0.00868120195778	0.00750148098812	0.0304733517937	0.0591424556698	0.0519170897011	0.0859357065637	0.231911055797	0.209304986906	0.268764022866
e	0.0588367816041	0.00278007044482	0.0112834030526	0.00865861032937	0.0434900392646	0.0594732435566	0.054087449567	0.0684285705212	0.193683049266	0.229244198969	0.270034580955
à	0.0218125310167	0.00211318911494	0.0049824516742	0.0108659424431	0.0441632737549	0.0360657332189	0.036774014189	0.0697048108404	0.350553933089	0.247899346323	0.175064770318
t	0.0078364110209	0.00109861863831	0.0024259479814	0.0109788398144	0.017179460585	0.0154576231063	0.020969363063	0.0467552276135	0.332802204363	0.250348662108	0.294147610106
t	0.00390041310697	0.000797310456103	0.00159349322713	0.00824683593813	0.011107464195	0.00831102386877	0.0166697913543	0.0346866825378	0.166207998121	0.352833920703	0.395645020035
