 	un	forno	che	fa	buon	pane	</S>
è	0.80824778	0.0268899103	0.00156947078	0.003262492175	0.0559356708	0.0386262155	0.065468407
n	0.56174698	0.192044132433	0.00847159566	0.010888282225	0.0884952369333	0.0305941824	0.107759552333
a	0.32895748	0.471512637478	0.0255073838867	0.0115008973417	0.0645501757778	0.0114248880188	0.0865465238477
f	0.193664686667	0.516637779159	0.0411304809622	0.0123763920472	0.0548985787259	0.0067045276584	0.174587574353
ù	0.0956191255557	0.58641336972	0.0326974849874	0.0149381848157	0.058158767242	0.00692320571947	0.205249871551
r	0.0761574151852	0.61008687324	0.0337933996625	0.0132193484052	0.0333156610807	0.0192333130732	0.214193980617
n	0.0513953473951	0.55939643108	0.0961080218875	0.0284662938017	0.0264993756936	0.0219040679577	0.216230449272
o	0.0284384021317	0.548745953693	0.257656883963	0.0527174932672	0.0235338048979	0.0097304740859	0.0791769341573
k	0.0210333530439	0.365061787898	0.310757681321	0.0558929664224	0.036107014966	0.023652029862	0.187495126719
a	0.0368934610146	0.222944672633	0.29460857044	0.145100452141	0.0419203569887	0.0312718797873	0.22726060124
i	0.0410520073382	0.161849327544	0.261468740147	0.252222790714	0.102080839663	0.0392742877624	0.142051999413
k	0.0193513825794	0.102171077848	0.131750218716	0.187113606905	0.171266623221	0.0850728492541	0.303274239804
à	0.0093442356598	0.0402246297827	0.0539575102387	0.258671568968	0.13939055774	0.167944636418	0.330466856601
n	0.00440383835327	0.0157908323276	0.0219556997462	0.274320163323	0.0826483559133	0.306070525473	0.2948105822
n	0.0119727025844	0.00912195467587	0.0144262505821	0.282304994774	0.0406217392044	0.347175188491	0.2943771774
i	0.0234758748615	0.0161553902253	0.013959872194	0.294065038258	0.0158020595481	0.43372434283	0.202817432467
t	0.0179224925538	0.0162289583418	0.00998833316467	0.113734597519	0.00973622042937	0.426780260943	0.405609134156
s	0.00894285495127	0.00770930761393	0.00458548292156	0.044436539273	0.00784982250979	0.401367900314	0.525108094719
o	0.00937740715042	0.010228831438	0.00499224674052	0.0223662557577	0.00313063565326	0.571747066771	0.378157564906
m	0.0106461357168	0.0136805378127	0.00633653234684	0.0112927457026	0.00214194553442	0.621539572257	0.334362521635
ì	0.00718868133227	0.0088634609909	0.00428971048561	0.0052646186842	0.00175163214481	0.701779374086	0.270862527212
k	0.00605365620409	0.0050040650503	0.00308142443187	0.00309208410473	0.000997865914937	0.789942224695	0.191828709071
a	0.0141493294014	0.00949990801677	0.00509129501062	0.00252489581158	0.000697409653646	0.583910634898	0.384126543024
l	0.0137736265005	0.0120876483389	0.00522891700354	0.00479762650386	0.00505727713322	0.335117251633	0.623937657675
ò	0.0050682109225	0.00703091190963	0.00282671976218	0.00658544003462	0.00702193634441	0.331826807211	0.639639985892
</S>	0.00256448754475	0.00358838564981	0.00142584732259	0.00692731531731	0.00433033262221	0.371998668606	0.609164992946
