 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.92094065	0.0270506147	0.014457550985	0.002968583965	0.001108373283	0.002751277971	0.004686894	0.001310928384	0.00189093476875	0.0010453600865	0.0030700879	0.01871868865
ì	0.918295683333	0.0302387035667	0.0145370865683	0.00306978548167	0.00121796849433	0.002803413867	0.00470813436667	0.001336537708	0.00190115670292	0.0010478359165	0.00292254995667	0.0179210888167
o	0.671274927778	0.283591433189	0.0185492447628	0.00335303272056	0.00427686363144	0.00168601056567	0.00293412555556	0.000740503636	0.000792483914307	0.000523378453167	0.00193686024222	0.0103411188722
ì	0.336710675926	0.43349762773	0.0481630222543	0.0188823047402	0.0118070452105	0.00759341805522	0.00630628158519	0.00418992736533	0.0044915915381	0.0120081963111	0.0739452415807	0.0424047196241
s	0.195953693642	0.349127379243	0.0497379420848	0.0576727749134	0.0213001250702	0.0294328943517	0.0230508685284	0.00760662748844	0.0101647525127	0.0192086592704	0.10395807386	0.132786246541
s	0.0978944795473	0.516585379748	0.0292352683616	0.0832411466378	0.0199435587901	0.0320758307839	0.0262565618428	0.00549213859615	0.00888992983757	0.0105235212901	0.04167711012	0.12818507088
e	0.0604267010491	0.650333116583	0.0903133824539	0.0892274672126	0.0152114736967	0.013298914928	0.0120031474476	0.00258857189872	0.00406429004586	0.0042201004567	0.0144268445733	0.0438859771267
r	0.0249780426497	0.459202022194	0.113910112151	0.141239532404	0.0693348615656	0.0374410946427	0.0209394076492	0.00549170043291	0.00966956061529	0.00742949381223	0.0186011138911	0.0917630371756
e	0.0142662573166	0.238241044065	0.20961451205	0.206874750801	0.104128100522	0.0463792040809	0.0247422387164	0.0067265700443	0.0116237481184	0.00855624995741	0.020386761497	0.108460532392
k	0.0134709164389	0.180284554688	0.301810294017	0.204246970267	0.0724758578407	0.0400236705603	0.0253589504055	0.00544698478143	0.00956630728613	0.00802284833914	0.0144239080323	0.124868684131
a	0.0150476134796	0.122577903896	0.258602678006	0.260436110089	0.113293566947	0.0391726641868	0.0264640911352	0.00538677252714	0.00894295379538	0.00783111963638	0.0122752268774	0.129969235477
