 	non	aveva	dove	aveva	per	stare	</S>
e	0.52273186	0.055252669	0.00550122965	0.001770972735	0.0038022484535	0.06219885039	0.348742241
n	0.2059883071	0.285140973	0.05526214755	0.005987727445	0.00422652635117	0.0764892247967	0.366905137
ì	0.0732663748	0.649860007667	0.0795311781833	0.00715344534833	0.00185980585772	0.0399086547322	0.148420562553
c	0.0294483398	0.675360742556	0.135224955061	0.00502401884944	0.00143533862657	0.0721458320441	0.081360781071
h	0.0113034135333	0.477380554185	0.359578288354	0.00871991114981	0.00130835829419	0.0828374627687	0.058872032837
e	0.00712862224443	0.297560818062	0.581956986118	0.0349877350499	0.00671366351673	0.0298368043436	0.0418153850923
p	0.00569081934814	0.127841315054	0.473522122039	0.04566691835	0.0104288778389	0.290664496115	0.0461854510308
u	0.027126484716	0.065287110718	0.326706074013	0.115657256117	0.0130391549463	0.378943844372	0.0732401046769
ì	0.034254773872	0.0478407432393	0.257873576338	0.345237518706	0.0454636143154	0.172115487124	0.0972143082256
c	0.011648145984	0.0231921347464	0.173888190446	0.370628616235	0.0557453397718	0.285679289041	0.0792182560752
h	0.004772060088	0.0117194134821	0.248849263482	0.370403982078	0.0316418362573	0.282098515847	0.0505148910251
e	0.009695154396	0.00763983649403	0.208836339827	0.429301807359	0.0971153934191	0.125281381449	0.122130056008
n	0.010691781652	0.00706599693134	0.0809702822757	0.254220276786	0.135838474473	0.287393670483	0.223819482003
a	0.0109462637373	0.00681771531045	0.0330188167586	0.102256012929	0.0997494148243	0.455403370161	0.291808364001
s	0.0109550450891	0.00597233943682	0.0147131219195	0.0453454463097	0.103317133608	0.437842610054	0.381854294667
t	0.0043996136397	0.00381640551227	0.00632834953983	0.0199134683366	0.094359176536	0.552642543351	0.318540428222
a	0.00238588054657	0.00224374200409	0.00342719994661	0.00803898987887	0.0555376908453	0.74563889445	0.182727571407
t	0.00104383756219	0.00306025230136	0.0022583422822	0.00602255849296	0.0620884622818	0.693136551483	0.232389975802
ì	0.00042412859073	0.0217998509338	0.0094457285274	0.0240714781643	0.0982179407606	0.471980583828	0.374060248601
</S>	0.000280006680365	0.0393409579669	0.0166956202637	0.0406675990822	0.10396480038	0.375068161914	0.4239827993
