 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.882507	0.0044089336355	0.03138733451	0.0075184615475	0.008701415396	0.008724327691	0.024120088465	0.032632426
ì	0.881715966667	0.00493435081183	0.0316623115867	0.00757702921917	0.008730601842	0.008742130877	0.0243748568883	0.0322627776
n	0.751292255556	0.0364695698706	0.0745616572789	0.0199008804431	0.0312020576573	0.015102527939	0.0261004320294	0.0453706948
i	0.559511961852	0.174116446624	0.10802630376	0.024747051181	0.0390931819191	0.017432438633	0.0264979440431	0.0505747290667
e	0.411572690617	0.314454552208	0.12206759592	0.0170786220937	0.017505175173	0.007994627531	0.0152437017144	0.0940830538222
n	0.218926656872	0.236504586736	0.358433965307	0.0157428361312	0.010603349091	0.00555611424367	0.0139166333381	0.140315927941
è	0.231947342291	0.122410719912	0.536480228436	0.0107770171437	0.005094556897	0.00367941334789	0.00874858464603	0.080862196447
r	0.199709049764	0.200379841637	0.503562266145	0.0134431403812	0.00676869796567	0.0044546626493	0.0162664893153	0.055415835949
k	0.081442825588	0.220182363879	0.592534372048	0.0169052021271	0.00948554215522	0.00778633304977	0.0252674854384	0.046395871383
o	0.0427251278627	0.114646149626	0.678439390683	0.0758554050424	0.0249013475517	0.0186743131833	0.0222979151461	0.022460399861
t	0.0206885786209	0.047284592642	0.627232830228	0.0966785580141	0.0300635098506	0.0205651328944	0.0201759767154	0.137310889954
t	0.0132837280403	0.0249541999807	0.580037156743	0.095522252338	0.0349454572835	0.0168168914648	0.0228091409051	0.211631193318
e	0.0129081758468	0.0171994417936	0.400314928914	0.245697164113	0.0978836137612	0.0509161791549	0.039508680635	0.135571793106
e	0.0126375517823	0.0108596970645	0.166684980638	0.335763621371	0.14072642792	0.087710436385	0.0909851702117	0.154632103035
t	0.0151205317608	0.00718413035483	0.106821471213	0.23172657379	0.0977243553067	0.0726815011283	0.124006506737	0.344734924345
u	0.0196498032536	0.00412717201828	0.0847418047377	0.177333604597	0.118753677769	0.105923649376	0.140893688912	0.348576593115
s	0.0165690280845	0.00290268043943	0.0558097505792	0.149543631532	0.124658194923	0.116023712792	0.154912179637	0.379580782705
m	0.00896396002817	0.00167911121314	0.0406571811931	0.157979753844	0.0909306439743	0.101745797264	0.229377076546	0.368666420235
è	0.00856002267606	0.00174060087105	0.0232242873977	0.176155504615	0.123088424658	0.160975322421	0.347240222182	0.159015566078
n	0.0119040472254	0.00503992289035	0.0152603405992	0.100362224205	0.111829424886	0.14279430014	0.494941874061	0.117867815359
o	0.0120104174085	0.00661685869678	0.00998902499973	0.0494968074017	0.101903274962	0.101130452713	0.606800194687	0.11205292512
m	0.0102102299028	0.00958310396559	0.00973516366658	0.0276864648006	0.0989738483207	0.0798119609043	0.587263914896	0.176735261707
e	0.0130495354009	0.0108487279885	0.0108338775555	0.0183229030335	0.0679250061069	0.0467366869681	0.592833171632	0.239450060569
t	0.011909460967	0.00523193656283	0.0144831138518	0.0086518342445	0.0367685586023	0.028509505356	0.476882720544	0.41756288019
r	0.00578820795567	0.00320943202094	0.0145220652839	0.0062462720815	0.0215300017674	0.0193193538187	0.455730223515	0.47365446673
ò	0.00408911075189	0.00286693867365	0.033580419428	0.0102925558938	0.0256288219225	0.0300176909396	0.539221727838	0.354302705577
m	0.00373950288396	0.00278552219122	0.037445967676	0.0095833978646	0.0204479156408	0.0265672873132	0.599275775946	0.300154568526
e	0.00693167496132	0.00326111639707	0.0178559924253	0.00436226395487	0.0108994611136	0.0138803127711	0.572131991982	0.370677146175
</S>	0.00967108048066	0.00318944584854	0.0156305442127	0.00314809312743	0.0090426804068	0.0121152873856	0.447972495991	0.499230343088
