 	sul	muro	vuole	uno	specchio	</S>
s	0.297295755	0.141036255	0.0504010282	0.0575580667	0.078365511	0.37534335
t	0.326862181667	0.141232668333	0.0710009847333	0.0837249555667	0.0701090636667	0.307070144667
o	0.336008917222	0.267811392778	0.0727125669111	0.122091285189	0.0300299097222	0.171345919556
t	0.123554448077	0.537847194259	0.0837952673037	0.109170097896	0.0194149454074	0.126218026519
ì	0.0412277317323	0.779201648086	0.0633349954346	0.0372228807187	0.0128186385158	0.0661940926563
c	0.0201150162808	0.726398416029	0.159332189812	0.0177714898262	0.0071726532186	0.0692102280354
h	0.0131637450603	0.46861025201	0.431832309937	0.0113187478387	0.00503425791953	0.0700406860218
o	0.00586730118677	0.28330728567	0.627650616646	0.0463418361762	0.00305815561984	0.0337747953506
t	0.00338922277559	0.175273150223	0.629161515549	0.0635370497254	0.0160280333399	0.112611021784
è	0.0012285708452	0.155078403408	0.62928768185	0.0368971135751	0.03954647578	0.137961737928
l	0.000501189971733	0.163484761136	0.66652027395	0.0277406898584	0.04859633526	0.0931567266427
i	0.000571527007244	0.113156516245	0.47382402465	0.297528412619	0.0418592667533	0.0730602588809
o	0.000567196435748	0.0385147435817	0.194732458383	0.65684740754	0.0624603622511	0.0468777969603
j	0.000296758645249	0.0184733948272	0.080363662961	0.51360201018	0.212254059084	0.175010062987
a	0.00205568491508	0.0141098496091	0.0684903676537	0.288796177727	0.324642633028	0.301905297662
l	0.00256630236559	0.0080807063697	0.0525535512512	0.205705709242	0.511830844343	0.219262898554
ì	0.00085915300243	0.00538378395657	0.0245779231171	0.104890146414	0.755851214781	0.108437775518
</S>	0.000432322581215	0.00572190997829	0.0210225775585	0.089223948207	0.800613507391	0.082985737759
