 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.534318832	0.04298792165	0.1879594165	0.018404624257	0.057898807985	0.00465644733	0.049495241775	0.1042787665
u	0.238080045333	0.332515497217	0.197423086833	0.0194166174857	0.057846355275	0.00466149779	0.0493509794783	0.1007059481
à	0.111520925878	0.548313832406	0.137945203611	0.0218040502286	0.0285882633717	0.0109349814433	0.0496265007128	0.0912662353
i	0.0391398849593	0.562041310802	0.16369128787	0.0512826594095	0.0202979276572	0.0141365425811	0.0514234629043	0.0979869484333
m	0.0140372054531	0.445695806934	0.322034582623	0.0612856281365	0.0355161700857	0.00870838362703	0.0346875073014	0.0780347728111
è	0.0056374869177	0.218853712311	0.579063477541	0.0570014927122	0.0404679845619	0.00616965957568	0.0280105920338	0.0647956246037
r	0.00252639948257	0.15563576877	0.701799675847	0.0438669305707	0.026619255054	0.00312190532523	0.0249727062779	0.0414574012012
i	0.00117930018419	0.0962112999233	0.610371718616	0.201628349857	0.0301407256847	0.00551534320841	0.0235767258093	0.0313765837337
n	0.00066635592473	0.0391663528078	0.501795919539	0.306457049952	0.0639649268949	0.0119707890695	0.0152343573198	0.0607442752446
g	0.000347751711577	0.0149590950026	0.64616637318	0.158141998551	0.0721703672983	0.0104487271765	0.0268947034399	0.0708709908482
h	0.000269737233859	0.00719586316753	0.845081837727	0.055322762417	0.0331492257661	0.0037245366555	0.0286175298133	0.0266384894494
ì	0.000365916487953	0.00478034028918	0.861911812576	0.0673471484723	0.035627051922	0.00217611669517	0.0160108018044	0.0117807905498
z	0.00204425126265	0.0218091447297	0.776092357525	0.0729200058241	0.0516520323073	0.00213813516506	0.0580967414681	0.0152473178499
i	0.00262267363755	0.0275768385766	0.516140412508	0.197551711608	0.152283574102	0.0139117352884	0.0731114132227	0.01680164895
n	0.00109284456252	0.0102252391922	0.213343914836	0.298250733869	0.327742991367	0.0456579400961	0.0370491134742	0.0666372589833
a	0.000914993554173	0.00572658626407	0.0943476639453	0.197699367956	0.437731637122	0.114421650032	0.0404496208247	0.108708489661
v	0.00184161221806	0.00928535062136	0.0558137996484	0.147046842652	0.384726759041	0.134820153344	0.135957236942	0.130508239887
o	0.00310518763935	0.0113808425405	0.0495553698828	0.109762154217	0.351054493014	0.131277394448	0.195568528981	0.148296029962
r	0.00251363754378	0.0067572547135	0.0354043986276	0.055089757739	0.378366601005	0.201189711483	0.145071806327	0.175606819987
à	0.00085106645506	0.00235315758017	0.0166692736759	0.021611210813	0.415075427002	0.265717620494	0.118664612109	0.159057614329
s	0.000361483368153	0.00092377305239	0.0140564320253	0.00811566223767	0.408264892334	0.197784575498	0.26029875737	0.110194422443
o	0.000552375629384	0.00115195073413	0.0245654193418	0.00551962714589	0.266265930778	0.098985657166	0.468054469123	0.134904604148
m	0.00380392377646	0.0102261919114	0.0283476434473	0.0064183197153	0.135386952259	0.077617765722	0.565688873041	0.172510378049
e	0.00548391659215	0.0144377965038	0.0365139148158	0.0063833239051	0.061323930753	0.0520346822407	0.614899711014	0.208922746016
o	0.00286828737072	0.00759443476793	0.0488030882719	0.00684802463503	0.050207416251	0.0502909244136	0.558607773671	0.274780058672
t	0.00105222625957	0.00344804220264	0.033787044424	0.00573059697834	0.0698866000837	0.150380334805	0.394472874557	0.341242286224
s	0.000466106042523	0.00133900038755	0.0155762574747	0.00260567091278	0.0618685636946	0.161004896268	0.476101371519	0.281038128741
o	0.000331943707508	0.00116897780252	0.0246605968249	0.00194578665759	0.0433390895649	0.0621918550893	0.585001847173	0.281359916247
m	0.0012410940025	0.00229306333417	0.0292302099416	0.0018242094692	0.0404824945216	0.0402922916964	0.598825512391	0.285811162082
ì	0.00155740553417	0.00233944797806	0.0656817043139	0.00118174717307	0.0429545468405	0.0284192823655	0.64000294413	0.217862954027
</S>	0.000902322967085	0.00154284203903	0.110294852157	0.00112944303654	0.0531406464203	0.0154100663828	0.599326002065	0.218253852014
