 	il	muro	vuole	uno	specchio	</S>
o	0.7802694	0.16591341	0.001208560125	0.000720402225	0.00840763555	0.043480627
t	0.518539888667	0.326128733333	0.064418987025	0.00102467734167	0.00948232621667	0.080405357
ì	0.178406045889	0.639813411111	0.0942982433417	0.000808183690557	0.00954916983889	0.0771249106667
c	0.14155472963	0.680546193704	0.0961734554472	0.00169445540685	0.00598617847963	0.0740449885556
h	0.138522677543	0.457390574568	0.324535695149	0.00203035766895	0.00455567923988	0.0729650319852
o	0.0659225325143	0.327143911523	0.53939027505	0.0356722356563	0.00264256652663	0.0292285034617
t	0.0277787122048	0.267552667174	0.53222127835	0.0494281988854	0.00732195097554	0.115697204821
è	0.0100496253549	0.296822019058	0.51093965945	0.0240093906285	0.0141070996585	0.144072198607
l	0.00367880572497	0.294570486353	0.59061334315	0.0168331465428	0.0181718885528	0.0761322965357
i	0.00204459276166	0.152474738818	0.49144988105	0.277895004514	0.0250151028509	0.0511206758452
n	0.00196419475389	0.059129066306	0.269970873683	0.377009964171	0.0403299122836	0.251596025615
a	0.0062518032513	0.0292626077687	0.155253044894	0.40104023739	0.0705748374279	0.337617488538
n	0.00750239348377	0.0195638305896	0.074111596298	0.41743215713	0.116048349143	0.365341642846
g	0.0108117955613	0.0181935918632	0.223715496433	0.169574691043	0.112621068381	0.465083327615
h	0.0564369108538	0.0152218242877	0.482184098811	0.069575136681	0.0604677927937	0.316114235872
i	0.104650536951	0.0117778408626	0.394473416937	0.196195491227	0.0684518255979	0.224450868624
a	0.0759904337303	0.0063462025542	0.145351088812	0.383192740409	0.209824341866	0.179295179541
l	0.0254935414788	0.0041617130514	0.0510648721707	0.28990431747	0.515196380622	0.11417918818
ì	0.00852369058493	0.0044674923838	0.0194269999902	0.11118217149	0.772617816874	0.08378184106
</S>	0.00427183719747	0.0056787106919	0.0125397987951	0.061852343245	0.834654808437	0.08100251553
