 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.8601953	0.056991457	0.0423747895	0.0103972919	0.0048351278	0.00608170502	0.0191243355
o	0.6901686	0.116964332333	0.1066593865	0.0426032986333	0.00349290746667	0.00235669365333	0.0377548155
n	0.382854779333	0.186197994111	0.265382142167	0.0556153875444	0.0317974778222	0.00264539298444	0.0755068368333
à	0.181103172444	0.33676263137	0.318435810722	0.0319350221815	0.0454050649407	0.00647428879481	0.0798840269444
b	0.167320597481	0.369479457123	0.315952176907	0.0218842287272	0.0208745676469	0.00751107746494	0.0969779269815
b	0.196197732494	0.274297849041	0.409612272302	0.0165064425757	0.010271636549	0.00399094182498	0.0891231568272
e	0.146635588165	0.223859226347	0.547763190767	0.0385776078586	0.00988702984967	0.00150903395833	0.0317683304424
t	0.0546445493883	0.148633462116	0.662154266922	0.0575425242862	0.0517114372832	0.00122945786611	0.0240842904808
o	0.0254248127961	0.0885369507053	0.725214138974	0.0733340914287	0.0659184987611	0.00115713982204	0.0204143640603
a	0.0135292052654	0.0642394635684	0.541748514991	0.253796747143	0.112359029254	0.00123503734068	0.0130920045868
t	0.0067989934218	0.0472083025228	0.213787420664	0.288121392381	0.340141049751	0.00964306964689	0.0942997875289
s	0.0120277901406	0.0403083488409	0.132469253888	0.235765594127	0.439132139917	0.016748867549	0.123548020843
è	0.0138192917135	0.0453040216136	0.102663905296	0.368136664709	0.398768846639	0.0180561825163	0.0532511146143
k	0.0134479699045	0.0343869238712	0.134436489099	0.328189314903	0.28219827388	0.0290784818388	0.178262560871
o	0.0175270759682	0.0346252466237	0.1456420017	0.399708518301	0.151570236293	0.0322634129463	0.218663515957
r	0.0119181849227	0.0351060842079	0.0545547455667	0.388278234434	0.384799055431	0.0256461319821	0.099697544319
à	0.00503278387423	0.021629080036	0.0202535026922	0.144375388811	0.619995368477	0.122485807327	0.066228023773
s	0.0239040125914	0.015516877312	0.00929968540073	0.0579202667703	0.484649276159	0.258034325776	0.150675556924
i	0.0529929925305	0.0534298724373	0.00974404513358	0.0635771604234	0.38398750872	0.255553765259	0.180714643308
t	0.0419655713102	0.0766557458124	0.00910749327786	0.0655678453078	0.517651049573	0.179280051753	0.109772212103
è	0.0153426125367	0.0436254058041	0.00476483375195	0.0241277814026	0.458727563191	0.366587537251	0.086824240701
l	0.0055405181889	0.015996248068	0.00169964423332	0.0085763372442	0.21085199773	0.677568192417	0.079767053567
i	0.044443561773	0.0599838032893	0.00408512430111	0.00981784372473	0.08912479191	0.675348020806	0.117196861189
à	0.0570934324567	0.0737614165298	0.00482583749037	0.0102131528549	0.0464916096367	0.700301073602	0.10731346173
s	0.0194635430512	0.0261915218099	0.00248739088679	0.00357133768497	0.0225017686122	0.810992984534	0.114791425243
p	0.0400017180504	0.02193459747	0.00276853562893	0.00135890060499	0.00924538567073	0.783187711511	0.141503143081
r	0.158259616017	0.04890959849	0.00578726720964	0.000812484844997	0.00522134142358	0.664196790504	0.116812935694
o	0.214985238672	0.07973086283	0.00722327006988	0.00396228466833	0.00498742670786	0.565055516835	0.124055425231
</S>	0.183085644336	0.090193201415	0.00591593653494	0.00713411083417	0.00553953400393	0.561243558417	0.146888022615
