 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.62504267	0.30398758	0.00149446431	0.001742168905	0.007349162685	0.0026743137	0.000290782385	0.0009182636915	0.00101895512	0.0006332179	0.0011412745	0.0005274483025	0.000413023875	0.00054764974	0.00020534676	0.0001623063175	0.0004648582165	0.000434982755	0.00027747678	0.00020066325	0.000856586005	0.049616799
m	0.357258476667	0.292683744333	0.0235265670367	0.0651623734017	0.055555934895	0.0100018044	0.00201412182833	0.00821025626383	0.00933312604	0.00434676666667	0.00484809453333	0.00184293742083	0.00345392065833	0.00436772474667	0.00218721522	0.0013144682725	0.00510772503883	0.034378719155	0.0010673052	0.00049659807	0.000894497505	0.111947626333
e	0.150756732189	0.443997989111	0.0311317161122	0.0864513860672	0.0672274944317	0.0108130012733	0.00254262036278	0.0103647822213	0.01156260177	0.00531369667356	0.00549832353578	0.00197803604194	0.00426341921611	0.00541640435889	0.002751907272	0.00162951493683	0.00637917570461	0.0455542557617	0.0013045677106	0.000512344242	0.000833973342867	0.103716039044
s	0.0641727860297	0.62525624637	0.0168738274707	0.0499017069557	0.0315850676106	0.0063969292311	0.00485666287426	0.0148272692071	0.00929259434667	0.00701631300919	0.0137352668699	0.00538815948231	0.00553959873537	0.00737311756296	0.00364431728933	0.00192699572494	0.00510777592654	0.0160323617639	0.00179493801413	0.000820487599333	0.000733717055489	0.107723836615
s	0.0495892083432	0.634329282123	0.0178322328236	0.0434029266519	0.0284009432035	0.00703787707703	0.00652224952475	0.0177045837357	0.0105664282156	0.00873004810306	0.0182023935233	0.00755381316077	0.00680577284512	0.00879877525432	0.00449483659644	0.00251870334165	0.00587048177551	0.00827631538797	0.00207793800471	0.00117995046644	0.00072990323183	0.109375332672
è	0.0315619686811	0.758637000708	0.0484572359412	0.0308032535506	0.0273129687345	0.00524238902568	0.00532618074158	0.00910088307857	0.00661453873853	0.00465300140102	0.0084147638411	0.00432904072026	0.00337688284837	0.00390132728477	0.00226684956548	0.00153959576722	0.0035445538585	0.00492710475266	0.000872444728237	0.000705612692147	0.00039049911061	0.0380218853573
r	0.021835579127	0.743013536903	0.0550828259804	0.0370148865169	0.0191694525782	0.00300596797523	0.00868408024719	0.00910101152619	0.00534306681284	0.00769193806701	0.0150188027137	0.00491516790675	0.00890755391612	0.0124243685616	0.00689296138849	0.00360047337574	0.00485568608617	0.00417443340755	0.00394039196941	0.00130201723405	0.000450142090203	0.0235756164524
e	0.018899776809	0.510262492301	0.16371131766	0.0905426005056	0.0629235468594	0.00869256962508	0.0130522317491	0.0149989865087	0.00837706360428	0.00964045645567	0.0175699266046	0.00546118930225	0.011265996872	0.0154915683205	0.0087421383295	0.00464458805858	0.00586067376206	0.00438682880252	0.00500633843647	0.00158434312468	0.000393370280068	0.0184919440508
m	0.027863286703	0.234843790767	0.217977305887	0.137580056835	0.120575218953	0.0197866515417	0.0128791019164	0.0195954445029	0.0185579822014	0.0119082409186	0.0163206729015	0.00674125643408	0.0102247238573	0.0132910499068	0.0075644809765	0.00492875895286	0.0127136823207	0.0508215907342	0.00349764192549	0.00143416632156	0.000360480900023	0.0505343492503
u	0.0304296325677	0.109327523589	0.218997021962	0.158964345612	0.177972916318	0.0246596415139	0.0163949983055	0.024831891501	0.0233699964005	0.0123772784062	0.0157005525005	0.00696005457803	0.00957096235243	0.0123980451856	0.00696478030217	0.00478724595095	0.0146882355069	0.0660007660447	0.0029363473185	0.00130466957719	0.000330735480008	0.0610323242168
p	0.0242310758559	0.0510770565297	0.212623570654	0.190563318537	0.205938735439	0.0282299891713	0.0184935094352	0.0373059138337	0.0313943324668	0.0136074732354	0.0142587063668	0.00606487295934	0.00976278385081	0.0122355162785	0.00584389074406	0.00378879238365	0.0118625459023	0.0549997464816	0.00217234111617	0.000974229562397	0.000608709116669	0.0639628825389
