 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	0.59449952	0.2503127595	0.11078166	0.0167225662	0.01008021075	0.0052922303	0.00106689588	0.0005659844	0.0030290286	0.0007292385	0.00050902392	0.000522015916	0.0016086786695	0.00428018555
à	0.275806564267	0.276290425167	0.241738853333	0.0355830947333	0.0234672875833	0.0092557851	0.00490777921333	0.0094226968	0.0078971052	0.00609372876667	0.00564754688667	0.028462811916	0.0201894362028	0.05523688735
b	0.0958213033557	0.254495783722	0.385091711111	0.0418529719111	0.0220433126344	0.00776490923333	0.00631598098778	0.0128011414333	0.0086945962	0.00792071172889	0.00745009739556	0.037916145552	0.0266707180676	0.0851606191167
b	0.0571122071186	0.309182014574	0.361925577037	0.0264627979704	0.00873670955147	0.00756850694444	0.0585572205793	0.0639580063111	0.0121953108667	0.0137472350496	0.0127258852319	0.0140599732307	0.00925692112253	0.0445116360389
e	0.0415648933729	0.322118704858	0.316202402346	0.0409029739901	0.0150548517505	0.0148035173148	0.0839276195264	0.086333935437	0.0197464119556	0.0166989620832	0.0151688212773	0.00609128162023	0.00318014140584	0.0182055003463
t	0.0176860441243	0.368253961619	0.371511507449	0.0555945286634	0.0192389474168	0.0255614754383	0.0386734058421	0.0392947788123	0.0215269929852	0.0136447217611	0.0121952606258	0.00770604795008	0.00113515650028	0.00797721084877
o	0.0108820947081	0.322868353873	0.430479582483	0.0939651402211	0.0213784249723	0.0253303798128	0.020911046614	0.0204363246041	0.0184515619951	0.0119445416537	0.0108598767753	0.00820101582336	0.00044904444576	0.00384266331626
à	0.0055151954027	0.181649831291	0.353312970828	0.168835233407	0.168016884991	0.0339476129376	0.0230632478713	0.016923867868	0.0193090983317	0.0095228896179	0.0070629878251	0.00617002544779	0.00165359832759	0.00501659207209
t	0.0073382603009	0.12242911043	0.257224413609	0.215287811136	0.21774824933	0.0582042359792	0.0221491462904	0.0225273566227	0.0279123927772	0.0128799415393	0.0081086009417	0.00679229281593	0.00235356137586	0.0190446693574
t	0.00885382376697	0.110470801477	0.23523180787	0.369469893712	0.09847048411	0.0619683819931	0.0157190157635	0.0246932855409	0.0307166919257	0.0118408808464	0.00701138564723	0.00405612860531	0.00111893577529	0.0203785459525
