 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.4992526235	0.4876017685	0.000611115175	0.00142165107	0.000183969188	0.00010610627	0.00010335709	0.00019226127	0.000158507895	0.001821598465	0.000686844015	9.1928218e-05	0.00052740373	0.00724090835
p	0.1959227245	0.477939846933	0.014521095575	0.100517515957	0.064589061088	0.00406595777667	0.00642429599667	0.00789900381333	0.00811569793167	0.0772923337983	0.004178295005	0.000839349274667	0.00511795333	0.0325769210167
e	0.0792256085733	0.489857969744	0.0215705878583	0.132919489119	0.0862754427193	0.00540518370222	0.00854053488556	0.0104014564778	0.0106975867672	0.102421367393	0.00501049257167	0.00106662396592	0.0066261486155	0.0399815146589
t	0.0276515240311	0.819949243248	0.0121638497194	0.0450444168397	0.0290902692631	0.00195258290074	0.00299210502519	0.00376964457593	0.0037647875124	0.0343574837243	0.00211568976056	0.000432752953007	0.002306212944	0.0144094003396
à	0.0105816844904	0.925548447749	0.0124611070065	0.0160127640132	0.010029832121	0.000947326190247	0.00119260716506	0.00160144615864	0.0014717575588	0.0117249918248	0.00122498192019	0.000236115890002	0.000957907624667	0.0060089659132
c	0.187150162877	0.657641485916	0.0260646083355	0.00901761007107	0.011955835407	0.00311198006342	0.00510396936835	0.00387755880955	0.00323352977427	0.0495425027249	0.0013843429734	0.000395229712334	0.00254844211822	0.0389726766377
i	0.246021458292	0.293255285305	0.163940578112	0.114676680357	0.036615823469	0.00813750202114	0.00751131978945	0.00533261566985	0.00429540499142	0.065238052575	0.0016647205778	0.000470115327445	0.00299197508907	0.0498484261159
a	0.083324850164	0.155325409102	0.245951502704	0.354882293452	0.0455789031563	0.014062386007	0.00575889279648	0.00843364628995	0.00710376006381	0.0324725821917	0.0229578457793	0.00190755859915	0.00178789084602	0.020452438942
e	0.0298635239213	0.0606903795673	0.141170389901	0.523611717817	0.0532262230521	0.0372430070023	0.0108903511322	0.02090217043	0.0147323733546	0.0299809097306	0.0555719752598	0.00585925029972	0.00275857278201	0.013499117314
t	0.0111862380871	0.0299346003891	0.0681878356337	0.438552962606	0.109964101017	0.0581554123341	0.0630119590441	0.0444189234767	0.0217354254515	0.0279958902435	0.0498146374199	0.00966101009991	0.013798579494	0.0535823837713
o	0.00427903350903	0.020348842663	0.0758337285446	0.378189890869	0.175700947006	0.0648984874447	0.0797305820147	0.0455488971589	0.0198614864838	0.0223600280812	0.0240761416066	0.00759200441664	0.0164225510747	0.0651573355904
s	0.00196558385968	0.0169817150877	0.0796962755149	0.348698833623	0.191204005669	0.0673569824816	0.0824112130049	0.0503785817196	0.0219622191613	0.0228920550271	0.0181326430022	0.00805018218888	0.0185817636016	0.0716879161968
ò	0.00110694212323	0.0155251871959	0.077699944505	0.192752635541	0.26907904189	0.110436287494	0.108001011002	0.0551674579065	0.0223891950538	0.0193417243424	0.0166626041674	0.00952889256296	0.0241228275339	0.0781862297323
z	0.00214389435441	0.0078142835653	0.0947256815017	0.10452721618	0.323528293963	0.114139197498	0.0981459570007	0.0414017253022	0.0188893043513	0.0636990687808	0.00912867848913	0.00509833682099	0.024881682178	0.0918766542441
u	0.00264154431814	0.00335544490177	0.0658177218339	0.0708851287267	0.320421957988	0.144917610833	0.115027859	0.0575081471007	0.0222495881171	0.0782944519269	0.00475451199638	0.00266348037366	0.0201240663793	0.0913384882147
m	0.00624878230605	0.00171687564726	0.026002097078	0.0607079495756	0.291162875996	0.151356201944	0.0988249563333	0.0632233780336	0.0307049277057	0.198979319642	0.00894010623213	0.00210293822455	0.0096961961131	0.0503334185382
e	0.00743823680202	0.00138688861575	0.012682118026	0.0462068923585	0.228696008665	0.185794325648	0.105012695444	0.0798009216779	0.0373880865686	0.238627274447	0.011102529844	0.00207717054152	0.00648097300437	0.0373058782461
e	0.00336014506734	0.00133938117192	0.00710852740867	0.0230536456195	0.165933097555	0.275841828549	0.155508965148	0.146409273893	0.0496015648562	0.109377521382	0.031218885048	0.00945520051384	0.00521921163479	0.0165727301487
s	0.00173335717911	0.00162641659064	0.00418704050289	0.0131610892065	0.0953384685183	0.19307972685	0.263110395049	0.164697081298	0.0541572969521	0.069478329794	0.0392968986827	0.0212710041713	0.0317109718783	0.0471519177162
ò	0.000684884723037	0.00134141938355	0.00221961880096	0.0060367908955	0.0835456708394	0.165627426283	0.400959401683	0.133098650433	0.035973408984	0.0300256378647	0.0169602664276	0.0210078400571	0.0444926966261	0.0580262925721
z	0.00117650801435	0.00068630154785	0.00278799206699	0.00382619279183	0.104630173613	0.153724473428	0.334807590561	0.0967528701443	0.0258040106613	0.0878194565549	0.0081964398092	0.0116664677857	0.0686306582087	0.0994908608574
u	0.00154722302478	0.000404519282617	0.00273280497566	0.00332007803061	0.087918934371	0.091732662476	0.213102036854	0.196631160048	0.0939848512204	0.113527412185	0.00723937606973	0.00667977879523	0.0711736545029	0.110005526919
n	0.000976744071593	0.000677964627539	0.00145119641189	0.00221019284354	0.0356120692903	0.063432813492	0.248221062285	0.281705920016	0.13435813374	0.0622533817283	0.0108252870232	0.0191086930317	0.0537774799343	0.085389092273
f	0.000548967870531	0.000752079065846	0.00104637040396	0.00152567685785	0.0247484550968	0.042944227164	0.404651690762	0.231919483339	0.08277113458	0.0384582758428	0.00978387614107	0.0224832765439	0.0502570493114	0.0881094397577
à	0.000209744616177	0.000351860248615	0.000888775717987	0.000561541397617	0.0214529296989	0.0481038330547	0.472064450254	0.27097090778	0.0709483661933	0.0151085051143	0.00549894584702	0.0144292143813	0.0346378724371	0.0447730415859
i	0.000207871594726	0.000294316539538	0.001684721556	0.000524988200872	0.0135630508996	0.0551749656849	0.362424350085	0.36982279926	0.100999656731	0.0243034519381	0.00681504894901	0.0137547061271	0.0291638358124	0.0212662230286
o	0.000431667398242	0.000573102466513	0.00252706871867	0.00137782086696	0.00874950086653	0.0464598455616	0.225495180028	0.422477809753	0.14540974891	0.0537493453127	0.0292085133163	0.0280788280424	0.0217654732708	0.0136960728429
g	0.00336939763275	0.000787662605504	0.00222207777289	0.00437810395565	0.0135121205222	0.0297462795205	0.147711640009	0.315473509918	0.134759716303	0.150233851771	0.0407501841054	0.0373061550141	0.0520968540903	0.0676524096143
e	0.00435454582758	0.000743582601835	0.0022775869243	0.00473939318522	0.0161512294074	0.0224525568402	0.124864661336	0.303700309973	0.153211682101	0.16006726859	0.0247393790351	0.0233161506714	0.0712064786968	0.0881751642048
l	0.00170864397919	0.000568989817278	0.00180775929143	0.00212842806174	0.00814038226913	0.0137310207134	0.128680338445	0.302720801991	0.154208814034	0.0625639258633	0.0133077735117	0.0570956828905	0.176731593566	0.0766058457349
à	0.00059359450673	0.000316033395759	0.000746125390477	0.00101857799958	0.00495604365638	0.0070829765378	0.166207959482	0.18578660933	0.0894019180113	0.0259189620544	0.00664141467057	0.0811705409635	0.345115197855	0.0850440099116
o	0.000227708922577	0.000293070255253	0.00114493107349	0.00044236797886	0.00665361355213	0.00698494704593	0.162468013161	0.217805019777	0.124563676004	0.0190715384515	0.00546490472352	0.0512885623212	0.340569839285	0.0630217896372
p	0.00563091463419	0.000480599685084	0.0027072625245	0.00145341725962	0.00662919551738	0.00628972014864	0.0991082810537	0.195554379926	0.127145946668	0.226867752151	0.0104714334078	0.0271566743071	0.215051594428	0.0754528748791
r	0.0076390665114	0.000611210961695	0.00323366917483	0.00181126493321	0.00903251383913	0.00504891834955	0.0656442603512	0.131502043309	0.108520946889	0.287349540717	0.0111601888026	0.0117814813024	0.227266216143	0.129398711626
ì	0.00277956918413	0.000450094560565	0.00196521623828	0.000726172764737	0.00936509321304	0.00366567503318	0.0496780914504	0.0977725247697	0.0950629156297	0.097613630339	0.00579401316753	0.0081088261008	0.488959448714	0.138058760542
m	0.00197687024171	0.000328248983522	0.00199384569276	0.000435022441912	0.00442870030435	0.00183564242773	0.0235635158168	0.0403302129232	0.0409875392099	0.0888629435463	0.00357134775584	0.0074381880336	0.597702482905	0.186545466847
a	0.0027400771139	0.000537934284507	0.00342552946425	0.00132415779397	0.00513693873478	0.00277525300924	0.0164822106056	0.0487058553077	0.0938647237366	0.103287927849	0.00830785938528	0.0042652381112	0.456946494302	0.252199775616
n	0.0022325240813	0.000615294218169	0.00296368991142	0.00233909286466	0.00532960117826	0.00286960630308	0.0147272778685	0.0520402154359	0.115475259246	0.062193464283	0.00981291312843	0.00855240780373	0.461102331434	0.259746268539
a	0.00151001167043	0.000761943062723	0.00352019892714	0.00229299828822	0.00989847432609	0.00367569673436	0.0209673716228	0.0477010854786	0.0792046977487	0.0320524514277	0.00578256570948	0.00992428813458	0.518809833811	0.26389830618
f	0.00118043925681	0.000777662970908	0.00356762234238	0.00189191326274	0.0111334017954	0.00385874584145	0.0217353495409	0.0452092488262	0.0655591769162	0.0186677131426	0.00424864696983	0.0109674422449	0.561036987937	0.25016558206
à	0.000592066394937	0.000391074552303	0.00138099193413	0.00115125327491	0.0045182670518	0.00146576525048	0.0116112265136	0.0194239736421	0.0288913258721	0.0122678222575	0.00232528076461	0.0116105727483	0.705471349312	0.198899017353
n	0.000704578707646	0.000210535656101	0.00117087376471	0.00055399278897	0.0029230330506	0.00091774309016	0.00830367150453	0.0081131551807	0.0110768887574	0.00456369909583	0.000858329839537	0.00458213899943	0.733811349771	0.222210039118
e	0.00157999953588	0.0006429573787	0.00426541858824	0.00156347360632	0.0109266706169	0.00382178313005	0.0163354448348	0.0228259146602	0.0244462294858	0.00555130783194	0.00183013115651	0.00177119883981	0.495391959924	0.409047529706
</S>	0.00204983601794	0.00107323913935	0.00693104229412	0.00259909070316	0.0190756028084	0.00667745406503	0.0254850454174	0.0399404463301	0.0422118432429	0.00819396891597	0.00315940357825	0.00106253055491	0.317536194962	0.524004314853
