 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.4330876332	0.013077958	0.0143552748	0.0051011694	0.0167559763	0.000925249685	0.00278931079	0.0121703558	0.501736995
n	0.146430328833	0.20906033	0.0810564402667	0.0136266804667	0.0154998664333	0.002064777595	0.00426441326333	0.0123305989333	0.515666521667
è	0.048937676671	0.60101431	0.0960508542556	0.0137716449222	0.00594281314443	0.00205898306833	0.00306809781578	0.00679249724443	0.222363100009
r	0.0170182047503	0.654370793333	0.0803699522519	0.00852594774073	0.00398059728148	0.00127220642611	0.00306826533326	0.00477122621481	0.226622769456
t	0.00637081104343	0.655409107778	0.0893188414173	0.00940723291358	0.00312530407383	0.0011154269687	0.00319782711109	0.00404986705094	0.228005548942
i	0.00218598640448	0.628078055926	0.235565894472	0.0399596106379	0.0144050064379	0.000610549906233	0.0014201620937	0.00139715089965	0.0763775672207
s	0.000905918854827	0.353669011975	0.413421958157	0.067845752546	0.020492059146	0.00636738882541	0.00892576722123	0.00996506640322	0.118407047524
e	0.000566316184942	0.210326137325	0.485932712719	0.103008166515	0.0321888867153	0.00875719240847	0.0117161721404	0.0131521931677	0.134352207841
s	0.000400899664981	0.128473891442	0.512426520906	0.130285942172	0.0367007932384	0.0106116746028	0.0227937887801	0.0167853387559	0.141521154614
i	0.000379004054994	0.0716215004807	0.481451566969	0.180977427391	0.0594594287461	0.0122479673676	0.0278914695934	0.0190362990186	0.146935346871
t	0.000347116551665	0.0423805428269	0.39443276899	0.203348792464	0.067430249582	0.0161032939559	0.0622791991978	0.0328064457729	0.180871600957
t	0.000237629083888	0.0280676719423	0.338778059663	0.213983974155	0.056949733194	0.0203608269853	0.0985892147326	0.0404613222576	0.202571553652
à	0.000160661981296	0.0241913926474	0.290583536554	0.261401661385	0.0713515177313	0.0326856999951	0.153374796578	0.0672621977525	0.0989885412173
a	0.000169086157099	0.0165452722158	0.159551648851	0.207369415128	0.201004629244	0.0473514533317	0.208210602193	0.0910947265842	0.0687031820724
n	0.000221819939033	0.0105185597386	0.0807033229503	0.110045879709	0.225550541415	0.0440417257772	0.227295874064	0.133049629528	0.168572629024
k	0.0122872888497	0.0238376592462	0.0718575226501	0.0898033432363	0.089742057805	0.0907513685924	0.190416141355	0.214420556509	0.216884053008
ò	0.0165814802832	0.0472053920821	0.0689335908834	0.129242791079	0.0457257792683	0.202634959531	0.153892347118	0.20929933217	0.126484350003
r	0.0232461487611	0.0583381573607	0.0537533472945	0.10959130236	0.102302070756	0.21066148651	0.130992186373	0.16410711739	0.147008199001
a	0.0261713155204	0.0478410454536	0.0514791100982	0.0607103204533	0.141890730252	0.169688785503	0.141665242791	0.20454511913	0.156008329667
e	0.0097850984068	0.0232935038179	0.0287556960327	0.0317836071511	0.077297216084	0.128088275168	0.323489554264	0.282572523043	0.094934509889
n	0.0032938420966	0.0092728059893	0.0128832637776	0.012332087017	0.0315050841613	0.0545121147227	0.405830298088	0.364547824348	0.105822649963
è	0.00111893290683	0.00358537284643	0.00501245856453	0.00451052358567	0.0108874096938	0.0277742969076	0.282308384696	0.573143008116	0.091659585821
p	0.00104485071591	0.00192701084881	0.00211019682684	0.00166055403189	0.00523530563793	0.0153704956359	0.140961176899	0.766037822705	0.0656525977737
r	0.00131449512864	0.00236234071627	0.00127241624228	0.00084369261063	0.00342726251264	0.0225960118786	0.0629658762997	0.812607994235	0.0926099525912
ò	0.00073873689388	0.00214610603209	0.00062619011276	0.00049907068021	0.00125364224721	0.0227482069929	0.0280198018332	0.866969811412	0.0769985108637
n	0.0100507251256	0.0018510375707	0.00195447153625	0.000411334473403	0.00051456543207	0.00862864289763	0.0118563774777	0.874080150471	0.0906527569546
t	0.0134673072752	0.00293903229023	0.00249254222542	0.000474477651134	0.000276554780023	0.00622611716588	0.0064612634259	0.84790973349	0.119752998985
o	0.00505670582507	0.0140307904301	0.00497736478847	0.00514390789704	0.000451444322674	0.00648249872196	0.00461280794197	0.72447952783	0.234765002995
</S>	0.00290342616253	0.024616183215	0.00851582489424	0.00987498594852	0.000742762311337	0.00590098436098	0.00410637447099	0.580709913915	0.362629601498
