 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.833866535	0.006827191	0.053907404	0.0039477125	0.00834289935	0.0018373166	0.0020665788	0.0892043665
t	0.641396021667	0.150941228	0.0727558996667	0.0049753315	0.00625656515	0.00149854504333	0.0019618692	0.120214548833
e	0.593502107222	0.241490392667	0.0789414932222	0.00414984144	0.00402614631167	0.000523874071477	0.000890104139933	0.0764760373677
l	0.530279035741	0.214516547556	0.0881582594074	0.00865273508667	0.0120489905656	0.00115161367086	0.000814009686578	0.144378813546
a	0.463857231914	0.251441015852	0.0824871864691	0.0128715883622	0.0154570508552	0.00153664111029	0.000988399028859	0.171360918182
e	0.377185015971	0.272755005284	0.257517388823	0.00880693902073	0.0064307938184	0.00079894586343	0.000664865916286	0.0758410890607
M	0.15139815399	0.237273295095	0.557049549608	0.00905338657358	0.0030218472728	0.00040022774781	0.000362644392095	0.0414409329202
a	0.0759208726633	0.327092658365	0.567314686536	0.0120583318579	0.00141289999093	0.000166930405937	0.000129934909365	0.0159037299601
r	0.0493396455544	0.387455119455	0.534410228845	0.0164467166193	0.00196355663031	0.000192102865312	7.35192351217e-05	0.0101191504067
ì	0.0571350718515	0.294010146485	0.541487679615	0.0708037592064	0.0139664367434	0.00596001384844	0.00260340264504	0.0140334841356
a	0.0456001833505	0.248142458828	0.543306413205	0.116290826402	0.0199183312478	0.0117390012828	0.00350254349501	0.0115002225452
à	0.0173839826168	0.150296616609	0.539783627735	0.192604395467	0.0326286160826	0.0354915454276	0.003776203445	0.0280349883484
v	0.0553589496389	0.11291190587	0.403653245912	0.193525409489	0.0397719526942	0.0434552574759	0.010147178815	0.141176067783
v	0.0934693965463	0.105964890623	0.226127242771	0.270709894163	0.0694951982314	0.0306489521586	0.0145335739383	0.189050842594
r	0.119111655515	0.0493043498743	0.077944214957	0.401722781388	0.141457796077	0.0699857047195	0.0143518608128	0.126121638865
i	0.110532491172	0.0271788569581	0.030079066219	0.291291183796	0.302848448692	0.131871914906	0.0184115811043	0.087786450955
n	0.0808049710573	0.0163122095527	0.0140506215063	0.151534025599	0.316081746231	0.124916699635	0.0272001540348	0.269099550318
a	0.0857062983524	0.00968326708423	0.0064847591021	0.0754688248663	0.251397992077	0.169407714545	0.0548602306783	0.346990868106
r	0.0719009041175	0.00626988602808	0.0033879295007	0.0447606969554	0.229903196026	0.190688328182	0.0662638622261	0.386825174035
t	0.0574813633725	0.00322436210936	0.00211891023357	0.0267372129851	0.137228514009	0.194407269394	0.143500659409	0.435301721345
i	0.0448701094575	0.00476076046979	0.00360014217786	0.0170687768284	0.14462177467	0.238347249798	0.26763968647	0.279091507115
s	0.0365875608192	0.00523893332326	0.00401596779262	0.0123064217761	0.13574687689	0.181859756599	0.233380023823	0.390864455705
e	0.0281801822731	0.00256471167442	0.00199724163087	0.0091951252587	0.101167604297	0.1956292222	0.232200229608	0.429065678568
m	0.0588174194244	0.00487600562481	0.00420514484362	0.0061286858529	0.0741206894323	0.188380602733	0.264877789869	0.398593636189
è	0.0642932282748	0.0053342820016	0.00473003390121	0.0040374853843	0.0617492778108	0.154917722911	0.329405399956	0.375532532063
n	0.0555171378916	0.00533277146053	0.00273509838707	0.0029408113281	0.0528438206036	0.16381224897	0.419980189985	0.296837897354
a	0.0617755566305	0.00777816748684	0.00256559912902	0.0028847857427	0.0255597472012	0.100525807323	0.496120969995	0.302789372451
</S>	0.0450051543152	0.00765377274342	0.00211887986451	0.00393342602135	0.0230287321006	0.0570161381615	0.581893884997	0.279350046225
