 	lo	ho	finito	di	fare	</S>
t	0.68088725	0.0310803155	0.036444296	0.0057912995	0.016704651	0.229092175
o	0.547513416667	0.127861823167	0.039252712	0.00564301726667	0.0071333049	0.272595728333
s	0.345837825889	0.237532561056	0.0325711473333	0.0125185475222	0.00400911786667	0.367530786111
p	0.15228151563	0.352429720352	0.124681243778	0.0137143118074	0.0105295832889	0.346363604704
ì	0.103416311877	0.545325140117	0.185014957926	0.00883093690247	0.013892493363	0.143520134901
c	0.129150993959	0.453784481706	0.122506434975	0.00804914036749	0.0262713540543	0.2602375823
c	0.121223738986	0.464364528902	0.0994878239917	0.00583192275583	0.0283403052181	0.280751707213
e	0.044256988662	0.563071976301	0.232016814664	0.0509239504853	0.0120282743727	0.0977020365177
t	0.0310402888873	0.3229878171	0.277302406555	0.0844999911618	0.0344325022242	0.249736999839
s	0.0297301469624	0.1539074507	0.163912740518	0.295071758054	0.0514431714081	0.305934709946
a	0.0442223616541	0.0839537085667	0.0973089268393	0.582126966018	0.0538851758027	0.138502843315
a	0.0445180475514	0.0333603941889	0.0471978392798	0.699499345339	0.0517866566009	0.123637704438
t	0.0163259341505	0.013419073463	0.0190763907266	0.534116615113	0.0347578795336	0.382304081479
s	0.0096711796835	0.00640887505433	0.0247970322089	0.310388548371	0.175569929178	0.473164413826
è	0.00719308651783	0.00430828595144	0.0292931717363	0.26352160279	0.446724829726	0.248958994609
k	0.0120643851293	0.00416060908381	0.0149315863454	0.177725977597	0.544876529909	0.246240878203
à	0.0138165158498	0.00347564286127	0.0113798962151	0.093619309199	0.636141576636	0.241567044734
m	0.0177863570899	0.00375660988709	0.0091252570717	0.0503796520663	0.740386178879	0.178565950245
i	0.0342777416966	0.00489798172903	0.0067927565239	0.0326028428888	0.65946521296	0.261963496748
</S>	0.0401195233483	0.00421185336451	0.00753772901195	0.0183906762444	0.59342215648	0.336318108374
