 	le	melanzane	vogliono	girate	</S>
i	0.81987815	0.033472281	0.004138664025	0.00236918377	0.140141757
m	0.5891027888	0.247243321	0.0243984866917	0.0258819856033	0.113373450333
a	0.2282961634	0.605146473667	0.0322579748972	0.0337093773244	0.100590048778
r	0.144701149467	0.707239791222	0.0508312409657	0.0133918666648	0.0838359715927
a	0.0996703648223	0.741180187074	0.0637195279886	0.00791376565493	0.0875161795309
n	0.0487961919408	0.711668435691	0.125938053663	0.00883572871831	0.104761598844
g	0.0332731459803	0.443330438564	0.206304671221	0.187394415073	0.129697306281
i	0.0362599446601	0.440699576188	0.182572190407	0.246110182691	0.0943580970937
à	0.0230495113	0.439376235396	0.311352230136	0.10966026523	0.116561747365
n	0.00819686748	0.245952641799	0.444581843379	0.100238489743	0.201030155788
e	0.00496119772667	0.227317537266	0.50796541446	0.0816030442477	0.178152813929
i	0.00391986977556	0.187368542422	0.639485538153	0.0495566500826	0.119669416643
t	0.00198995935852	0.0880960537407	0.691579112718	0.0519868423609	0.166348028881
è	0.00088596472384	0.0311608009802	0.754782104239	0.058988542787	0.15418254296
l	0.000357144625613	0.0123326054601	0.70202496808	0.0834217595957	0.20186347432
u	0.00219789982187	0.0096922144867	0.446056812693	0.216105053199	0.325947974773
n	0.00346910650729	0.0092955723289	0.238325357564	0.270280171066	0.478629788258
e	0.0033039031691	0.00712224680963	0.121149735855	0.368175857022	0.500248289419
v	0.00690193382303	0.0197506018032	0.0620594719517	0.443902739007	0.46738529314
o	0.00798121727434	0.0229298123011	0.0384441829839	0.475776289669	0.45486850438
t	0.00409519164145	0.010529060667	0.024290319328	0.490879836556	0.470205578127
i	0.00167924307715	0.00668905592233	0.0203620031093	0.468754582185	0.502515129376
m	0.00319009300572	0.0121609551408	0.0130934130364	0.459476814062	0.512078739792
m	0.00414293313524	0.0127240495469	0.0081925366788	0.522575438021	0.452365026597
è	0.0111925548451	0.00555865714897	0.00597660522627	0.594167022674	0.383105142199
n	0.0370507882817	0.00701912801632	0.00603148084209	0.517850597558	0.432048020733
e	0.0395139377606	0.0117616508388	0.0121269203807	0.449208019186	0.487389493578
</S>	0.0242552613803	0.0140797069194	0.0188379546903	0.384037719593	0.558789366789
