 	puoi	non	parlare	di	questo	con	Anna	</S>
i	0.99227555	0.0010199049015	0.0001865821	0.00017764508	3.98208175e-05	2.9213942e-05	0.00025757948	0.0060136585
s	0.760043856667	0.00562870186717	0.0934102329033	0.0284544831333	0.0109863578422	0.00227144833067	0.0115238207967	0.0876810981667
ò	0.675947058889	0.0142305239557	0.126347313434	0.0378111679778	0.0146411703174	0.00301934886022	0.0152768214009	0.112726578232
z	0.781401632963	0.0574941846519	0.0613039029447	0.0145960239259	0.00742863914247	0.00143236073674	0.00857460393563	0.0677685949207
i	0.525714087654	0.193396338217	0.193070843648	0.020183831642	0.00660923004749	0.00182322744558	0.00633433758688	0.0528680399902
m	0.214894499551	0.214988702739	0.389559854549	0.078873883214	0.0244846840158	0.00378374364853	0.00846434480396	0.0649502583467
i	0.104892373517	0.112801929913	0.564823271516	0.100812079071	0.0313160301719	0.00507451508284	0.00957179553465	0.0707080355489
m	0.0637163351723	0.0615611463043	0.682574510505	0.092802194357	0.0294593115573	0.00494719812761	0.00980319211155	0.0551361579496
i	0.0359553707241	0.0270614560014	0.685365170168	0.135253991452	0.0420106738524	0.0120151769425	0.0110084987038	0.0513296609832
l	0.0259168782414	0.0115884025005	0.534707000056	0.179302787151	0.0710428912841	0.0236372036475	0.0648695462346	0.0889352653277
ì	0.0128636729805	0.00497662456683	0.356139270019	0.250944642384	0.132994870428	0.0452294678825	0.0908397607449	0.106011696109
s	0.0077061180935	0.00338580985561	0.46269128334	0.218704554128	0.153886890143	0.0480023226275	0.0455511902483	0.0600718590363
i	0.00400145433117	0.00224240395187	0.406837894447	0.166556841376	0.248548376714	0.108658330876	0.0231643949161	0.0399903390121
a	0.00292864354372	0.00256517068396	0.146906810382	0.196896057125	0.350169058905	0.216603633625	0.0330580951387	0.050872573004
t	0.00407446484791	0.00244550348132	0.054946256694	0.160178131042	0.346170512968	0.216933067875	0.0726310583796	0.142621037668
s	0.0051604419493	0.00149378461377	0.0293066752313	0.107454900681	0.401789344323	0.197614512625	0.0843359161265	0.172844439223
è	0.0046022249831	0.00130593710459	0.0191541904104	0.065972133227	0.462904471441	0.260560177542	0.0833397987088	0.102161079074
t	0.00333743119437	0.00163693563486	0.0192553501368	0.0360193617423	0.445743973814	0.269415692514	0.0962387729029	0.128352492358
ù	0.00197085973146	0.00160305504495	0.0197557903789	0.0238415100808	0.427263041271	0.266290707505	0.110374704301	0.148900320786
o	0.00145475481049	0.00120991224832	0.0141183184596	0.0166048168603	0.39246728709	0.365249609168	0.110852934767	0.0980423635953
m	0.00374957237016	0.0117908552828	0.0210599641532	0.0195116942868	0.25964234903	0.313798753056	0.139982014922	0.230464821198
e	0.0105720761234	0.0157806591943	0.0292630913844	0.0170713479956	0.12326132301	0.152260278352	0.336436884974	0.315354353733
t	0.0107680162745	0.00645557513143	0.0224010885615	0.0090425226652	0.0587344400033	0.0932474501173	0.449278488325	0.350072397911
i	0.00687919832483	0.00307742917714	0.0174014132872	0.00588968155507	0.0348526490011	0.0679547233724	0.487422489442	0.376522382637
n	0.00553947044161	0.00187720968238	0.0154789865624	0.00449363495169	0.0253090730004	0.0552177611241	0.519065873147	0.373017954212
A	0.00274276111387	0.00075605340746	0.00986986498747	0.00312189731723	0.0206521506668	0.0496761463747	0.586500134382	0.326680984737
n	0.00155443793796	0.000996839692487	0.00887888832916	0.00184024557241	0.0183551515556	0.0460759154582	0.624429018127	0.297869541579
n	0.00158903551265	0.00131245298416	0.00801007944305	0.0013170673908	0.0136402927519	0.0393172141527	0.619352232709	0.315461680526
a	0.00197388000422	0.00133080901472	0.010251595481	0.0018273391636	0.0092421538173	0.0199556873509	0.682550850903	0.272867726842
</S>	0.00196293785211	0.00159059815736	0.0124639617405	0.0025754913318	0.00778468540865	0.0114907851254	0.669916005452	0.292215548421
