 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
e	0.87388497	0.02506735	0.00310187579	0.011646627994	0.0009157022279	0.00156031060455	0.000165099348	0.00125006666183	0.0334648024653	0.0489431389
M	0.90613168	0.0593600553333	0.00116407895667	0.00390385780867	0.000329424416233	0.00052418196655	5.77382863333e-05	0.0004224232825	0.0112544076653	0.0168521311
a	0.87574565	0.110238815111	0.00198553631889	0.00143190603422	0.000151800601744	0.000195630897517	2.80452697778e-05	0.000146887162433	0.00384967200843	0.00622607058
r	0.898009896667	0.0954003883703	0.00214101901296	0.00058920051174	7.12065740147e-05	8.29353095723e-05	1.68936205259e-05	4.97357419943e-05	0.00128536018114	0.002353399795
ì	0.747717838889	0.241027966123	0.00893757674432	0.000844876754247	7.58813701049e-05	7.33460969241e-05	2.0579010442e-05	2.06300045814e-05	0.000437465983047	0.000843887086667
a	0.44111020963	0.490049155374	0.0578637395814	0.00609530128475	0.00215153237003	0.000795526395641	0.000724596945814	0.000116740175194	0.000206708935349	0.000886504595556
à	0.225389511877	0.536610185125	0.17045027986	0.0198507700949	0.0132244879233	0.00332921809855	0.0023515751486	0.00227196838173	0.00317548458845	0.0233465135319
r	0.116363985959	0.367753448375	0.277088249953	0.033799217365	0.0216230756411	0.00394402199952	0.00245460314953	0.00374634402724	0.00623270199615	0.166994359844
t	0.0681963113197	0.175624059458	0.436532039984	0.0850475831217	0.0291629382137	0.00332321249984	0.00151313084984	0.00294799970908	0.00426770940205	0.193385027481
e	0.0286383224399	0.0872200621527	0.478915946661	0.263058901041	0.0601775260712	0.00807661416661	0.00316204798328	0.00258268936969	0.00165190867068	0.0665159824937
n	0.0187338431466	0.0408749340509	0.296892525554	0.29772284368	0.0781367853571	0.0106732766222	0.00413410432776	0.00992172912323	0.00533655115689	0.237573423298
a	0.0141277208489	0.0221990216836	0.193668885185	0.358005741227	0.0790972797857	0.0144469441074	0.00358344654259	0.0127208619744	0.00679627321896	0.295353840999
s	0.0096480774163	0.0132521587279	0.141022370062	0.376163997076	0.0884133312619	0.0153148542025	0.0034047748142	0.0195985872581	0.010144873573	0.3230369969
t	0.00739252083877	0.0094196836093	0.116087465021	0.349964699025	0.113499350421	0.0213377759008	0.00408742913807	0.0264983034194	0.0121088334243	0.339603986633
e	0.00389867611292	0.00501462926977	0.0997005103403	0.456024033008	0.219469306807	0.0489956253003	0.0117304463794	0.0216993471398	0.00669306604143	0.126774416878
m	0.028804081171	0.00394669995659	0.0494824867801	0.338528081003	0.223520248936	0.0543632564334	0.0184990877931	0.0195598487133	0.0103998783471	0.252896372626
b	0.0373402379903	0.0039301425522	0.0446476589267	0.439150543668	0.108312461979	0.0358064964778	0.0126865611977	0.0150443025711	0.010486845949	0.292594750342
r	0.0168478882634	0.00358234835073	0.0422270829756	0.657139294556	0.073688932993	0.0454988584926	0.00579966999923	0.034706066857	0.00552791581633	0.114981917914
ò	0.00900127880113	0.00283913951691	0.0282354953252	0.620512964852	0.129538727664	0.0732826561642	0.00497257233308	0.0617654169523	0.00805120660544	0.0618005253047
s	0.00683054298038	0.00214066063897	0.0180846964417	0.536079011617	0.142027798555	0.0963436767214	0.00823354544436	0.0784864736508	0.0151072448685	0.0966663427682
e	0.00642082156013	0.00191319417966	0.0116015383472	0.419503717206	0.147064858852	0.190454676907	0.0172207761481	0.0904888212169	0.0137050113895	0.101626593923
m	0.0200818110867	0.00235225215989	0.0105438953157	0.267290479069	0.166861137951	0.222066728969	0.0325665660494	0.071223451739	0.0131921695632	0.193821510974
è	0.0243188835089	0.00231622208663	0.0112511434386	0.203341366356	0.185220764317	0.200945326323	0.0350336630165	0.089747331913	0.0179509155211	0.229874369325
n	0.0190084876496	0.00208657282888	0.0138567918129	0.190852592119	0.192222551439	0.214213202108	0.0329919906722	0.105135307304	0.020614774507	0.209017715442
a	0.0177424403165	0.00238850557629	0.014864453271	0.126485855373	0.12670517048	0.316958160703	0.0484686278907	0.122186529101	0.0227664275023	0.201433785147
m	0.0425638312055	0.00278524592543	0.0110585724237	0.064751385791	0.0865076524933	0.307845545568	0.0541618659636	0.116550053367	0.0279709391674	0.285804858382
a	0.0508386249685	0.00337104144181	0.0117298951412	0.0529125579303	0.0667559444978	0.284004107189	0.0485231813212	0.122456521456	0.0396774370558	0.319730646127
s	0.0181558566228	0.0030827481806	0.00988906991373	0.0460304016434	0.0488701251659	0.26048691683	0.0330617977737	0.149933010485	0.0754487730186	0.355041275376
t	0.0070015432076	0.0023459903602	0.00957722767124	0.0435381895478	0.0360584540553	0.14446104671	0.0233109019246	0.137657013495	0.150663401006	0.445386241792
e	0.0032395110692	0.00248678168673	0.0144536943904	0.0518354398493	0.0289823283518	0.126109092237	0.0232430016415	0.126044277832	0.333703630335	0.289902233931
p	0.0223999797564	0.00282823832891	0.0126397154635	0.0341107252831	0.0230108621173	0.068497235079	0.0164731908805	0.0777589216107	0.342654976778	0.399626134644
l	0.0282054550821	0.00182198040964	0.00807421582117	0.030925591761	0.0179140445724	0.0391049993597	0.0106594612602	0.0856912195369	0.335993005593	0.441610018215
